sig,ex,side,ent,stop,tgt,risk_pct,pct,R,why,sid,skey,dow,rng,ts
199650,199671,-1,21556.9,21775.7,21381.86,1.0149882404241763,-0.07988161563119,-0.07870201096892164,session flat,0,202506130,4,202.29999999999927,2025-06-12 20:45:00-04:00
199677,199682,1,21631.2,21574.7,21676.4,0.2611967898221088,-0.2691482673175783,-1.030442477876106,stop,1,202506131,4,49.5,2025-06-13 03:30:00-04:00
199704,199708,-1,21616.2,21775.4,21488.84,0.7364846735318915,-0.744441668748442,-1.0108040201005024,stop,2,202506132,4,123.90000000000146,2025-06-13 10:15:00-04:00
199769,199775,1,21788.4,21746.4,21822.0,0.19276312166106735,-0.20065723045290154,-1.0409523809523809,stop,1,202506161,0,35.19999999999709,2025-06-16 03:45:00-04:00
199793,199818,1,21935.5,21798.8,22044.86,0.6231907182421222,0.09199699117868959,0.14762253108998794,session flat,2,202506162,0,84.20000000000073,2025-06-16 09:45:00-04:00
199830,199840,1,21851.0,21795.3,21895.56,0.25490824218571567,0.1960551004530745,0.7691202872531553,target,0,202506170,1,43.10000000000218,2025-06-16 20:15:00-04:00
199858,199877,-1,21814.1,21875.6,21764.899999999998,0.28192774398210335,-0.2641410830609627,-0.9369105691057147,session flat,1,202506171,1,49.19999999999709,2025-06-17 03:15:00-04:00
199885,199896,1,21908.4,21816.8,21981.680000000004,0.4181044713443345,-0.42595534133027596,-1.0187772925764187,stop,2,202506172,1,79.5,2025-06-17 10:00:00-04:00
199922,199944,1,21767.9,21693.2,21827.660000000003,0.34316585430841157,0.1299160690741872,0.3785809906291797,session flat,0,202506180,2,63.29999999999927,2025-06-17 20:30:00-04:00
199950,199951,1,21815.9,21787.9,21838.300000000003,0.12834675626492603,-0.13623091414977148,-1.0614285714285714,stop,1,202506181,2,19.0,2025-06-18 03:30:00-04:00
199975,199977,1,21789.9,21715.3,21849.58,0.34236045140180627,0.2659947957539974,0.7769436997318847,target,2,202506182,2,68.60000000000218,2025-06-18 09:45:00-04:00
200015,200035,-1,21645.3,21742.8,21567.3,0.4504442072874943,0.0405630783588123,0.09005128205128204,session flat,0,202506190,3,63.79999999999927,2025-06-18 21:00:00-04:00
200040,200042,-1,21620.4,21662.6,21586.640000000003,0.1951860280105691,0.1481933729255629,0.7592417061611519,target,1,202506191,3,26.299999999999272,2025-06-19 03:15:00-04:00
200066,200079,-1,21475.8,21577.6,21394.36,0.47402192234980434,-0.6906378342134039,-1.4569744597249827,session flat,2,202506192,3,68.09999999999854,2025-06-19 09:45:00-04:00
200091,200111,-1,21652.3,21717.1,21600.46,0.299275365665538,-0.3427811364150691,-1.1453703703703833,session flat,0,202506200,4,44.69999999999709,2025-06-19 21:00:00-04:00
200116,200118,1,21706.3,21684.8,21723.5,0.09904958468278795,0.07131570097161068,0.7200000000000338,target,1,202506201,4,18.400000000001455,2025-06-20 03:15:00-04:00
200142,200144,-1,21809.9,21921.5,21720.620000000003,0.5116942306016925,0.40146905762978663,0.7845878136200715,target,2,202506202,4,89.5,2025-06-20 09:45:00-04:00
200188,200198,1,21563.2,21512.5,21603.760000000002,0.2351228018104953,0.18012168880315216,0.7660749506903501,target,0,202506230,0,48.20000000000073,2025-06-22 22:30:00-04:00
200208,200222,1,21688.5,21619.0,21744.1,0.3204463194780644,-0.32837678954284527,-1.024748201438849,stop,1,202506231,0,53.29999999999927,2025-06-23 03:30:00-04:00
200233,200244,1,21724.6,21558.8,21857.239999999998,0.763190116273714,-0.771107408191632,-1.0103739445114597,stop,2,202506232,0,116.70000000000073,2025-06-23 09:45:00-04:00
200271,200272,-1,22024.6,22050.2,22004.119999999995,0.11623366599167378,0.08517748335953072,0.7328125000000626,target,0,202506240,1,19.700000000000728,2025-06-23 20:30:00-04:00
200298,200300,-1,22127.1,22183.0,22082.379999999997,0.2526313886591621,0.1943318374301249,0.76923076923077,target,1,202506241,1,48.400000000001455,2025-06-24 03:15:00-04:00
200327,200335,1,22138.8,22062.8,22199.6,0.34328870580157916,0.26686179919417163,0.777368421052622,target,2,202506242,1,66.29999999999927,2025-06-24 10:30:00-04:00
200365,200380,-1,22200.4,22233.0,22174.320000000003,0.14684420100538073,-0.1545918091565852,-1.0527607361963214,stop,0,202506250,2,15.099999999998545,2025-06-24 21:15:00-04:00
200395,200397,1,22238.3,22216.9,22255.42,0.09623037732199771,0.06924989769901019,0.7196261682243248,target,1,202506251,2,18.5,2025-06-25 04:45:00-04:00
200416,200427,-1,22278.6,22352.3,22219.64,0.33081073316995113,0.2569281732245255,0.7766621438263034,target,2,202506252,2,54.29999999999927,2025-06-25 10:00:00-04:00
200452,200464,1,22282.7,22263.7,22297.9,0.08526794329232992,0.06049536187266681,0.7094736842105646,target,0,202506260,3,14.5,2025-06-25 20:15:00-04:00
200480,200482,-1,22332.6,22344.5,22323.079999999998,0.053285331757168694,-0.06098707718761567,-1.1445378151260328,stop,1,202506261,3,10.200000000000728,2025-06-26 03:15:00-04:00
200508,200515,1,22374.9,22301.2,22433.86,0.32938694698077187,0.2558223723904872,0.7766621438263034,target,2,202506262,3,70.59999999999854,2025-06-26 10:15:00-04:00
200545,200551,-1,22475.1,22499.7,22455.42,0.10945446293899554,-0.11710737660790023,-1.0699186991869856,stop,0,202506270,4,21.799999999999272,2025-06-26 20:45:00-04:00
200571,200574,1,22558.6,22531.8,22580.039999999997,0.11880169868697203,-0.1264262853191212,-1.0641791044776137,stop,1,202506271,4,15.799999999999272,2025-06-27 03:15:00-04:00
200597,200615,1,22570.0,22492.6,22631.920000000002,0.34293309703146413,-0.3505538325210521,-1.0222222222222217,stop,2,202506272,4,55.900000000001455,2025-06-27 09:45:00-04:00
200634,200641,1,22639.4,22618.3,22656.280000000002,0.09320034983260238,0.06696290537735548,0.7184834123222488,target,0,202506300,0,17.5,2025-06-29 20:15:00-04:00
200665,200671,1,22694.9,22662.1,22721.140000000003,0.14452586263875544,0.10804189487506709,0.7475609756097386,target,1,202506301,0,27.900000000001455,2025-06-30 04:00:00-04:00
200726,200731,1,22706.2,22688.7,22720.2,0.07707146065832239,0.05408214496481137,0.7017142857142856,target,0,202507010,1,16.099999999998545,2025-06-30 20:30:00-04:00
200754,200771,-1,22642.8,22672.8,22618.8,0.13249244793046797,0.09839772466302754,0.7426666666666667,target,1,202507011,1,25.799999999999272,2025-07-01 03:30:00-04:00
200780,200781,1,22637.0,22587.9,22676.28,0.21690153288862724,-0.22449971285947143,-1.035030549898168,stop,2,202507012,1,37.89999999999782,2025-07-01 10:00:00-04:00
200822,200825,-1,22499.0,22526.7,22476.84,0.12311658295924587,-0.13076136717187753,-1.0620938628158827,stop,0,202507020,2,12.0,2025-07-01 21:45:00-04:00
200844,200851,-1,22540.4,22584.0,22505.520000000004,0.1934304626359716,0.1471136270873515,0.7605504587155617,target,1,202507021,2,18.099999999998545,2025-07-02 03:15:00-04:00
200870,200871,1,22514.3,22458.9,22558.62,0.24606583371456284,0.18921307791048228,0.7689530685920828,target,2,202507022,2,55.099999999998545,2025-07-02 09:45:00-04:00
200911,200914,1,22668.2,22646.9,22685.24,0.0939642318313729,-0.1015519538384136,-1.0807511737089228,stop,0,202507030,3,14.899999999997817,2025-07-02 21:15:00-04:00
200936,200940,1,22705.2,22682.6,22723.280000000002,0.09953667001392713,-0.10711202720082705,-1.0761061946902581,stop,1,202507031,3,17.100000000002183,2025-07-03 03:30:00-04:00
200961,200962,1,22793.8,22738.7,22837.879999999997,0.2417324009160322,0.18584000912528018,0.7687840290380985,target,2,202507032,3,54.89999999999782,2025-07-03 09:45:00-04:00
200987,200991,1,22844.7,22825.7,22859.9,0.08317027581889891,-0.09069937447197818,-1.0905263157894736,stop,0,202507040,4,18.299999999999272,2025-07-03 21:00:00-04:00
201012,201015,-1,22773.3,22808.6,22745.06,0.15500608168337163,0.11645216108336501,0.7512747875353686,target,1,202507041,4,28.19999999999709,2025-07-04 03:15:00-04:00
201040,201051,1,22742.9,22698.4,22778.5,0.19566546042940872,0.2923110069516073,1.4939325842695976,session flat,2,202507042,4,41.099999999998545,2025-07-04 10:15:00-04:00
201090,201091,1,22767.7,22747.3,22784.02,0.08960061841996098,-0.09715518036517283,-1.08431372549019,stop,1,202507071,0,19.200000000000728,2025-07-07 03:45:00-04:00
201151,201152,1,22704.2,22677.9,22725.24,0.11583759832982123,0.08509438782252127,0.7346007604563274,target,0,202507080,1,21.69999999999709,2025-07-07 20:15:00-04:00
201181,201189,1,22784.3,22743.6,22816.86,0.1786317771447915,-0.186180835048699,-1.0422604422604416,stop,1,202507081,1,26.0,2025-07-08 03:45:00-04:00
201205,201215,-1,22702.4,22764.2,22652.960000000003,0.2722179152864863,-0.2797942067798967,-1.0278317152103562,stop,2,202507082,1,53.70000000000073,2025-07-08 09:45:00-04:00
201277,201279,1,22734.8,22700.3,22762.399999999998,0.15174974048595105,0.11383429808046935,0.7501449275361898,target,1,202507091,2,25.600000000002183,2025-07-09 05:00:00-04:00
201296,201299,1,22910.5,22803.2,22996.34,0.46834420898714246,-0.4758516837257994,-1.0160298229263747,stop,2,202507092,2,85.79999999999927,2025-07-09 09:45:00-04:00
201333,201339,-1,22839.2,22861.5,22821.36,0.09763914673018001,0.07058040561841109,0.7228699551569808,target,0,202507100,3,19.0,2025-07-09 20:15:00-04:00
201361,201364,1,22833.0,22810.0,22851.4,0.1007313975386502,0.07305216134542747,0.7252173913044111,target,1,202507101,3,12.5,2025-07-10 03:15:00-04:00
201387,201412,-1,22786.7,22916.2,22683.100000000002,0.5683139726243818,-0.20195991521369602,-0.3553667953667897,session flat,2,202507102,3,67.40000000000146,2025-07-10 09:45:00-04:00
201424,201447,-1,22702.2,22876.0,22563.16,0.7655645708345414,-0.36613191673052753,-0.4782508630609791,session flat,0,202507110,4,44.900000000001455,2025-07-10 20:15:00-04:00
201454,201471,-1,22731.9,22798.4,22678.7,0.2925404387666671,-0.0854306063285387,-0.2920300751879261,session flat,1,202507111,4,49.900000000001455,2025-07-11 03:45:00-04:00
201478,201503,1,22793.9,22701.2,22868.06,0.40668775417984954,-0.10888878164773111,-0.2677454153182523,session flat,2,202507112,4,86.70000000000073,2025-07-11 09:45:00-04:00
201573,201594,1,22830.4,22692.0,22941.120000000003,0.6062092648398689,0.15277875113882605,0.25202312138727007,session flat,2,202507142,0,125.29999999999927,2025-07-14 10:45:00-04:00
201611,201612,1,22919.2,22838.9,22983.44,0.35036126915424304,0.2727843903801091,0.7785803237857849,target,0,202507150,1,22.0,2025-07-14 21:30:00-04:00
201634,201635,-1,22978.8,22989.6,22970.16,0.04699984333385239,-0.05448500356850346,-1.15925925925927,stop,1,202507151,1,10.599999999998545,2025-07-15 03:15:00-04:00
201664,201685,-1,22941.9,23063.8,22844.380000000005,0.5313422166429015,0.3215949855940441,0.605250205086147,session flat,2,202507152,1,99.09999999999854,2025-07-15 10:45:00-04:00
201697,201700,-1,22828.4,22864.6,22799.440000000002,0.1585744073171886,-0.1661088819190004,-1.0475138121546999,stop,0,202507160,2,35.69999999999709,2025-07-15 20:15:00-04:00
201726,201744,1,22829.3,22773.8,22873.7,0.24310863670809005,0.17512582514575886,0.7203603603603735,session flat,1,202507161,2,52.29999999999927,2025-07-16 03:30:00-04:00
201751,201758,-1,22811.8,22932.8,22715.0,0.5304272350274858,0.4168018306315121,0.7857851239669361,target,2,202507162,2,82.5,2025-07-16 09:45:00-04:00
201788,201795,1,22899.1,22872.7,22920.219999999998,0.11528837377887262,-0.122799586009921,-1.0651515151515205,stop,0,202507170,3,17.799999999999272,2025-07-16 20:15:00-04:00
201816,201820,-1,22959.1,22987.9,22936.059999999998,0.1254404571607899,0.0928607828704125,0.7402777777777333,target,1,202507171,3,25.80000000000291,2025-07-17 03:15:00-04:00
201842,201847,1,22997.0,22912.9,23064.28,0.36569987389658887,0.2850806626951291,0.7795481569560044,target,2,202507172,3,61.89999999999782,2025-07-17 09:45:00-04:00
201879,201881,-1,23123.4,23134.1,23114.840000000004,0.04627347189425902,0.02958042502399159,0.6392523364485544,target,0,202507180,4,10.0,2025-07-17 20:15:00-04:00
201909,201926,-1,23118.5,23142.3,23099.46,0.10294785561346659,0.0340852563963862,0.3310924369747389,session flat,1,202507181,4,20.899999999997817,2025-07-18 03:45:00-04:00
201933,201935,-1,23098.6,23158.9,23050.359999999997,0.26105478254094583,0.20139748729360915,0.7714759535654951,target,2,202507182,4,51.60000000000218,2025-07-18 09:45:00-04:00
202000,202014,1,23153.8,23134.4,23169.319999999996,0.08378754243362997,-0.0912161286700145,-1.0886597938144429,stop,1,202507211,0,16.899999999997817,2025-07-21 03:45:00-04:00
202024,202049,1,23232.4,23113.5,23327.520000000004,0.5117852654052162,-0.1167335273153073,-0.2280908326324737,session flat,2,202507212,0,92.40000000000146,2025-07-21 09:45:00-04:00
202061,202063,1,23219.4,23205.7,23230.36,0.05900238593590156,-0.06640998475413114,-1.125547445255468,stop,0,202507220,1,10.799999999999272,2025-07-21 20:15:00-04:00
202091,202096,-1,23165.0,23206.8,23131.56,0.18044463630476698,0.1369307144398821,0.7588516746411302,target,1,202507221,1,36.29999999999927,2025-07-22 03:45:00-04:00
202115,202140,-1,23002.1,23207.8,22837.539999999997,0.8942661756970048,-0.2526725820686001,-0.2825473991249453,session flat,2,202507222,1,88.39999999999782,2025-07-22 09:45:00-04:00
202152,202175,-1,23071.5,23129.8,23024.86,0.25269271612161875,-0.17649480961359254,-0.6984562607204203,session flat,0,202507230,2,41.5,2025-07-22 20:15:00-04:00
202180,202181,-1,23121.0,23136.9,23108.28,0.0687686518749252,0.04757579689460302,0.691823899371079,target,1,202507231,2,13.100000000002183,2025-07-23 03:15:00-04:00
202206,202214,-1,23029.1,23126.6,22951.1,0.4233773790551954,-0.43084619025493837,-1.0176410256410255,stop,2,202507232,2,80.19999999999709,2025-07-23 09:45:00-04:00
202243,202247,1,23266.5,23248.0,23281.3,0.07951346356349258,0.05621816775191486,0.7070270270269876,target,0,202507240,3,18.0,2025-07-23 20:15:00-04:00
202273,202274,1,23235.6,23218.5,23249.28,0.07359396787687232,-0.08099640207267532,-1.1005847953216459,stop,1,202507241,3,10.599999999998545,2025-07-24 03:45:00-04:00
202298,202305,-1,23178.3,23264.9,23109.019999999997,0.3736253305893969,-0.3810460646380545,-1.0198614318706691,stop,2,202507242,3,64.5,2025-07-24 10:00:00-04:00
202339,202351,1,23295.5,23270.0,23315.9,0.10946320104741258,-0.11684660127492434,-1.0674509803921568,stop,0,202507250,4,19.299999999999272,2025-07-24 21:30:00-04:00
202362,202381,-1,23236.0,23262.8,23214.56,0.11533826820450711,0.011964193492855914,0.10373134328358491,session flat,1,202507251,4,17.5,2025-07-25 03:15:00-04:00
202388,202397,1,23257.8,23199.5,23304.44,0.25066859290216303,0.19313950588619483,0.7704974271012003,target,2,202507252,4,46.900000000001455,2025-07-25 09:45:00-04:00
