tf,ent,exi,stop,tgt,hold,sess,n,tot,mu,pf,med_hold,cost_risk
15,10,20,1.0,1.5,16,1,5575,-6.5733260364411255,-0.0011790719347876458,0.9893035107882484,30.0,0.04570478265505494
15,10,20,1.0,1.5,16,0,16428,-133.57755284491554,-0.008131090385008252,0.8991831795004745,30.0,0.07319510387880082
15,10,20,1.0,1.5,26,1,5557,-5.528952398824769,-0.000994952744074999,0.9910176979343831,30.0,0.04562677625173326
15,10,20,1.0,1.5,26,0,15922,-129.40006388145392,-0.008127123720729426,0.9023312959778367,30.0,0.07222935057525068
15,10,20,1.0,2.0,8,1,5466,-34.87989447577961,-0.006381246702484377,0.9436897218482944,30.0,0.04635301494116832
15,10,20,1.0,2.0,8,0,16562,-151.90823659338398,-0.009172094951900977,0.8856654168328892,45.0,0.07450611605034674
15,10,20,1.0,2.0,16,1,5233,-16.631904530964793,-0.0031782733672778125,0.9732260688872585,30.0,0.04613650717012627
15,10,20,1.0,2.0,16,0,15272,-129.08024625984547,-0.008452085271074218,0.9028340820925115,45.0,0.07346518268119506
15,10,20,1.0,2.0,26,1,5185,-12.303472042299003,-0.0023728972116295087,0.980218889645857,30.0,0.04600277933160612
15,10,20,1.0,2.0,26,0,14597,-123.26773630131805,-0.008444730855745567,0.9068107816060723,30.0,0.07239039606767944
15,10,20,1.0,3.0,8,1,5208,-32.83131515124913,-0.006304015966061661,0.9461998997851283,45.0,0.04669430946735151
15,10,20,1.0,3.0,8,0,15709,-127.4033507416953,-0.008110213937341352,0.9022509143996462,45.0,0.07493822551815145
15,10,20,1.0,3.0,16,1,4849,-12.261395415886387,-0.002528644136087108,0.9798888456091949,45.0,0.04644110602130984
15,10,20,1.0,3.0,16,0,13976,-112.03708419713965,-0.00801639125623495,0.9133672386970949,45.0,0.07417785640186383
15,10,20,1.0,3.0,26,1,4739,2.1110459906171952,0.0004454623318457892,1.0034640242679775,45.0,0.04630024397011125
15,10,20,1.0,3.0,26,0,13026,-94.08894997524763,-0.00722316520614522,0.9263086057120222,45.0,0.07278414929166652
15,10,20,1.5,0.0,8,1,4738,-17.387302517952925,-0.003669755702396143,0.9727296335483926,90.0,0.03161447555113982
15,10,20,1.5,0.0,8,0,13896,-71.00647722154781,-0.005109850116691696,0.9464185388904395,120.0,0.05086735356279187
15,10,20,1.5,0.0,16,1,4058,5.42459651873564,0.0013367660223596945,1.0088106947609299,90.0,0.03171202088250711
15,10,20,1.5,0.0,16,0,11007,-41.772255231899706,-0.003795062708449142,0.9667987622772427,165.0,0.05105957850112491
15,10,20,1.5,0.0,26,1,3597,9.93846219605885,0.00276298643204305,1.0166315159396648,105.0,0.03154600249004254
15,10,20,1.5,0.0,26,0,9113,-29.67607395758715,-0.0032564549498065565,0.9746453154869753,165.0,0.050625606308268796
15,10,20,1.5,1.5,8,1,5459,-13.021115218445113,-0.0023852564972421894,0.980176099572899,45.0,0.03064445598247452
15,10,20,1.5,1.5,8,0,16309,-108.05442198181578,-0.0066254474205540365,0.9220190541248456,45.0,0.049502393131392854
15,10,20,1.5,1.5,16,1,5185,-8.618247959992377,-0.0016621500404999762,0.9872064189232181,30.0,0.030376383694277517
15,10,20,1.5,1.5,16,0,14819,-93.31997817947428,-0.0062973195343460605,0.9333116067715502,45.0,0.048534151784422816
15,10,20,1.5,1.5,26,1,5142,-7.396541929590046,-0.0014384562290140112,0.9890734472115147,37.5,0.03028987513194535
15,10,20,1.5,1.5,26,0,14108,-90.93134657812894,-0.00644537472201084,0.935169138547984,45.0,0.04762853694742791
15,10,20,1.5,2.0,8,1,5172,-16.404379585118974,-0.0031717671278265612,0.975201713430821,45.0,0.03098232134647147
15,10,20,1.5,2.0,8,0,15470,-109.1614985542767,-0.007056334748175611,0.9218589927152677,60.0,0.04975839066155059
15,10,20,1.5,2.0,16,1,4825,-9.431217983393148,-0.0019546565768690464,0.9860698283842187,45.0,0.03078192994845462
15,10,20,1.5,2.0,16,0,13708,-95.69144718964058,-0.006980700845465464,0.9323760686856849,60.0,0.048958635986673604
15,10,20,1.5,2.0,26,1,4736,-4.254471294795433,-0.0008983258646105222,0.9937520961558468,45.0,0.03066824464637705
15,10,20,1.5,2.0,26,0,12824,-98.98266927875626,-0.0077185487584806815,0.9301231396127569,60.0,0.04813486935501582
15,10,20,1.5,3.0,8,1,4912,-11.047270617657102,-0.002249037177861788,0.982973215381781,60.0,0.031233025409145396
15,10,20,1.5,3.0,8,0,14616,-88.10852502206151,-0.006028224207858614,0.9359031321085507,90.0,0.05007150377779158
15,10,20,1.5,3.0,16,1,4431,-6.430334781013279,-0.001451215251864879,0.9903243911557466,60.0,0.031120313683832963
15,10,20,1.5,3.0,16,0,12381,-79.0621025720801,-0.006385760647127057,0.9425670092625099,90.0,0.049372336225069126
15,10,20,1.5,3.0,26,1,4249,6.961761170045134,0.0016384469687091394,1.010432027447606,75.0,0.030908795451729847
15,10,20,1.5,3.0,26,0,11192,-64.60969363060876,-0.005772846107095136,0.952677755532106,90.0,0.04820387883688612
15,10,20,2.5,0.0,8,1,4466,-33.031477844074175,-0.007396210892090052,0.9502886606029995,120.0,0.019028617664331504
15,10,20,2.5,0.0,8,0,12856,-92.7287360780354,-0.007212876172840339,0.9323561485331004,120.0,0.03069864468517676
15,10,20,2.5,0.0,16,1,3652,-4.158193244427048,-0.0011386071315517656,0.9934507915348219,150.0,0.019205645666735577
15,10,20,2.5,0.0,16,0,9493,-54.964660729244514,-0.005790020091566893,0.9576241349535913,240.0,0.030656332551498675
15,10,20,2.5,0.0,26,1,3018,8.603098390311297,0.0028505958881084484,1.01404355477895,195.0,0.019012497431451288
15,10,20,2.5,0.0,26,0,7493,-44.91662359753469,-0.005994477992464258,0.962466768467625,345.0,0.030857565835546597
15,10,20,2.5,1.5,8,1,5203,-34.77034146350575,-0.0066827486956574575,0.9494709916088951,60.0,0.01844173767902963
15,10,20,2.5,1.5,8,0,15210,-139.003787156513,-0.009138973514563642,0.9025998477477103,90.0,0.029734374816174303
15,10,20,2.5,1.5,16,1,4700,-10.932422610367784,-0.002326047363908039,0.9840407587810477,60.0,0.01828292044447187
15,10,20,2.5,1.5,16,0,13008,-102.35459678672083,-0.007868588313862303,0.9277446977257676,75.0,0.029164121907769618
15,10,20,2.5,1.5,26,1,4573,-8.01867085419716,-0.001753481490093409,0.9883866279775566,60.0,0.018178078603047675
15,10,20,2.5,1.5,26,0,11948,-115.16174850464766,-0.009638579553452264,0.9191402287931536,75.0,0.02843669557299799
15,10,20,2.5,2.0,8,1,4917,-33.66223572519576,-0.006846092276834605,0.9515271503954515,75.0,0.018672188210299777
15,10,20,2.5,2.0,8,0,14408,-159.54483662979877,-0.01107335068224589,0.8905478382066424,120.0,0.029861909109651925
15,10,20,2.5,2.0,16,1,4352,-7.205662074020838,-0.0016557127927437586,0.9895578912683913,75.0,0.01854647675474345
15,10,20,2.5,2.0,16,0,11968,-101.54201806813191,-0.008484460065853268,0.9295273907406255,105.0,0.029379055599134694
15,10,20,2.5,2.0,26,1,4160,-1.8110771879739849,-0.00043535509326297716,0.9974048376821536,90.0,0.018422048640625965
15,10,20,2.5,2.0,26,0,10786,-119.50087170248683,-0.011079257528507958,0.9172898555264789,105.0,0.028779137294434636
15,10,20,2.5,3.0,8,1,4646,-29.062942295715516,-0.0062554761721299,0.9572842104189746,105.0,0.018866944834488246
15,10,20,2.5,3.0,8,0,13565,-116.10262829611226,-0.008558984761969205,0.9186772218986716,120.0,0.03016368056823076
15,10,20,2.5,3.0,16,1,3970,5.281967160730298,0.001330470317564307,1.007815909713548,105.0,0.01883698275662052
15,10,20,2.5,3.0,16,0,10734,-90.75721720202932,-0.008455116191729953,0.9354750138756996,165.0,0.029624282672749448
15,10,20,2.5,3.0,26,1,3669,16.496254493224477,0.004496117332576854,1.0242316499022668,120.0,0.018662097552314582
15,10,20,2.5,3.0,26,0,9320,-33.44137157598548,-0.0035881299974233347,0.975472056058875,165.0,0.029067355418479816
15,15,5,0.75,0.0,8,1,4461,-9.412423775047277,-0.0021099358383876434,0.9790503715162596,30.0,0.06178765673007526
15,15,5,0.75,0.0,8,0,13063,-78.49467877541056,-0.006008932004548003,0.9177431630736973,30.0,0.0998894813195298
15,15,5,0.75,0.0,16,1,4172,-5.437445599035444,-0.0013033186958378341,0.987559271300566,30.0,0.06213357662134478
15,15,5,0.75,0.0,16,0,11939,-76.83150414296492,-0.00643533831501507,0.9161295325342887,30.0,0.10079557310735397
15,15,5,0.75,0.0,26,1,4069,-1.142310809289187,-0.00028073502317256993,0.9973310671264541,30.0,0.06226209487648266
15,15,5,0.75,0.0,26,0,11325,-66.49024350403221,-0.005871103179163992,0.9242690564150025,30.0,0.10132886397990128
15,15,5,0.75,1.5,8,1,5045,-6.912527898381377,-0.0013701740135542869,0.9852786083792375,15.0,0.06055100905068742
15,15,5,0.75,1.5,8,0,14972,-119.50995064715336,-0.007982230206195122,0.8814644523117638,15.0,0.09735614329808931
15,15,5,0.75,1.5,16,1,5006,-6.630294653048321,-0.0013244695671291093,0.9860247542967706,15.0,0.06042049572178148
15,15,5,0.75,1.5,16,0,14714,-116.63479467485243,-0.007926790449561807,0.885426233876286,15.0,0.09702822508302729
15,15,5,0.75,1.5,26,1,5003,-5.638909828609062,-0.0011271057023004322,0.988113383404597,15.0,0.06038696490189742
15,15,5,0.75,1.5,26,0,14626,-116.228273969819,-0.007946689044839259,0.885763390639091,15.0,0.09681349687253112
15,15,5,0.75,2.0,8,1,4818,-7.0052643607958975,-0.0014539776589447692,0.9850614449334649,15.0,0.06101362519110849
15,15,5,0.75,2.0,8,0,14313,-103.66368994732312,-0.007242624882786496,0.897228708155944,15.0,0.09788784061296261
15,15,5,0.75,2.0,16,1,4744,-7.420880210628343,-0.0015642664862201396,0.9843323647108145,15.0,0.06094200606285609
15,15,5,0.75,2.0,16,0,13936,-104.63113928221877,-0.007507974977197099,0.8973929806630879,15.0,0.09737720287982501
15,15,5,0.75,2.0,26,1,4736,-7.4237343910259765,-0.0015675114845916335,0.984325904185868,15.0,0.060878031455145004
15,15,5,0.75,2.0,26,0,13801,-106.82946890682857,-0.007740704942165682,0.8949904063189685,15.0,0.09700429783319912
15,15,5,0.75,3.0,8,1,4601,-6.3282930018086025,-0.0013754168662918067,0.986217684425714,30.0,0.06146526547296957
15,15,5,0.75,3.0,8,0,13627,-84.45598337622113,-0.006197694531167618,0.9142105287393789,30.0,0.09879731596635391
15,15,5,0.75,3.0,16,1,4441,-2.3235825242294172,-0.0005232115569082228,0.9949465896592716,15.0,0.061450473073275266
15,15,5,0.75,3.0,16,0,13027,-85.22331936467823,-0.006542052611090676,0.9136074253664856,30.0,0.09869881974369926
15,15,5,0.75,3.0,26,1,4416,0.7365263954754262,0.00016678586854063093,1.0016050845325857,15.0,0.06145574617606479
15,15,5,0.75,3.0,26,0,12801,-85.61530144219935,-0.006688172911663101,0.9126363157635596,30.0,0.0981321110305839
15,15,5,1.0,0.0,8,1,4243,-4.184472175515171,-0.0009862060276962458,0.9914303708972982,45.0,0.04648297371067124
15,15,5,1.0,0.0,8,0,12330,-60.6160890147774,-0.004916146716526959,0.9410133306409534,60.0,0.0750610180737672
15,15,5,1.0,0.0,16,1,3916,7.430846630163395,0.0018975604264972919,1.0156562404148228,45.0,0.046762172150343805
15,15,5,1.0,0.0,16,0,11050,-52.545471763874176,-0.004755246313472776,0.9467443755950244,60.0,0.07586946558342528
15,15,5,1.0,0.0,26,1,3776,14.626124767811904,0.00387344405927222,1.031649448164139,45.0,0.04677819418435725
15,15,5,1.0,0.0,26,0,10384,-43.977408236068776,-0.004235112503473496,0.9532329613029765,60.0,0.07625939135026628
15,15,5,1.0,1.5,8,1,4851,7.349969464478737,0.001515145220465623,1.0144704384572847,15.0,0.0455171863978369
15,15,5,1.0,1.5,8,0,14280,-104.93972375000897,-0.0073487201505608515,0.9033024977678817,30.0,0.07314399962932505
15,15,5,1.0,1.5,16,1,4779,11.326201787990797,0.0023699940966710187,1.0220357011395278,15.0,0.045436716318684366
15,15,5,1.0,1.5,16,0,13915,-99.09205230989076,-0.007121239835421542,0.9098358228035867,30.0,0.07278904415169224
15,15,5,1.0,1.5,26,1,4773,11.759303843694632,0.002463713355058586,1.0228756132233177,15.0,0.045416630185183646
15,15,5,1.0,1.5,26,0,13794,-99.38496875254944,-0.0072049419133354674,0.9096663176569958,30.0,0.07259054465144169
15,15,5,1.0,2.0,8,1,4613,1.5098828474710615,0.0003273103939889576,1.0029705833882148,30.0,0.045880866902120516
15,15,5,1.0,2.0,8,0,13619,-101.68861420485882,-0.007466672604806434,0.9068568707644813,30.0,0.07351638769271784
15,15,5,1.0,2.0,16,1,4502,1.1848323292230463,0.0002631791046697126,1.0022921630993709,30.0,0.04581759538919504
15,15,5,1.0,2.0,16,0,13118,-98.63978063264116,-0.007519422216240369,0.910973192583509,30.0,0.07315058385878336
15,15,5,1.0,2.0,26,1,4487,1.2696388234187408,0.00028295939902356603,1.002454007070609,30.0,0.045785173271710826
15,15,5,1.0,2.0,26,0,12942,-102.92358230344041,-0.007952679825640583,0.9069692117817006,30.0,0.07277393478847138
15,15,5,1.0,3.0,8,1,4381,2.1365548276985047,0.00048768656190333363,1.0042916786478602,45.0,0.04628118752081658
15,15,5,1.0,3.0,8,0,12914,-77.15699476771849,-0.005974678238169311,0.9275667842141557,45.0,0.07413332377273862
15,15,5,1.0,3.0,16,1,4191,1.6895190220855678,0.0004031302844394101,1.0033582117405184,30.0,0.04610409107063706
15,15,5,1.0,3.0,16,0,12187,-82.90063341368456,-0.006802382326551617,0.9227958027458227,45.0,0.07403027163965945
15,15,5,1.0,3.0,26,1,4149,5.428537403741993,0.0013083965783904539,1.0108010878206422,30.0,0.046095764459140744
15,15,5,1.0,3.0,26,0,11901,-82.9175872015325,-0.006967278985088018,0.9222548799501017,45.0,0.07356297878994898
15,15,5,1.5,0.0,8,1,4024,5.0571197223022,0.001256739493613867,1.0096067106885847,75.0,0.0311952969810826
15,15,5,1.5,0.0,8,0,11605,-47.27885603318025,-0.004074007413458014,0.9571939925817842,105.0,0.050215570802570574
15,15,5,1.5,0.0,16,1,3641,20.986433164777104,0.005763920122157952,1.040945895223637,75.0,0.03144029834087466
15,15,5,1.5,0.0,16,0,10107,-29.30470257520973,-0.0028994461833590315,0.972351504960337,105.0,0.05079429714529447
15,15,5,1.5,0.0,26,1,3469,22.81208460789454,0.006575982879185512,1.0457723239359455,75.0,0.03140331815014819
15,15,5,1.5,0.0,26,0,9371,-28.942720589202892,-0.0030885413071393545,0.9713489925371865,105.0,0.05085457039736507
15,15,5,1.5,1.5,8,1,4646,22.309551413363206,0.004801883644718727,1.041173191779121,30.0,0.03039371716620355
15,15,5,1.5,1.5,8,0,13584,-68.47942075305016,-0.005041182328699217,0.9405206986020125,45.0,0.04882491994347551
15,15,5,1.5,1.5,16,1,4538,25.65809188766105,0.005654052861979077,1.0461477318761088,30.0,0.030315770827181898
15,15,5,1.5,1.5,16,0,13056,-54.637228655984806,-0.004184836753675307,0.9535027424973662,45.0,0.04852579178361435
15,15,5,1.5,1.5,26,1,4522,25.396512249159922,0.00561621235054399,1.0456144220208534,30.0,0.030283249378625525
15,15,5,1.5,1.5,26,0,12880,-53.726348573946886,-0.0041713003551201,0.9543243835096578,45.0,0.04830467810919787
15,15,5,1.5,2.0,8,1,4404,14.674637217830321,0.0033321156262103363,1.0267051950250141,45.0,0.03062339833218895
15,15,5,1.5,2.0,8,0,12901,-73.32122826598379,-0.0056833755729000695,0.9371848450504391,60.0,0.04908315262911111
15,15,5,1.5,2.0,16,1,4251,15.737131939318342,0.003701983519011607,1.0279010873219445,45.0,0.03061404312169926
15,15,5,1.5,2.0,16,0,12220,-55.513854654691926,-0.00454286862968019,0.9534000659618082,60.0,0.04882491994347551
15,15,5,1.5,2.0,26,1,4226,17.311224057123766,0.004096361584742964,1.0306733877690322,45.0,0.030562675323445573
15,15,5,1.5,2.0,26,0,11990,-61.32940125501349,-0.005115045976231317,0.9485355791228882,60.0,0.048530949917302266
15,15,5,1.5,3.0,8,1,4172,14.456330999210362,0.0034650841321213714,1.026960238695685,60.0,0.030915256505608935
15,15,5,1.5,3.0,8,0,12187,-53.788146228996254,-0.004413567426683865,0.9529255592150386,75.0,0.04955275853337856
15,15,5,1.5,3.0,16,1,3936,10.18551639283094,0.0025877836363899743,1.0185591057557457,60.0,0.030875294255790255
15,15,5,1.5,3.0,16,0,11240,-51.94609467348853,-0.0046215386720185525,0.9551748341939731,75.0,0.04935146214914463
15,15,5,1.5,3.0,26,1,3878,14.09291384427814,0.003634067520443048,1.0257084351422014,60.0,0.03076191516123944
15,15,5,1.5,3.0,26,0,10897,-52.52155923690436,-0.00481981822858625,0.9543776514450052,75.0,0.048896268158820935
15,15,5,2.5,0.0,8,1,3885,-7.435486677249013,-0.0019138961846200807,0.9867258288357476,105.0,0.018800296428360713
15,15,5,2.5,0.0,8,0,11105,-64.82622075241215,-0.005837570531509424,0.9441556810431234,120.0,0.030237835147756267
15,15,5,2.5,0.0,16,1,3463,1.8722206059016049,0.0005406354622874978,1.0033728159650792,105.0,0.01897793336890051
15,15,5,2.5,0.0,16,0,9460,-44.35536416162255,-0.00468872771264509,0.9606355771471797,135.0,0.030621265621934887
15,15,5,2.5,0.0,26,1,3242,6.855599797028928,0.002114620541958337,1.0127616168186828,105.0,0.018936911312622144
15,15,5,2.5,0.0,26,0,8644,-35.48640421803389,-0.004105322098338025,0.966821319226026,135.0,0.03058239236277155
15,15,5,2.5,1.5,8,1,4531,0.8647108202763647,0.00019084326203406857,1.0014917635107399,45.0,0.018282447448362937
15,15,5,2.5,1.5,8,0,13120,-91.26819107920844,-0.0069564170029884475,0.9247333886520717,60.0,0.029331558130445714
15,15,5,2.5,1.5,16,1,4377,6.423379657562325,0.0014675301936400104,1.0107165043682362,45.0,0.018213289417179895
15,15,5,2.5,1.5,16,0,12448,-81.9959603838135,-0.0065870790796765345,0.9345274015207758,60.0,0.029204487781900434
15,15,5,2.5,1.5,26,1,4341,7.39293349373822,0.0017030484896886017,1.012312344127739,45.0,0.018174686527473748
15,15,5,2.5,1.5,26,0,12211,-74.75029579347652,-0.006121553991767793,0.940212191739669,60.0,0.02902335016084731
15,15,5,2.5,2.0,8,1,4287,0.1847188897751959,4.3088147836528086e-05,1.000315759991553,60.0,0.01841836264345167
15,15,5,2.5,2.0,8,0,12427,-85.97156972676488,-0.006918127442404835,0.9295275324856039,75.0,0.029481658422084132
15,15,5,2.5,2.0,16,1,4099,-1.8152808723039922,-0.0004428594467684782,0.9970149126161324,60.0,0.018420107360920084
15,15,5,2.5,2.0,16,0,11584,-77.58970375886766,-0.00669800619465363,0.9385053440684389,75.0,0.029321795698221124
15,15,5,2.5,2.0,26,1,4052,1.3337851900664122,0.0003291671248929941,1.0021863050421984,60.0,0.018367269693379575
15,15,5,2.5,2.0,26,0,11287,-78.1367210503355,-0.006922718264404669,0.9380935657913798,75.0,0.029100051837962167
15,15,5,2.5,3.0,8,1,4039,0.639913549623552,0.000158433659228411,1.0011170689662372,75.0,0.01861178004399855
15,15,5,2.5,3.0,8,0,11702,-67.84322777903853,-0.005797575438304438,0.9436584393683213,105.0,0.02976494184867135
15,15,5,2.5,3.0,16,1,3762,-10.862612372496889,-0.0028874567709986413,0.9817639283826477,75.0,0.018583895696822783
15,15,5,2.5,3.0,16,0,10607,-80.00325471841754,-0.007542495966665177,0.9357269127931307,105.0,0.029675082241883352
15,15,5,2.5,3.0,26,1,3674,-7.0812572040797725,-0.0019273971704082125,0.9881231987355911,90.0,0.018533276268963186
15,15,5,2.5,3.0,26,0,10189,-78.14264315931155,-0.007669314276112626,0.9367683045585324,105.0,0.029359059715366394
15,15,10,0.75,0.0,8,1,4460,-8.276786651867466,-0.0018557817605084005,0.981680979162001,30.0,0.06178053633394093
15,15,10,0.75,0.0,8,0,13054,-80.28560072369186,-0.0061502681724905665,0.9166717448643713,30.0,0.09982878284496427
15,15,10,0.75,0.0,16,1,4141,-0.08131057358190219,-1.963549229217633e-05,0.9998178748171066,30.0,0.06203738088837657
15,15,10,0.75,0.0,16,0,11787,-86.56933526645969,-0.007344475716166937,0.9084755414910336,30.0,0.10064839978277884
15,15,10,0.75,0.0,26,1,3992,0.7155507272527597,0.00017924617416151294,1.001635872142822,30.0,0.0619694756172547
15,15,10,0.75,0.0,26,0,10864,-67.36403018423363,-0.006200665517694553,0.9246901358784102,30.0,0.1006768876528341
15,15,10,0.75,1.5,8,1,5043,-7.345781150686653,-0.001456629218855176,0.9844011632358247,15.0,0.060544560508805904
15,15,10,0.75,1.5,8,0,14964,-122.77589656963538,-0.00820475117412693,0.878823271321227,15.0,0.09733754953889351
15,15,10,0.75,1.5,16,1,4999,-5.902696138796151,-0.0011807753828357974,0.9876456618460872,15.0,0.06038696490189742
15,15,10,0.75,1.5,16,0,14663,-118.9558526849834,-0.00811265448305145,0.8844950315063417,15.0,0.09695837593320696
15,15,10,0.75,1.5,26,1,4994,-4.082916856986622,-0.0008175644487358074,0.9914569204482931,15.0,0.06037074893160527
15,15,10,0.75,1.5,26,0,14499,-116.98764397585867,-0.008068669837634228,0.8863999867242588,15.0,0.09641225440189677
15,15,10,0.75,2.0,8,1,4816,-6.1072166281000255,-0.0012681097649709355,0.9870070650577822,15.0,0.06098574167028174
15,15,10,0.75,2.0,8,0,14301,-104.78401004432598,-0.007327040769479476,0.8966178616704347,15.0,0.09786764804569631
15,15,10,0.75,2.0,16,1,4735,-3.824689433838234,-0.0008077485604726999,0.9920065322000039,15.0,0.06092480460664609
15,15,10,0.75,2.0,16,0,13858,-106.19158420831434,-0.007662836210731299,0.8975883295917086,15.0,0.09726076760560913
