etf,cfrm,cost,entry,stop_k,tp_r,sig,fill,n,R,usd,net,pf,win,avg_w,avg_l,dd,retdd,sharpe,sortino,p90,p10
5,False,net,edge,1.0,1.5,3107,0.49468941100740266,892,-0.09217029286100799,-3.4308016013964235,-3060.2750284456097,0.8803371038492102,0.4125560538116592,61.178966582657,-48.80560063141868,3943.9581125778764,-0.7759400432489209,-1.3354504965275231,-2.3929718798279396,75.0430002420774,-64.49478920145111
5,False,gross,edge,1.0,1.5,3107,0.49468941100740266,892,0.03621488818742235,1.3089293403082867,1167.5649715549916,1.0508996745982468,0.413677130044843,65.32823767592893,-43.85956927507224,1569.5232670046826,0.7438978421665592,0.5111698959202785,0.9840651016480569,79.36300024207739,-59.45478920144996
5,False,net,edge,1.0,2.0,3107,0.4641132925651754,834,-0.111805371734853,-4.556210957015442,-3799.879938150879,0.8583135232700315,0.3381294964028777,81.62784302491649,-48.58502114343719,4839.086326974155,-0.7852473961808646,-1.5639985368244207,-2.827604192533926,92.21552706958583,-66.30359973141123
5,False,gross,edge,1.0,2.0,3107,0.4641132925651754,834,0.018707393686000624,0.2342926401076164,195.4000618497521,1.0081257929100236,0.3405275779376499,85.36018215854382,-43.72162122032126,2336.3663269737226,0.08363417140275785,0.08101382210282258,0.15742017333850786,96.53552706958583,-61.26359973141007
5,False,net,edge,1.5,1.5,3107,0.4158352108142903,747,-0.06619260206265071,-4.541629813445259,-3392.5974706436086,0.890864552222273,0.40829986613119146,90.79842985904514,-70.33058501731307,4521.293980757008,-0.7503598494330996,-1.1215783749971513,-2.155819556603512,113.06008753266038,-95.36309808675897
5,False,gross,edge,1.5,1.5,3107,0.4158352108142903,747,0.0181281454340331,0.18800874077226506,140.442529356882,1.004863022591448,0.41231593038821956,94.22117242535313,-65.9353392183833,2281.3739807566817,0.061560502811687325,0.0465652479890243,0.09431666129976644,117.38008753266037,-90.32309808675781
5,False,net,edge,1.5,2.0,3107,0.38429353073704536,695,-0.07649919439077772,-5.1642102818173035,-3589.126145863026,0.8853227406118833,0.3539568345323741,112.63618432432926,-69.70518371859247,5142.625103772637,-0.6979171285945067,-1.1182693459639963,-2.2429040129832702,140.44474904048084,-99.458711118442
5,False,gross,edge,1.5,2.0,3107,0.38429353073704536,695,0.008366603309239922,-0.40288654080940295,-280.00614586253505,0.9903646264998344,0.35827338129496406,115.58321824813247,-65.30388199920792,2899.9085980521268,-0.09655688667243362,-0.08760829842544714,-0.187102454063748,144.76474904048084,-94.41871111844084
15,True,net,close,1.0,1.5,1222,0.6202945990180033,455,-0.009829300659571247,0.43018019960486464,195.7319908202134,1.0101468007647127,0.4351648351648352,98.41288940641813,-75.05844401420455,1810.0427917404973,0.10813666489729884,0.09456023549400414,0.21911923904576874,124.20351007927356,-100.81848729876393
15,True,gross,close,1.0,1.5,1222,0.6202945990180033,455,0.0630093175445462,5.128378001803271,2333.4119908204884,1.1295569842568813,0.43956043956043955,101.72056051235391,-70.90826815610352,1320.7716122149868,1.7667036217618755,1.1198906350034945,2.707234743060682,128.52351007927354,-95.77848729876277
15,True,net,close,1.0,2.0,1222,0.5826513911620295,426,-0.048632955051433835,-1.566819816002894,-667.4652416172329,0.9660178599854685,0.3779342723004695,117.852068497428,-74.11942743284203,1842.1623460527594,-0.36232704628200924,-0.32233770748904655,-0.765553359618245,146.29442614258704,-101.12333774325481
15,True,gross,close,1.0,2.0,1222,0.5826513911620295,426,0.02546915903178091,3.1706449727301678,1350.6947583830515,1.0737197985341242,0.3826291079812207,120.69142962015891,-69.931329273675,1151.2656295361012,1.1732259903627191,0.6494315953394121,1.609218647074377,150.61442614258704,-96.08333774325365
15,True,net,close,1.5,1.5,1222,0.5433715220949263,399,-0.026985772952458797,-0.6703825738758016,-267.4826469764448,0.9880420938372252,0.43859649122807015,126.29259001711047,-99.86020491058378,2410.4899520298354,-0.11096609083609824,-0.10575575981323154,-0.2223280918313299,171.66186664940366,-143.87035213615263
