signal_time,entry_time,block,gate_single_print,entry,stop,target,atr,single_print_dist_atr,exit_reason,R,pct_of_price
2023-07-19 08:30:00,2023-07-19 08:45:00,research,True,18357.5,18320.98,18383.83,11.45,0.961,stop,-0.7796,-0.1551
2023-07-19 10:30:00,2023-07-19 10:45:00,research,False,18386.0,18316.17,18436.35,21.89,,stop,-0.9698,-0.3683
2023-07-20 07:45:00,2023-07-20 08:00:00,research,False,18215.5,18169.09,18248.96,14.55,3.007,stop,-0.7805,-0.1988
2023-07-20 09:30:00,2023-07-20 09:45:00,research,True,18236.0,18168.71,18284.52,21.09,1.09,stop,-1.0144,-0.3743
2023-07-21 07:00:00,2023-07-21 07:15:00,research,True,18015.25,17971.94,18046.48,13.58,0.11,target,0.6986,0.168
2023-07-21 09:00:00,2023-07-21 09:15:00,research,False,18053.0,18005.14,18087.51,15.0,5.565,stop,-1.0203,-0.2705
2023-07-24 09:30:00,2023-07-24 09:45:00,research,False,17950.0,17899.38,17986.5,15.87,3.56,stop,-0.7945,-0.2241
2023-07-25 09:30:00,2023-07-25 09:45:00,research,False,17968.5,17921.03,18002.73,14.88,,target,0.7006,0.1851
2023-07-25 10:00:00,2023-07-25 10:15:00,research,False,18002.0,17940.26,18046.51,19.35,,target,0.7053,0.2419
2023-07-27 07:30:00,2023-07-27 07:45:00,research,False,18159.75,18112.87,18193.55,14.7,,target,0.7003,0.1808
2023-07-27 09:45:00,2023-07-27 10:00:00,research,False,18224.0,18152.23,18275.74,22.5,,stop,-0.9575,-0.3771
2023-07-28 07:15:00,2023-07-28 07:30:00,research,True,18060.5,17994.58,18108.03,20.67,1.234,target,0.7063,0.2578
2023-07-28 09:30:00,2023-07-28 09:45:00,research,False,18141.0,18059.22,18199.96,25.64,3.735,target,0.7091,0.3197
2023-07-31 07:00:00,2023-07-31 07:15:00,research,False,18211.0,18164.54,18244.49,14.56,,stop,-0.3438,-0.0877
2023-07-31 09:45:00,2023-07-31 10:00:00,research,False,18158.0,18085.24,18210.46,22.81,,target,0.7077,0.2836
2023-08-01 07:00:00,2023-08-01 07:15:00,research,False,18166.5,18125.19,18196.29,12.95,5.057,stop,-0.8101,-0.1842
2023-08-01 10:00:00,2023-08-01 10:15:00,research,True,18118.0,18050.39,18166.75,21.19,1.439,stop,-0.2214,-0.0826
2023-08-01 10:30:00,2023-08-01 10:45:00,research,True,18162.25,18079.85,18221.66,25.83,2.671,hold cap,0.2643,0.1199
2023-08-02 07:00:00,2023-08-02 07:15:00,research,True,18050.75,17977.49,18103.57,22.96,1.165,stop,-0.6821,-0.2768
2023-08-03 07:00:00,2023-08-03 07:15:00,research,True,17766.5,17688.99,17822.38,24.3,0.082,stop,-0.3157,-0.1377
2023-08-03 09:45:00,2023-08-03 10:00:00,research,False,17791.75,17691.81,17863.8,31.33,3.743,target,0.7113,0.3995
2023-08-04 08:45:00,2023-08-04 09:00:00,research,True,17860.75,17767.05,17928.31,29.37,0.204,target,0.7107,0.3728
2023-08-07 08:45:00,2023-08-07 09:00:00,research,False,17789.25,17730.98,17831.26,18.27,8.883,stop,-0.8233,-0.2697
2023-08-10 08:15:00,2023-08-10 08:30:00,research,True,17639.0,17588.55,17675.37,15.81,1.091,stop,-0.7131,-0.2039
2023-08-10 09:45:00,2023-08-10 10:00:00,research,False,17762.0,17645.59,17845.93,36.49,,stop,-1.0083,-0.6608
2023-08-14 10:00:00,2023-08-14 10:15:00,research,True,17505.0,17406.09,17576.31,31.01,0.371,target,0.7112,0.4019
2023-08-15 09:00:00,2023-08-15 09:15:00,research,True,17564.5,17484.65,17622.07,25.03,1.358,stop,-0.8168,-0.3713
2023-08-16 09:45:00,2023-08-16 10:00:00,research,False,17454.5,17381.57,17507.08,22.86,4.571,stop,-0.7709,-0.3221
2023-08-17 07:45:00,2023-08-17 08:00:00,research,False,17332.5,17285.34,17366.5,14.78,,stop,-0.6832,-0.1859
2023-08-18 10:30:00,2023-08-18 10:45:00,research,True,17043.5,16938.9,17118.91,32.79,1.83,target,0.7117,0.4368
2023-08-21 07:45:00,2023-08-21 08:00:00,research,False,17198.0,17154.4,17229.43,13.67,,stop,-0.6932,-0.1757
2023-08-21 09:30:00,2023-08-21 09:45:00,research,False,17232.25,17168.04,17278.54,20.13,,target,0.7059,0.263
2023-08-22 07:15:00,2023-08-22 07:30:00,research,False,17431.25,17380.56,17467.8,15.89,,stop,-0.5813,-0.1691
2023-08-23 09:30:00,2023-08-23 09:45:00,research,True,17364.75,17287.49,17420.46,24.22,1.817,target,0.7084,0.3152
2023-08-23 10:00:00,2023-08-23 10:15:00,research,False,17475.75,17378.68,17545.74,30.43,,target,0.711,0.395
2023-08-24 07:15:00,2023-08-24 07:30:00,research,False,17732.0,17674.61,17773.38,17.99,,stop,-0.7139,-0.2311
2023-08-25 08:00:00,2023-08-25 08:15:00,research,True,17242.5,17183.26,17285.21,18.57,0.188,target,0.7046,0.2421
2023-08-25 09:45:00,2023-08-25 10:00:00,research,False,17285.5,17213.32,17337.54,22.63,4.906,target,0.7076,0.2955
2023-08-25 10:15:00,2023-08-25 10:30:00,research,True,17234.5,17107.1,17326.36,39.94,0.056,stop,-0.1352,-0.0999
2023-08-28 07:15:00,2023-08-28 07:30:00,research,True,17372.75,17321.64,17409.6,16.02,0.406,target,0.702,0.2065
2023-08-28 08:45:00,2023-08-28 09:00:00,research,False,17436.75,17380.34,17477.42,17.68,,stop,-1.0172,-0.3291
2023-08-29 09:30:00,2023-08-29 09:45:00,research,False,17480.75,17411.75,17530.5,21.63,,target,0.7069,0.2791
2023-08-29 10:15:00,2023-08-29 10:30:00,research,False,17640.25,17539.94,17712.57,31.44,,target,0.7113,0.4045
2023-08-30 07:15:00,2023-08-30 07:30:00,research,True,17747.25,17701.76,17780.05,14.26,2.191,target,0.6997,0.1794
2023-08-30 08:30:00,2023-08-30 08:45:00,research,True,17776.0,17718.87,17817.19,17.91,0.14,target,0.704,0.2263
2023-08-30 10:00:00,2023-08-30 10:15:00,research,False,17850.0,17764.63,17911.55,26.76,,stop,-1.0114,-0.4837
2023-08-31 07:30:00,2023-08-31 07:45:00,research,False,17871.5,17823.14,17906.37,15.16,,target,0.7009,0.1897
2023-08-31 10:00:00,2023-08-31 10:15:00,research,False,17925.0,17845.97,17981.98,24.77,,stop,-0.762,-0.336
2023-09-01 07:00:00,2023-09-01 07:15:00,research,True,17915.5,17878.73,17942.01,11.53,2.646,target,0.6946,0.1426
2023-09-01 08:45:00,2023-09-01 09:00:00,research,False,17987.5,17925.04,18032.53,19.58,,stop,-1.0155,-0.3526
2023-09-04 09:30:00,2023-09-04 09:45:00,research,True,17919.25,17889.71,17940.55,9.26,2.7,stop,-0.8792,-0.1449
2023-09-05 08:45:00,2023-09-05 09:00:00,research,True,17838.75,17777.19,17883.14,19.3,1.205,target,0.7052,0.2434
2023-09-06 07:00:00,2023-09-06 07:15:00,research,False,17849.75,17802.03,17884.15,14.96,5.783,stop,-0.4552,-0.1217
2023-09-06 09:45:00,2023-09-06 10:00:00,research,False,17834.25,17774.58,17877.27,18.7,5.467,stop,-0.4436,-0.1484
2023-09-07 10:45:00,2023-09-07 11:00:00,research,True,17586.5,17468.45,17671.62,37.01,1.946,hold cap,0.4132,0.2774
2023-09-08 08:30:00,2023-09-08 08:45:00,research,True,17631.25,17571.65,17674.22,18.68,0.977,target,0.7047,0.2382
2023-09-08 09:45:00,2023-09-08 10:00:00,research,False,17673.5,17591.76,17732.43,25.62,,target,0.7091,0.328
2023-09-11 07:30:00,2023-09-11 07:45:00,research,False,17755.0,17711.62,17786.27,13.6,,stop,-0.5872,-0.1435
2023-09-12 09:45:00,2023-09-12 10:00:00,research,True,17804.0,17741.82,17848.83,19.49,2.193,stop,-1.0156,-0.3547
2023-09-13 07:45:00,2023-09-13 08:00:00,research,True,17660.75,17606.89,17699.58,16.88,0.341,stop,-1.002,-0.3056
2023-09-13 09:30:00,2023-09-13 09:45:00,research,False,17689.75,17591.17,17760.82,30.9,3.883,target,0.7112,0.3963
2023-09-14 07:00:00,2023-09-14 07:15:00,research,False,17776.75,17729.99,17810.46,14.66,,stop,-0.6998,-0.1841
2023-09-14 09:00:00,2023-09-14 09:15:00,research,False,17778.5,17707.83,17829.45,22.15,,stop,-0.8451,-0.3359
2023-09-14 10:45:00,2023-09-14 11:00:00,research,False,17805.0,17694.34,17884.79,34.69,,hold cap,0.2781,0.1729
2023-09-15 07:00:00,2023-09-15 07:15:00,research,False,17817.5,17776.88,17846.79,12.74,3.632,stop,-0.4977,-0.1135
2023-09-18 09:30:00,2023-09-18 09:45:00,research,False,17540.25,17469.51,17591.25,22.18,6.606,target,0.7073,0.2853
2023-09-19 07:30:00,2023-09-19 07:45:00,research,False,17573.75,17535.12,17601.6,12.11,3.076,stop,-0.1028,-0.0226
2023-09-20 07:15:00,2023-09-20 07:30:00,research,True,17545.75,17507.14,17573.59,12.1,0.269,target,0.6959,0.1531
2023-09-20 09:00:00,2023-09-20 09:15:00,research,False,17585.0,17543.63,17614.83,12.97,,stop,-1.0234,-0.2408
2023-09-22 08:00:00,2023-09-22 08:15:00,research,False,17100.0,17052.01,17134.6,15.04,4.77,stop,-0.7809,-0.2191
2023-09-22 10:30:00,2023-09-22 10:45:00,research,True,17142.25,17058.19,17202.86,26.35,1.11,stop,-0.2465,-0.1209
2023-09-25 09:45:00,2023-09-25 10:00:00,research,False,17024.25,16923.59,17096.82,31.55,4.841,hold cap,0.2238,0.1323
2023-09-26 07:15:00,2023-09-26 07:30:00,research,False,17028.25,16965.32,17073.62,19.73,,stop,-0.5875,-0.2171
2023-09-27 09:00:00,2023-09-27 09:15:00,research,True,16923.25,16862.36,16967.15,19.09,1.912,stop,-0.6482,-0.2332
2023-09-28 08:30:00,2023-09-28 08:45:00,research,False,16876.25,16792.48,16936.65,26.26,3.141,stop,-0.5278,-0.262
2023-09-28 10:45:00,2023-09-28 11:00:00,research,True,16937.5,16815.39,17025.55,38.28,0.562,target,0.7131,0.5141
2023-09-29 08:30:00,2023-09-29 08:45:00,research,False,17157.75,17088.66,17207.57,21.66,,target,0.707,0.2847
2023-10-02 09:30:00,2023-10-02 09:45:00,research,False,17095.75,17004.9,17161.25,28.48,3.529,target,0.7103,0.3775
2023-10-03 09:45:00,2023-10-03 10:00:00,research,False,17106.5,17005.25,17179.5,31.74,,stop,-1.0096,-0.5976
2023-10-04 07:00:00,2023-10-04 07:15:00,research,False,16883.0,16810.17,16935.51,22.83,3.559,target,0.7077,0.3053
2023-10-04 08:30:00,2023-10-04 08:45:00,research,True,16943.25,16862.06,17001.79,25.45,0.815,stop,-0.6986,-0.3348
2023-10-05 07:00:00,2023-10-05 07:15:00,research,True,17059.75,16995.46,17106.1,20.15,1.327,target,0.7059,0.266
2023-10-06 10:45:00,2023-10-06 11:00:00,research,True,17024.75,16863.72,17140.85,50.48,0.743,target,0.715,0.6763
2023-10-09 09:00:00,2023-10-09 09:15:00,research,True,17164.25,17089.67,17218.02,23.38,0.064,stop,-0.5694,-0.2474
2023-10-09 09:45:00,2023-10-09 10:00:00,research,True,17197.75,17105.65,17264.15,28.87,1.862,target,0.7105,0.3805
2023-10-10 09:30:00,2023-10-10 09:45:00,research,False,17376.5,17307.29,17426.4,21.7,,target,0.707,0.2816
2023-10-10 10:30:00,2023-10-10 10:45:00,research,False,17464.25,17381.01,17524.27,26.09,,target,0.7093,0.3381
2023-10-11 07:00:00,2023-10-11 07:15:00,research,True,17488.25,17441.23,17522.15,14.74,2.731,stop,-0.8022,-0.2157
2023-10-11 09:30:00,2023-10-11 09:45:00,research,True,17500.25,17431.18,17550.05,21.65,1.328,stop,-0.7198,-0.2841
2023-10-12 10:00:00,2023-10-12 10:15:00,research,False,17596.25,17514.79,17654.98,25.54,,stop,-0.6103,-0.2826
2023-10-13 08:15:00,2023-10-13 08:30:00,research,False,17425.0,17364.22,17468.82,19.05,3.333,target,0.705,0.2459
2023-10-13 09:00:00,2023-10-13 09:15:00,research,True,17492.75,17425.28,17541.39,21.15,0.165,stop,-1.0144,-0.3912
2023-10-16 07:30:00,2023-10-16 07:45:00,research,True,17302.75,17237.43,17349.84,20.48,2.991,target,0.7062,0.2666
2023-10-16 10:00:00,2023-10-16 10:15:00,research,True,17405.25,17312.68,17472.0,29.02,0.129,target,0.7105,0.3779
2023-10-18 09:30:00,2023-10-18 09:45:00,research,True,17291.0,17218.24,17343.46,22.81,0.34,stop,-0.2332,-0.0981
2023-10-18 10:15:00,2023-10-18 10:30:00,research,False,17325.0,17225.64,17396.64,31.15,4.366,stop,-0.5356,-0.3072
2023-10-19 08:30:00,2023-10-19 08:45:00,research,False,17224.5,17150.86,17277.59,23.08,5.469,stop,-0.7126,-0.3046
2023-10-20 07:45:00,2023-10-20 08:00:00,research,True,17016.0,16950.71,17063.08,20.47,0.147,stop,-0.6428,-0.2467
2023-10-20 09:30:00,2023-10-20 09:45:00,research,False,17025.75,16942.57,17085.73,26.08,9.434,stop,-0.8562,-0.4183
2023-10-23 07:45:00,2023-10-23 08:00:00,research,True,16744.5,16671.18,16797.36,22.98,2.621,stop,-0.4122,-0.1805
2023-10-23 09:45:00,2023-10-23 10:00:00,research,True,16781.0,16663.41,16865.78,36.86,0.631,target,0.7128,0.4994
2023-10-24 07:15:00,2023-10-24 07:30:00,research,True,16968.0,16914.0,17006.93,16.93,1.255,stop,-0.68,-0.2164
2023-10-24 09:30:00,2023-10-24 09:45:00,research,True,16963.0,16892.01,17014.19,22.25,1.18,stop,-0.7039,-0.2946
2023-10-24 10:00:00,2023-10-24 10:15:00,research,True,16959.25,16870.06,17023.56,27.96,1.046,target,0.7101,0.3735
2023-10-25 07:00:00,2023-10-25 07:15:00,research,False,16928.25,16874.48,16967.02,16.86,5.057,stop,-0.562,-0.1785
2023-10-26 08:30:00,2023-10-26 08:45:00,research,True,16546.5,16466.01,16604.53,25.23,2.16,target,0.709,0.3449
2023-10-27 09:30:00,2023-10-27 09:45:00,research,True,16471.25,16398.2,16523.92,22.9,2.926,target,0.7077,0.3139
2023-10-30 09:30:00,2023-10-30 09:45:00,research,False,16575.75,16507.09,16625.25,21.52,,target,0.7069,0.2928
2023-10-31 07:15:00,2023-10-31 07:30:00,research,True,16591.25,16536.27,16630.89,17.24,2.06,stop,-0.5588,-0.1852
2023-11-01 08:15:00,2023-11-01 08:30:00,research,False,16593.75,16547.48,16627.11,14.5,4.137,target,0.7,0.1952
2023-11-01 09:15:00,2023-11-01 09:30:00,research,False,16673.75,16605.68,16722.83,21.34,,target,0.7068,0.2885
2023-11-01 10:15:00,2023-11-01 10:30:00,research,False,16780.5,16683.92,16850.14,30.28,,hold cap,-0.0955,-0.0549
2023-11-02 07:00:00,2023-11-02 07:15:00,research,False,17015.25,16972.92,17045.77,13.27,,target,0.6981,0.1737
2023-11-02 08:30:00,2023-11-02 08:45:00,research,False,17080.75,17024.93,17121.0,17.5,,stop,-1.0174,-0.3325
2023-11-02 10:45:00,2023-11-02 11:00:00,research,False,17107.5,17018.63,17171.58,27.86,,hold cap,0.4251,0.2208
2023-11-03 07:30:00,2023-11-03 07:45:00,research,False,17115.5,17080.31,17140.87,11.03,,target,0.6934,0.1426
2023-11-03 08:45:00,2023-11-03 09:00:00,research,False,17193.5,17128.53,17240.34,20.37,,target,0.7061,0.2668
2023-11-03 10:00:00,2023-11-03 10:15:00,research,False,17245.75,17152.2,17313.2,29.33,,target,0.7106,0.3855
2023-11-06 09:30:00,2023-11-06 09:45:00,research,True,17366.5,17319.28,17400.55,14.8,0.338,stop,-0.5818,-0.1582
2023-11-07 07:15:00,2023-11-07 07:30:00,research,True,17370.75,17328.31,17401.35,13.3,2.142,target,0.6981,0.1705
2023-11-07 09:00:00,2023-11-07 09:15:00,research,True,17398.0,17350.59,17432.19,14.86,0.219,target,0.7005,0.1909
2023-11-07 09:30:00,2023-11-07 09:45:00,research,False,17412.0,17348.45,17457.82,19.92,,target,0.7057,0.2576
2023-11-07 10:15:00,2023-11-07 10:30:00,research,False,17487.0,17400.55,17549.33,27.1,,target,0.7098,0.3509
2023-11-08 07:45:00,2023-11-08 08:00:00,research,False,17528.5,17493.94,17553.42,10.83,3.254,target,0.6929,0.1366
2023-11-08 09:45:00,2023-11-08 10:00:00,research,True,17538.0,17489.22,17573.17,15.29,1.717,stop,-0.4965,-0.1381
2023-11-09 08:30:00,2023-11-09 08:45:00,research,True,17541.0,17501.11,17569.76,12.5,0.66,target,0.6967,0.1584
2023-11-09 10:00:00,2023-11-09 10:15:00,research,True,17528.75,17458.2,17579.62,22.12,0.904,stop,-0.3716,-0.1496
2023-11-10 07:15:00,2023-11-10 07:30:00,research,False,17400.0,17354.16,17433.05,14.37,14.041,target,0.6998,0.1844
2023-11-10 08:00:00,2023-11-10 08:15:00,research,False,17433.0,17382.42,17469.47,15.85,10.644,target,0.7018,0.2036
2023-11-10 09:00:00,2023-11-10 09:15:00,research,False,17472.25,17419.83,17510.05,16.43,7.865,target,0.7025,0.2108
2023-11-10 09:45:00,2023-11-10 10:00:00,research,False,17527.0,17463.13,17573.05,20.02,3.746,target,0.7058,0.2572
2023-11-13 08:15:00,2023-11-13 08:30:00,research,True,17719.0,17680.86,17746.5,11.96,1.84,stop,-0.5629,-0.1212
2023-11-14 08:15:00,2023-11-14 08:30:00,research,False,17744.0,17709.15,17769.13,10.92,,stop,-0.7668,-0.1506
2023-11-14 08:45:00,2023-11-14 09:00:00,research,False,17966.5,17868.51,18037.15,30.72,,target,0.7111,0.3878
2023-11-14 10:30:00,2023-11-14 10:45:00,research,False,18039.5,17934.95,18114.88,32.78,,stop,-0.5377,-0.3116
2023-11-15 07:00:00,2023-11-15 07:15:00,research,False,18137.25,18096.67,18166.5,12.72,,stop,-0.831,-0.1859
2023-11-16 08:30:00,2023-11-16 08:45:00,research,True,18015.5,17966.56,18050.79,15.34,0.244,target,0.7012,0.1905
2023-11-17 07:30:00,2023-11-17 07:45:00,research,False,18065.0,18025.58,18093.42,12.36,,stop,-0.8555,-0.1867
2023-11-20 09:30:00,2023-11-20 09:45:00,research,False,18116.25,18054.41,18160.84,19.38,,target,0.7053,0.2408
2023-11-22 07:00:00,2023-11-22 07:15:00,research,False,18193.0,18150.39,18223.72,13.36,,target,0.6982,0.1635
2023-11-22 09:30:00,2023-11-22 09:45:00,research,False,18296.75,18226.37,18347.5,22.06,,stop,-1.0138,-0.39
2023-11-23 10:45:00,2023-11-23 11:00:00,research,False,18225.25,18197.69,18245.12,8.64,3.906,hold cap,-0.4343,-0.0657
2023-11-24 08:45:00,2023-11-24 09:00:00,research,True,18202.0,18165.29,18228.47,11.51,0.152,stop,-0.7007,-0.1413
2023-11-27 07:00:00,2023-11-27 07:15:00,research,True,18168.25,18133.68,18193.18,10.84,1.892,stop,-0.6861,-0.1306
2023-11-27 09:30:00,2023-11-27 09:45:00,research,True,18162.75,18108.05,18202.19,17.15,1.545,target,0.7033,0.2118
2023-11-28 09:30:00,2023-11-28 09:45:00,research,True,18126.0,18075.71,18162.26,15.76,0.19,target,0.7017,0.1947
2023-11-28 10:45:00,2023-11-28 11:00:00,research,True,18163.0,18084.61,18219.52,24.57,2.686,target,0.7086,0.3058
2023-11-29 07:30:00,2023-11-29 07:45:00,research,False,18285.0,18246.84,18312.51,11.96,,target,0.6956,0.1452
2023-11-29 09:30:00,2023-11-29 09:45:00,research,False,18344.25,18287.46,18385.2,17.8,,stop,-1.0171,-0.3149
2023-11-30 07:00:00,2023-11-30 07:15:00,research,False,18221.25,18185.39,18247.1,11.24,5.827,target,0.694,0.1366
2023-12-01 10:00:00,2023-12-01 10:15:00,research,False,18080.25,18014.57,18127.61,20.59,3.594,stop,-0.8331,-0.3027
2023-12-05 08:00:00,2023-12-05 08:15:00,research,False,17954.75,17896.98,17996.4,18.11,4.238,target,0.7042,0.2266
2023-12-05 10:00:00,2023-12-05 10:15:00,research,False,18046.75,17960.55,18108.9,27.02,,target,0.7098,0.339
2023-12-06 08:30:00,2023-12-06 08:45:00,research,False,18142.25,18091.26,18179.01,15.98,,target,0.702,0.1973
2023-12-06 09:15:00,2023-12-06 09:30:00,research,False,18177.25,18121.76,18217.26,17.39,,stop,-1.0175,-0.3106
2023-12-07 07:45:00,2023-12-07 08:00:00,research,False,18009.5,17969.23,18038.53,12.62,9.249,target,0.6969,0.1558
2023-12-07 08:45:00,2023-12-07 09:00:00,research,False,18065.75,18013.51,18103.41,16.38,3.71,target,0.7024,0.2031
2023-12-07 10:15:00,2023-12-07 10:30:00,research,True,18144.75,18055.5,18209.1,27.98,0.071,target,0.7101,0.3493
2023-12-08 09:30:00,2023-12-08 09:45:00,research,True,18165.25,18085.31,18222.89,25.06,1.945,target,0.7089,0.3119
2023-12-08 10:15:00,2023-12-08 10:30:00,research,False,18255.25,18150.96,18330.44,32.69,,stop,-1.0093,-0.5766
2023-12-11 09:00:00,2023-12-11 09:15:00,research,False,18245.0,18198.06,18278.84,14.71,,target,0.7003,0.1802
2023-12-11 09:45:00,2023-12-11 10:00:00,research,False,18305.5,18237.22,18354.73,21.41,,target,0.7068,0.2637
2023-12-12 07:15:00,2023-12-12 07:30:00,research,False,18422.5,18391.4,18444.92,9.75,,target,0.6898,0.1164
2023-12-12 08:30:00,2023-12-12 08:45:00,research,False,18417.25,18364.26,18455.46,16.61,,stop,-0.3155,-0.0908
2023-12-13 07:00:00,2023-12-13 07:15:00,research,False,18555.5,18530.79,18573.32,7.75,,target,0.6818,0.0908
2023-12-13 09:30:00,2023-12-13 09:45:00,research,False,18570.25,18527.66,18600.96,13.35,,stop,-0.6744,-0.1547
2023-12-14 08:45:00,2023-12-14 09:00:00,research,False,18793.25,18739.49,18832.01,16.85,,stop,-0.8551,-0.2446
2023-12-15 09:15:00,2023-12-15 09:30:00,research,False,18714.25,18656.32,18756.02,18.16,4.391,target,0.7043,0.218
2023-12-15 09:45:00,2023-12-15 10:00:00,research,True,18758.0,18683.1,18812.0,23.48,1.555,target,0.7081,0.2827
2023-12-18 08:15:00,2023-12-18 08:30:00,research,False,18785.25,18747.58,18812.41,11.81,3.302,target,0.6953,0.1394
2023-12-18 09:45:00,2023-12-18 10:00:00,research,True,18813.25,18757.46,18853.47,17.49,0.615,target,0.7036,0.2087
2023-12-19 07:00:00,2023-12-19 07:15:00,research,True,18904.5,18873.8,18926.63,9.62,1.273,target,0.6894,0.112
2023-12-19 09:30:00,2023-12-19 09:45:00,research,False,18929.75,18883.45,18963.13,14.51,,stop,-0.5231,-0.1279
2023-12-20 07:15:00,2023-12-20 07:30:00,research,True,18924.75,18887.28,18951.77,11.75,2.724,target,0.6951,0.1376
2023-12-20 09:45:00,2023-12-20 10:00:00,research,True,18957.5,18913.28,18989.39,13.86,0.126,target,0.6991,0.1631
2023-12-20 10:30:00,2023-12-20 10:45:00,research,False,19009.5,18957.08,19047.29,16.43,,stop,-0.8961,-0.2471
2023-12-21 07:30:00,2023-12-21 07:45:00,research,True,18825.75,18789.27,18852.05,11.43,0.328,stop,-0.6297,-0.122
2023-12-22 07:00:00,2023-12-22 07:15:00,research,True,18886.25,18855.7,18908.28,9.58,1.801,target,0.6893,0.1115
2023-12-22 08:45:00,2023-12-22 09:00:00,research,False,18939.0,18890.69,18973.83,15.15,,target,0.7009,0.1788
2023-12-26 09:30:00,2023-12-26 09:45:00,research,False,18992.5,18955.29,19019.33,11.66,,hold cap,-0.0395,-0.0077
2023-12-27 07:45:00,2023-12-27 08:00:00,research,False,19029.5,19004.02,19047.87,7.99,3.067,target,0.6829,0.0915
2023-12-27 10:00:00,2023-12-27 10:15:00,research,False,19008.0,18960.65,19042.14,14.84,3.082,stop,-0.031,-0.0077
2023-12-28 07:15:00,2023-12-28 07:30:00,research,False,19100.5,19079.98,19115.3,6.43,,stop,-0.7539,-0.081
2023-12-29 09:45:00,2023-12-29 10:00:00,research,False,19040.0,19001.66,19067.65,12.02,4.077,stop,-0.8794,-0.1771
2024-01-03 10:00:00,2024-01-03 10:15:00,research,True,18515.75,18425.79,18580.61,28.2,1.72,stop,-0.0552,-0.0268
2024-01-04 10:15:00,2024-01-04 10:30:00,research,True,18448.25,18357.21,18513.89,28.54,0.552,target,0.7103,0.3505
2024-01-05 08:15:00,2024-01-05 08:30:00,research,True,18346.5,18299.41,18380.45,14.76,2.015,stop,-0.8223,-0.211
2024-01-05 09:00:00,2024-01-05 09:15:00,research,True,18362.25,18287.63,18416.05,23.39,0.588,target,0.708,0.2877
2024-01-05 09:45:00,2024-01-05 10:00:00,research,False,18410.25,18324.82,18471.85,26.78,4.033,target,0.7096,0.3293
2024-01-05 10:30:00,2024-01-05 10:45:00,research,True,18499.5,18395.5,18574.49,32.6,0.606,stop,-0.9925,-0.558
2024-01-08 07:00:00,2024-01-08 07:15:00,research,False,18413.75,18353.22,18457.39,18.97,5.152,target,0.705,0.2317
2024-01-08 09:45:00,2024-01-08 10:00:00,research,False,18556.0,18475.73,18613.87,25.16,,target,0.7089,0.3066
2024-01-09 10:00:00,2024-01-09 10:15:00,research,True,18667.25,18597.25,18717.72,21.94,0.08,target,0.7071,0.2652
2024-01-10 09:30:00,2024-01-10 09:45:00,research,False,18809.25,18751.14,18851.15,18.22,,stop,-1.0167,-0.3141
2024-01-10 10:30:00,2024-01-10 10:45:00,research,False,18826.75,18749.69,18882.31,24.16,,target,0.7084,0.29
2024-01-11 08:30:00,2024-01-11 08:45:00,research,True,18888.75,18812.67,18943.6,23.85,1.488,target,0.7083,0.2853
2024-01-12 08:30:00,2024-01-12 08:45:00,research,True,18899.5,18822.03,18955.36,24.29,1.215,target,0.7085,0.2904
2024-01-12 09:45:00,2024-01-12 10:00:00,research,True,18952.5,18863.08,19016.97,28.03,0.054,stop,-1.0108,-0.4769
2024-01-15 07:15:00,2024-01-15 07:30:00,research,True,18920.25,18873.6,18953.88,14.62,2.479,stop,-0.7175,-0.1769
2024-01-15 10:45:00,2024-01-15 11:00:00,research,True,18916.0,18869.43,18949.58,14.6,2.774,stop,-0.461,-0.1135
2024-01-16 07:00:00,2024-01-16 07:15:00,research,True,18827.75,18769.17,18869.99,18.36,2.764,target,0.7044,0.2192
2024-01-16 09:30:00,2024-01-16 09:45:00,research,True,18837.5,18753.72,18897.91,26.26,1.552,stop,-0.3219,-0.1432
2024-01-16 10:15:00,2024-01-16 10:30:00,research,False,18942.75,18837.53,19018.62,32.99,,stop,-0.9477,-0.5264
2024-01-17 07:15:00,2024-01-17 07:30:00,research,False,18840.5,18779.7,18884.34,19.06,6.584,stop,-0.7766,-0.2506
2024-01-18 07:00:00,2024-01-18 07:15:00,research,False,18939.5,18885.95,18978.11,16.79,,target,0.7029,0.1987
2024-01-18 09:30:00,2024-01-18 09:45:00,research,False,18978.5,18898.24,19036.37,25.16,,target,0.7089,0.2998
2024-01-19 08:15:00,2024-01-19 08:30:00,research,False,19178.25,19122.13,19218.71,17.59,,stop,-0.494,-0.1445
2024-01-22 07:00:00,2024-01-22 07:15:00,research,False,19498.25,19451.97,19531.62,14.51,,stop,-0.5287,-0.1255
2024-01-22 09:30:00,2024-01-22 09:45:00,research,False,19445.0,19374.33,19495.96,22.15,,stop,-0.1623,-0.059
2024-01-23 07:00:00,2024-01-23 07:15:00,research,False,19420.75,19375.61,19453.3,14.15,5.318,target,0.6995,0.1626
2024-01-24 07:30:00,2024-01-24 07:45:00,research,False,19606.0,19565.68,19635.07,12.64,,stop,-0.6069,-0.1248
2024-01-24 10:15:00,2024-01-24 10:30:00,research,False,19656.25,19585.74,19707.09,22.1,,target,0.7072,0.2537
2024-01-25 07:00:00,2024-01-25 07:15:00,research,False,19594.25,19544.23,19630.31,15.68,8.753,target,0.7016,0.1791
