stop,tp_mode,tp_val,partial,n,blocks,pos,pct,R,tot,win,amb,bars,tgt_share,stop_share,label
1.0,1,1.5,2.0,2502.0,7.0,7.0,0.026184480019029795,0.08751920716093352,65.51356900761255,0.43445243804956035,0.009992006394884092,8.898481215027978,0.3057553956834532,0.5655475619504396,1N / 1.5R +half@2R
1.0,1,2.0,0.0,2256.0,7.0,6.0,0.016562633612008312,0.047655034121363085,37.36530142869075,0.3594858156028369,0.007535460992907801,11.075797872340425,0.3594858156028369,0.6405141843971631,1N / 2R
1.0,1,2.0,1.0,2256.0,7.0,6.0,0.011900654312754668,0.02724690743297055,26.84787612957453,0.3599290780141844,0.007535460992907801,11.075797872340425,0.0,0.48226950354609927,1N / 2R +half@1R
1.0,1,2.0,2.0,2256.0,7.0,6.0,0.016562633612008312,0.047655034121363085,37.36530142869075,0.3594858156028369,0.007535460992907801,11.075797872340425,0.0,0.6405141843971631,1N / 2R +half@2R
1.0,1,3.0,0.0,2008.0,7.0,5.0,0.01774650793624734,0.08203612199524249,35.63498793598466,0.2788844621513944,0.0049800796812749,14.386454183266933,0.2788844621513944,0.7211155378486056,1N / 3R
1.0,1,3.0,1.0,2008.0,7.0,6.0,0.012627160068199894,0.03804495050172114,25.355337416945385,0.2818725099601594,0.0049800796812749,14.386454183266933,0.0,0.48854581673306774,1N / 3R +half@1R
1.0,1,3.0,2.0,2008.0,7.0,6.0,0.01742410445342411,0.05799542138231601,34.98760174247561,0.3550796812749004,0.0049800796812749,14.386454183266933,0.0,0.6444223107569721,1N / 3R +half@2R
1.0,1,4.0,0.0,1857.0,7.0,7.0,0.026379502710725426,0.119167210378204,48.986736533817115,0.2310177705977383,0.002154011847065159,17.598815293484115,0.2310177705977383,0.7689822294022617,1N / 4R
1.0,1,4.0,1.0,1857.0,7.0,7.0,0.01659706892905257,0.05300358369793435,30.820757001250623,0.23478729133010232,0.002154011847065159,17.598815293484115,0.0,0.4927302100161551,1N / 4R +half@1R
1.0,1,4.0,2.0,1857.0,7.0,7.0,0.02087657223478204,0.07098586950297826,38.76779463999025,0.3511039310716209,0.002154011847065159,17.598815293484115,0.0,0.6483575659666129,1N / 4R +half@2R
1.0,1,6.0,0.0,1676.0,7.0,6.0,0.0390736410222698,0.1695506374501306,65.48742235332419,0.1730310262529833,0.0005966587112171837,25.247613365155132,0.1724343675417661,0.8269689737470167,1N / 6R
1.0,1,6.0,1.0,1676.0,7.0,7.0,0.023458519718568514,0.08090435820100973,39.31647904832083,0.17780429594272076,0.0005966587112171837,25.247613365155132,0.0,0.4904534606205251,1N / 6R +half@1R
1.0,1,6.0,2.0,1676.0,7.0,5.0,0.027537602074398877,0.10073079230038033,46.15302107669252,0.3532219570405728,0.0005966587112171837,25.247613365155132,0.0,0.6455847255369929,1N / 6R +half@2R
1.0,1,8.0,0.0,1568.0,7.0,5.0,0.05623249088793726,0.23433288225604482,88.17254571228563,0.14221938775510204,0.0006377551020408163,32.05165816326531,0.14094387755102042,0.857780612244898,1N / 8R
1.0,1,8.0,1.0,1568.0,7.0,7.0,0.030913162775551735,0.1095443899857163,48.47183923206512,0.14795918367346939,0.0006377551020408163,32.05165816326531,0.0,0.49489795918367346,1N / 8R +half@1R
1.0,1,8.0,2.0,1568.0,7.0,5.0,0.03503213899718536,0.12955688265395576,54.930393947586644,0.35012755102040816,0.0006377551020408163,32.05165816326531,0.0,0.6485969387755102,1N / 8R +half@2R
1.0,2,1.0,0.0,2956.0,7.0,5.0,0.006105392994036348,0.005952831822078224,18.047541690371446,0.5172530446549392,0.016238159675236806,6.353518267929634,0.5172530446549392,0.4827469553450609,1N / 1ATR
1.0,2,1.0,1.0,2956.0,7.0,5.0,0.006105392994036348,0.005952831822078224,18.047541690371446,0.5172530446549392,0.016238159675236806,6.353518267929634,0.0,0.4827469553450609,1N / 1ATR +half@1R
1.0,2,1.0,2.0,2956.0,7.0,7.0,0.01051289574405518,0.02930503577046531,31.07611981942711,0.5172530446549392,0.016238159675236806,6.353518267929634,0.4651556156968877,0.4827469553450609,1N / 1ATR +half@2R
1.0,2,2.0,0.0,2256.0,7.0,6.0,0.016562633612008312,0.047655034121363085,37.36530142869075,0.3594858156028369,0.007535460992907801,11.075797872340425,0.3594858156028369,0.6405141843971631,1N / 2ATR
1.0,2,2.0,1.0,2256.0,7.0,6.0,0.011900654312754668,0.02724690743297055,26.84787612957453,0.3599290780141844,0.007535460992907801,11.075797872340425,0.0,0.48226950354609927,1N / 2ATR +half@1R
1.0,2,2.0,2.0,2256.0,7.0,6.0,0.016562633612008312,0.047655034121363085,37.36530142869075,0.3594858156028369,0.007535460992907801,11.075797872340425,0.0,0.6405141843971631,1N / 2ATR +half@2R
1.0,2,3.0,0.0,2008.0,7.0,5.0,0.01774650793624734,0.08203612199524249,35.63498793598466,0.2788844621513944,0.0049800796812749,14.386454183266933,0.2788844621513944,0.7211155378486056,1N / 3ATR
1.0,2,3.0,1.0,2008.0,7.0,6.0,0.012627160068199894,0.03804495050172114,25.355337416945385,0.2818725099601594,0.0049800796812749,14.386454183266933,0.0,0.48854581673306774,1N / 3ATR +half@1R
1.0,2,3.0,2.0,2008.0,7.0,6.0,0.01742410445342411,0.05799542138231601,34.98760174247561,0.3550796812749004,0.0049800796812749,14.386454183266933,0.0,0.6444223107569721,1N / 3ATR +half@2R
1.0,2,4.0,0.0,1857.0,7.0,7.0,0.026379502710725426,0.119167210378204,48.986736533817115,0.2310177705977383,0.002154011847065159,17.598815293484115,0.2310177705977383,0.7689822294022617,1N / 4ATR
1.0,2,4.0,1.0,1857.0,7.0,7.0,0.01659706892905257,0.05300358369793435,30.820757001250623,0.23478729133010232,0.002154011847065159,17.598815293484115,0.0,0.4927302100161551,1N / 4ATR +half@1R
1.0,2,4.0,2.0,1857.0,7.0,7.0,0.02087657223478204,0.07098586950297826,38.76779463999025,0.3511039310716209,0.002154011847065159,17.598815293484115,0.0,0.6483575659666129,1N / 4ATR +half@2R
