market,side,entry1,exit1,atr_len,atr_mult,pyr_step,max_units,adx_max,ext_max,ao_min,skip_win,res_sharpe,res_pf,res_n,res_R,res_dd,lk_sharpe,lk_pf,lk_n,lk_R,lk_dd
US30,long,20,8,30,2.3,1.5,1,18.0,0.0,1.0,False,0.6420658350931601,1.2140121743857333,491,0.07365350077560276,16.52321897116561,-1.0233932919078657,0.7492898272986445,284,-0.11661816267016571,43.73116623396267
US30,long,21,8,30,2.3,1.5,1,18.0,0.0,1.0,False,0.6400444324091266,1.213244970720905,491,0.07343587161682015,16.52321897116561,-1.0233932919078657,0.7492898272986445,284,-0.11661816267016571,43.73116623396267
US30,long,20,8,29,2.3,1.5,1,18.0,0.0,1.0,False,0.6564306175539966,1.21916780348649,491,0.07551215106466608,16.561646387017465,-1.0229712433842792,0.749441992015189,284,-0.11714401747346066,44.179611208490414
US30,long,21,8,29,2.3,1.5,1,18.0,0.0,1.0,False,0.6543965992616071,1.2183924920038836,491,0.07529290637216836,16.561646387017465,-1.0229712433842792,0.749441992015189,284,-0.11714401747346066,44.179611208490414
US30,long,20,8,29,2.3,1.5,1,18.0,0.0,-0.5,False,-0.17191402876430478,0.9599105651264359,775,-0.015095757573998298,25.46490555846262,-0.30662958220417874,0.9314314849164607,445,-0.02967571561343756,38.63817554574749
US30,long,20,8,29,2.4000000000000004,1.5,1,18.0,0.0,1.0,False,0.6476730593471284,1.216155203824503,490,0.07176427036010428,16.36941452323869,-1.078178205676088,0.7379961423508925,284,-0.11921201762280971,44.01066548007113
US30,long,20,8,29,2.4000000000000004,1.5,1,18.0,0.0,1.0,False,0.6476730593471284,1.216155203824503,490,0.07176427036010428,16.36941452323869,-1.078178205676088,0.7379961423508925,284,-0.11921201762280971,44.01066548007113
US30,long,20,8,29,2.4000000000000004,1.5,1,18.0,0.0,1.0,False,0.6476730593471284,1.216155203824503,490,0.07176427036010428,16.36941452323869,-1.078178205676088,0.7379961423508925,284,-0.11921201762280971,44.01066548007113
US30,long,20,8,29,2.5,1.5,1,18.0,0.0,1.0,False,0.6268117045699527,1.2084505689316916,490,0.06686163740784948,15.914637942309136,-1.094945834315918,0.7342740412944401,284,-0.1166577202180575,42.59906691811373
US30,long,20,8,28,2.6,1.5,1,18.0,0.0,1.0,False,0.6286169135194043,1.2090406402235845,490,0.06482177160280114,13.865296395378483,-1.0799368851871483,0.7375299018768983,284,-0.11192420175179832,40.48030481820066
US30,long,20,8,28,2.7,1.5,1,18.0,0.0,1.0,False,0.6523652888984018,1.2177520118944931,490,0.06469278670674591,12.977729278588058,-0.966200017065949,0.7603397869778777,282,-0.0983376145714246,37.292263420516356
US30,long,20,8,28,2.8,1.5,1,18.0,0.0,1.0,False,0.6364614460081772,1.21191070593759,490,0.061001504699431615,12.58566751863845,-0.9711675748619039,0.7588268744409746,282,-0.09561441807809072,36.039998576847125
US30,long,21,8,28,2.8,1.5,1,18.0,0.0,1.0,False,0.6344409315639388,1.2111454902538363,490,0.060819628782542226,12.58566751863845,-0.9711675748619039,0.7588268744409746,282,-0.09561441807809072,36.039998576847125
US30,long,21,8,28,2.8,1.5,1,18.0,0.0,1.0,False,0.6344409315639388,1.2111454902538363,490,0.060819628782542226,12.58566751863845,-0.9711675748619039,0.7588268744409746,282,-0.09561441807809072,36.039998576847125
US30,long,23,6,28,2.8,1.5,1,18.0,0.0,0.5,False,-0.006569014831963685,0.9982591577938983,644,-0.0005174534740569159,19.443657209037852,-0.8754662235617168,0.799530535324057,368,-0.06999755398793626,40.00349805767985
US30,long,21,7,28,2.9000000000000004,1.5,1,18.0,0.0,1.0,False,0.5940388323890567,1.197155977194921,495,0.05372000231745793,12.903499582298535,-0.9256404604590077,0.7677180967803912,285,-0.08630985240318956,33.3815149545035
US30,long,21,7,27,2.6,1.5,1,18.0,0.0,1.0,False,0.6131383822859784,1.2035815777628438,496,0.061809346738312496,14.332425337731268,-0.9885268836116567,0.7557343735368592,287,-0.10054398974013275,37.60067954474908
US30,long,19,8,28,2.8,1.5,1,18.0,0.0,1.0,False,0.6282445896805027,1.2086547200638025,491,0.06010336956936931,12.58566751863845,-0.9711675748619039,0.7588268744409746,282,-0.09561441807809072,36.039998576847125
US30,long,18,8,28,2.9000000000000004,1.5,1,18.0,0.0,1.0,False,0.6138209880157205,1.203417401538251,491,0.05682045511889162,12.22064450075446,-1.0015896170564607,0.7522114650188197,282,-0.09568381234407514,35.608645943343525
US30,long,19,8,28,2.7,1.5,1,18.0,0.0,1.0,False,0.6441257473504355,1.214464605802212,491,0.06375847088283443,12.977729278588058,-0.966200017065949,0.7603397869778777,282,-0.0983376145714246,37.292263420516356
US30,long,18,8,28,2.8,1.5,1,18.0,0.0,1.0,False,0.6282445896805027,1.2086547200638025,491,0.06010336956936931,12.58566751863845,-0.9711675748619039,0.7588268744409746,282,-0.09561441807809072,36.039998576847125
US30,long,22,8,27,2.6,1.5,1,18.0,0.0,1.0,False,0.6385165114830764,1.2123629615328941,491,0.0660279054662308,13.902893303709439,-1.0450000776697679,0.7447507759044824,284,-0.10856935503098576,39.59191794940161
US30,long,23,7,27,2.6,1.4000000000000001,1,18.0,0.0,1.0,False,0.6131383822859784,1.2035815777628438,496,0.061809346738312496,14.332425337731268,-0.9885268836116567,0.7557343735368592,287,-0.10054398974013275,37.60067954474908
US30,long,22,8,27,2.4000000000000004,1.5,1,18.0,0.0,1.0,False,0.6472846569217687,1.2155267376875536,491,0.07220899183252785,16.456212709248366,-1.0186908353239752,0.750470395265188,285,-0.11283675577103199,42.22988160872923
US30,long,22,8,27,2.4000000000000004,1.5,1,18.0,0.0,1.0,True,0.4458606312488802,1.1497036650885024,430,0.052400615025998895,14.018266754683468,-0.8422767564786621,0.778381002276667,256,-0.10117161948784403,35.28704994561053
US30,long,22,6,27,2.4000000000000004,1.5,1,18.0,0.0,1.0,False,0.5278901392609497,1.1721230147062192,511,0.05429174155825426,17.677251875851056,-1.2133091618121354,0.7070159269402164,295,-0.12693375961322856,44.97679948776299
US30,long,18,7,28,2.5,1.4000000000000001,1,18.0,0.0,1.0,False,0.6098271824098946,1.2024467042258848,496,0.06350887927009778,14.803203004760594,-0.9866055937510158,0.7562147050968738,287,-0.10354437381401185,38.98784015828101
US30,long,21,8,28,2.7,1.5,1,18.0,0.0,1.0,False,0.650336679701002,1.216979404236588,490,0.06450417464478654,12.977729278588058,-0.966200017065949,0.7603397869778777,282,-0.0983376145714246,37.292263420516356
US30,long,21,7,26,2.7,1.5,1,18.0,0.0,1.0,False,0.6520570699028085,1.2173375007504823,496,0.06352572487546276,13.477428053554405,-0.879103537502999,0.7783559339830387,285,-0.08819744003034767,35.147549814782245
US30,long,24,5,26,2.4000000000000004,1.5,1,18.0,0.0,1.0,False,0.46301994092282667,1.1496603969266024,523,0.04634747455747356,17.545696585026757,-1.3158513195153996,0.6845929012238609,300,-0.12913125940897496,45.45332015726579
US30,long,19,9,26,2.7,1.5,1,18.0,0.0,1.0,False,0.5888834176507337,1.1932329504306387,488,0.06042290233931877,14.447015353077198,-0.9041099010096317,0.7738595577168501,278,-0.09605577802079651,35.31267287324967
US30,long,21,7,26,2.7,1.4000000000000001,1,18.0,0.0,1.0,False,0.6520570699028085,1.2173375007504823,496,0.06352572487546276,13.477428053554405,-0.879103537502999,0.7783559339830387,285,-0.08819744003034767,35.147549814782245
US30,long,23,7,26,2.7,1.4000000000000001,1,18.0,0.0,1.0,False,0.6520570699028085,1.2173375007504823,496,0.06352572487546276,13.477428053554405,-0.879103537502999,0.7783559339830387,285,-0.08819744003034767,35.147549814782245
US30,long,23,7,26,2.3,1.4000000000000001,1,18.0,0.0,1.0,False,0.6705026989706068,1.2236881158997348,497,0.0760464043579478,15.168176695012379,-0.9123798954794624,0.772286455209935,287,-0.10403351639922012,40.800078994925556
US30,long,23,6,26,2.3,1.4000000000000001,1,18.0,0.0,1.0,False,0.5533305595203988,1.1802781377600333,512,0.05935250291733337,17.65073066078142,-1.2116754225829,0.7077460178997931,295,-0.1323777975471024,47.13521015837479
US30,long,18,7,26,2.3,1.4000000000000001,1,18.0,0.0,1.0,False,0.6642100952682596,1.2211308263482898,498,0.07518317382860937,15.168176695012379,-0.9123798954794624,0.772286455209935,287,-0.10403351639922012,40.800078994925556
US30,long,18,7,26,2.7,1.4000000000000001,1,18.0,0.0,1.0,False,0.6458048846054216,1.2148117743815179,497,0.06279142502044772,13.477428053554405,-0.879103537502999,0.7783559339830387,285,-0.08819744003034767,35.147549814782245
US30,long,18,7,26,2.4000000000000004,1.4000000000000001,1,18.0,0.0,1.0,False,0.6618517800841561,1.2205012336791166,497,0.07209717191403144,14.946521935448182,-0.9301767173640062,0.76825707111683,287,-0.10199511025866431,39.53250555913913
US30,long,17,7,26,2.7,1.4000000000000001,1,18.0,0.0,0.0,False,0.03732119719396479,1.0093241935473731,723,0.002949576264027118,20.235997259736994,-0.18787961159820257,0.9559315396078948,418,-0.015985703994400635,24.795318495996263
US30,long,18,5,26,2.5,1.4000000000000001,1,18.0,0.0,1.0,False,0.4540778025077145,1.1464318390850043,524,0.04357302045963382,16.963868721625694,-1.3067311632734884,0.6866617714046154,300,-0.12300717622647186,43.22753750913197
US30,long,25,6,26,2.7,1.4000000000000001,1,18.0,0.0,-999.0,False,-0.25216367639463233,0.9410535878505615,787,-0.018146646990643715,23.457881882309195,-0.4066636431768266,0.9094156232166719,463,-0.032447989158723205,33.54887620444659
US30,long,17,7,25,2.5,1.4000000000000001,1,18.0,0.0,1.0,False,0.6358137662850354,1.2111669972276844,498,0.0669085497672398,14.520427277263058,-0.9533618217275645,0.7632071507497991,287,-0.10139100877868863,39.11361855553487
US30,long,19,7,25,2.4000000000000004,1.4000000000000001,1,18.0,0.0,1.0,False,0.6452140107822624,1.2144068761024525,498,0.0704357312485273,14.995424345099128,-0.9180150532199316,0.7708288962875963,287,-0.10120545647323631,39.685965003705476
US30,long,23,6,24,2.4000000000000004,1.4000000000000001,1,18.0,0.0,0.25,False,0.101263803089428,1.0264050977462122,687,0.009034921290430334,24.019701880842227,-0.5102652606891402,0.8812467715749096,400,-0.048086692667327735,37.33071458531655
US30,long,17,7,26,2.5,1.4000000000000001,1,18.0,0.0,1.0,False,0.6528309029002605,1.2173909823559521,497,0.06854745841801574,14.463057762926628,-0.9654433455825151,0.7606751781587388,287,-0.1021266671024063,38.95986601669702
US30,long,18,7,26,2.5,1.4000000000000001,1,18.0,0.0,-0.5,False,-0.18075030983433218,0.9578231652696654,784,-0.0145115982732586,22.931734308442564,-0.2728144027955751,0.9387492702147903,451,-0.02438257570120543,34.37075817713536
US30,long,21,6,25,2.4000000000000004,1.4000000000000001,1,18.0,0.0,1.0,False,0.5361418199465743,1.1744394435881875,512,0.05544910490085805,17.362358557831154,-1.2199095743098989,0.7054868788944919,295,-0.12864296841310907,45.810114933828125
US30,long,17,7,25,2.6,1.4000000000000001,1,18.0,5.0,1.0,False,0.17193606041948958,1.062280412891484,348,0.019942144141196123,15.469520783566386,-1.1273316322934057,0.6754744362233066,188,-0.13381443157915762,32.18356018621806
US30,long,24,7,26,2.4000000000000004,1.4000000000000001,1,18.0,0.0,1.0,True,0.4774479590649455,1.1608967531345882,435,0.05482297383589466,12.891042424826718,-0.8698326113931154,0.7713410515597761,259,-0.10303351793288826,33.273426317832126
US30,long,18,9,24,2.4000000000000004,1.4000000000000001,1,18.0,0.0,1.0,False,0.6295361396228794,1.208217743470771,487,0.07272097449972945,17.346953254637867,-0.957896264198314,0.7630758786445212,281,-0.11145007661035145,40.57021672020557
US30,long,26,7,26,2.3,1.5,1,18.0,0.0,1.0,False,0.6765657570514901,1.2265199405927036,495,0.07700160707251444,15.168176695012379,-0.8976759452775467,0.775328412276942,287,-0.1022410468137518,40.80007899492554
US30,long,25,6,26,2.3,1.5,1,18.0,0.0,0.5,False,0.0451869952742631,1.0120234486503104,645,0.004311519247472653,22.56280589464452,-0.8999811474547712,0.7956885501616069,369,-0.08591311156466505,49.556107038073336
US30,long,27,9,26,2.9000000000000004,1.5,1,18.0,0.0,1.0,False,0.5713088472031843,1.187511866930246,485,0.05509481939863622,13.18852565424025,-0.9182538980678633,0.7699057715451487,277,-0.0918213113848205,33.97109700629821
US30,long,22,7,26,2.6,1.5,1,18.0,0.0,1.0,False,0.6387680655096893,1.2121916263646495,496,0.06461226957302023,13.957329132537284,-1.0010688882334657,0.7530642817550662,287,-0.10234560188608453,38.45925750890852
US30,long,21,5,26,2.1,1.5,1,18.0,0.0,1.0,False,0.477052809054017,1.1542468611991228,525,0.054111661701534704,19.1948362620124,-1.2673898065051379,0.6945663418902275,300,-0.14043917298882863,50.34953176351228
US30,long,23,9,27,2.3,1.5,1,18.0,0.0,1.0,False,0.6196830426909198,1.2050952300117133,488,0.07345635136744211,17.752320494612654,-0.9271594976116113,0.7700412588718901,281,-0.11027005169481188,40.378059508202284
US30,long,19,7,26,2.5,1.4000000000000001,1,18.0,0.0,1.0,False,0.6469009541520524,1.2149735678436229,497,0.06778520223348053,14.46305776292663,-0.9654433455825151,0.7606751781587388,287,-0.1021266671024063,38.95986601669702
US30,long,20,6,27,2.5,1.5,1,18.0,1.5,1.0,False,-0.07642075110062634,0.9573662203903823,119,-0.012892714527286474,8.568549244283851,-0.285797610404542,0.854776487711193,74,-0.05595183052996831,11.26757677400943
US30,long,21,9,26,2.3,1.5,1,18.0,0.0,1.0,False,0.6402385528859275,1.2117225442604862,488,0.07617600479527513,17.401797074810823,-0.9411404824528967,0.7670241260752915,281,-0.11255516083903369,41.147490696018075
US30,long,17,7,27,2.5,1.4000000000000001,1,18.0,2.5,1.0,False,0.06656699993850454,1.0326369294620739,167,0.010591288157656526,8.568690629775812,-0.23126629910116506,0.8944876052830708,103,-0.041674629352523695,17.46386254669135
US30,long,19,8,26,2.2,1.5,1,22.0,0.0,1.0,False,0.5602435177717169,1.1782856070653391,518,0.06505089047208319,15.523312532379236,-0.8786368984229759,0.7854541364118512,299,-0.10396317737050503,43.73649980057636
US30,long,26,9,25,2.1,1.5,1,18.0,0.0,1.0,False,0.6827376559116094,1.2281142093233082,489,0.08821367066201792,18.06556304640947,-0.8495715364259204,0.7870396951488713,283,-0.10973231092563092,43.33332971140344
US30,long,25,9,27,2.2,1.5,1,18.0,0.0,1.0,False,0.6103228361756688,1.2014644769155316,490,0.07509103876092514,18.059244153458778,-0.8760154252397917,0.7808857522765061,281,-0.1083203177636788,40.66619222727937
US30,long,27,10,25,2.1,1.5,1,18.0,0.0,1.0,False,0.6375458662632754,1.2105991347562035,486,0.08364907579178112,18.84810571229328,-0.7525205999999318,0.8049185012049855,280,-0.10195526498826986,42.950373799800595
US30,long,22,8,25,2.1,1.5,1,18.0,3.5,1.0,False,0.12211564569785209,1.0509013264526499,239,0.021012334952687634,15.749586737728434,-0.6652854151819124,0.7610359087556644,137,-0.11787900875016419,27.78179802797532
US30,long,24,9,25,2.3,1.5,1,18.0,0.0,-999.0,False,-0.14338679138369245,0.9661921578279091,763,-0.01306716323830316,24.226166982111433,-0.08514617867682966,0.9805539919147589,448,-0.008567416938666306,38.674831376998775
US30,long,22,10,26,2.2,1.5,1,18.0,0.0,1.0,False,0.607047775620555,1.1988554408727947,487,0.07603977451857868,18.709987896827815,-0.7665086214636986,0.801875378617047,279,-0.09962647318458938,39.502285567059204
US30,long,27,8,25,2.6,1.4000000000000001,1,18.0,0.0,0.0,True,0.11059376245452042,1.030296618793435,596,0.009947939381694979,22.283442607964872,-0.34148101227107147,0.9159560511970485,360,-0.03272972138171675,28.430060207066617
US30,long,26,6,27,2.4000000000000004,1.5,1,18.0,0.0,0.25,False,0.09735666591655595,1.0254381475882055,680,0.00863548795414344,23.72894860399923,-0.5807097180257745,0.866086478840612,399,-0.05390145394039637,37.994841502442206
US30,long,23,9,26,2.1,1.5,1,18.0,0.0,1.0,False,0.6849525002285929,1.2281856794693946,490,0.08804271465403571,18.04885287973856,-0.8799970999291489,0.7806174101481996,283,-0.11319386999602254,43.29546612312059
US30,long,24,9,24,2.1,1.5,1,18.0,0.0,1.0,False,0.6974537290976603,1.2335417800811954,489,0.09052694074932063,18.08198276901888,-0.859123310179241,0.7849097634679489,283,-0.11155860406268568,43.37338997483599
US30,long,26,10,23,2.1,1.4000000000000001,1,18.0,0.0,1.0,False,0.6994025338956497,1.2344138570299925,484,0.09259290634804028,18.87399700645378,-0.7029875871787001,0.8151756327616076,279,-0.09636742450000552,41.04028187960793
US30,long,25,10,23,2.1,1.4000000000000001,1,18.0,0.0,1.0,False,0.6835137123851217,1.227732459097671,486,0.09022998030673407,18.87399700645378,-0.7158561454670275,0.8122720898746557,279,-0.0982312177671221,41.040281879607946
US30,long,29,10,22,2.1,1.4000000000000001,1,18.0,0.0,1.0,False,0.6737336487311123,1.2238509754122446,484,0.08964211706124238,18.934947545038344,-0.5742627245861486,0.8450647930593393,275,-0.07961793784495687,38.394785122428644
US30,long,29,10,23,2.1,1.4000000000000001,1,18.0,5.0,-0.5,False,-0.06949696712832473,0.9804538138865128,537,-0.008040312526358827,18.935443104801593,-0.2975935771847805,0.9211125724163545,331,-0.03824450202390604,32.12672685107853
US30,long,27,10,22,2.1,1.4000000000000001,1,18.0,0.0,1.0,False,0.6989395103823434,1.2335261201251153,486,0.09304213410643232,18.934947545038344,-0.6333484457776049,0.8310845086023708,278,-0.08730980306683017,39.10871600104591
US30,long,29,10,22,2.1,1.4000000000000001,1,18.0,0.0,1.0,False,0.6737336487311123,1.2238509754122446,484,0.08964211706124238,18.934947545038344,-0.5742627245861486,0.8450647930593393,275,-0.07961793784495687,38.394785122428644
US30,long,33,10,22,2.1,1.4000000000000001,1,0.0,0.0,1.0,False,0.5767360053524636,1.188776128678694,494,0.07446127467931012,18.854408082196134,-0.7004396393832361,0.8178099310082624,288,-0.09319078931633612,40.30664802212824
US30,long,29,10,21,2.1,1.4000000000000001,1,18.0,0.0,1.0,False,0.6988225292644872,1.2334440972455665,484,0.09366870448114921,18.944264436476157,-0.5380595724824199,0.8541023371450489,275,-0.07514242560967131,37.32737282895392
US30,long,29,10,22,2.1,1.4000000000000001,1,18.0,0.0,1.0,False,0.6737336487311123,1.2238509754122446,484,0.08964211706124238,18.934947545038344,-0.5742627245861486,0.8450647930593393,275,-0.07961793784495687,38.394785122428644
US30,long,29,10,22,2.1,1.4000000000000001,1,18.0,0.0,0.5,False,0.339573221263285,1.0954014284190385,599,0.040331728489322344,22.24396173500497,-0.5684429416215225,0.8624109698803379,348,-0.06890187361914085,49.35961588645202
US30,long,31,10,21,2.0,1.4000000000000001,1,18.0,0.0,1.0,False,0.5991754438774358,1.1974715216555711,486,0.08232062052898946,20.901525559854786,-0.8523816098706658,0.7865091244836517,280,-0.11746531692747013,47.44613239344261
US30,long,29,10,21,2.2,1.4000000000000001,1,18.0,1.5,1.0,False,0.451861511108422,1.2998340014536498,106,0.10791741260664701,3.385678363288008,-0.01899046019362113,0.9897084811325323,72,-0.005030157069194574,13.567757031154049
US30,long,28,10,23,2.0,1.4000000000000001,1,18.0,0.0,1.0,False,0.6981761753220456,1.2336176833643577,485,0.09589068554952987,19.46171964998579,-0.6913732423804096,0.8183450630454518,281,-0.0985735442534544,41.16874426486037
