sym,n_entry,fast,slow,mode,atr,stop,targ,n,exp,excess,z,p,pf,wr,sel
NAS,10,9,34,cross8,pct<0.8,1.0,2.0,544,-2.8714617989147806,-0.052887467833014234,-0.042371005455611774,0.5266666666666666,0.738934587324906,0.2977941176470588,0.19479553903345725
NAS,10,9,34,cross8,pct<0.8,1.5,2.0,544,-3.0711121843897,-0.2916676527504447,-0.20666405341505337,0.56,0.7720192388912654,0.3860294117647059,0.19479553903345725
NAS,10,9,34,cross8,pct<0.8,2.0,3.0,544,-2.1243920533412277,-0.13327438771214828,-0.07165412105244426,0.5066666666666667,0.8732838126851041,0.3915441176470588,0.19479553903345725
NAS,10,9,34,cross8,pct0.2-0.8,1.0,2.0,528,-2.4801602420053284,0.21634820294782697,0.16907515859445751,0.4533333333333333,0.7785853310279246,0.30303030303030304,0.18513011152416356
NAS,10,9,34,cross8,pct0.2-0.8,1.5,2.0,528,-2.4985566631508864,0.27934367561379414,0.19034409557276608,0.44,0.8162468930912377,0.3939393939393939,0.18513011152416356
NAS,10,9,34,cross8,pct0.2-0.8,2.0,3.0,528,-1.5936779582869773,0.5353522798428285,0.3309602043431306,0.3333333333333333,0.9053197379856155,0.3977272727272727,0.18513011152416356
NAS,10,9,34,cross8,exp>1.2,1.0,2.0,692,-3.1125246527584673,-0.48244874189186016,-0.4347788390553865,0.6533333333333333,0.7517863291492584,0.3222543352601156,0.261090458488228
NAS,10,9,34,cross8,exp>1.2,1.5,2.0,692,-4.894763727460472,-2.0915554113322714,-1.660292473897723,0.96,0.6860531172273597,0.3815028901734104,0.261090458488228
NAS,10,9,34,cross8,exp>1.2,2.0,3.0,692,-4.297498768424401,-1.8727190267729035,-1.135417550311694,0.86,0.7541766246032807,0.38872832369942195,0.261090458488228
NAS,10,9,34,sep0.25,none,1.0,2.0,1312,-2.4193638621477027,0.4175110586977202,0.5120325521195523,0.30666666666666664,0.7879071361797825,0.3353658536585366,0.6826517967781909
NAS,10,9,34,sep0.25,none,1.5,2.0,1312,-2.987284902881313,-0.2871623802532719,-0.3119167970632674,0.6266666666666667,0.7840918409234473,0.4100609756097561,0.6826517967781909
NAS,10,9,34,sep0.25,none,2.0,3.0,1312,-3.0719256589390818,-0.9669927732691823,-0.8987016509658899,0.82,0.8211196497249267,0.4024390243902439,0.6826517967781909
NAS,10,9,34,sep0.25,pct<0.8,1.0,2.0,995,-2.2203670707746674,0.6616044398504419,0.7888825831779547,0.20666666666666667,0.7879132706873104,0.32864321608040203,0.41957868649318464
NAS,10,9,34,sep0.25,pct<0.8,1.5,2.0,995,-2.567032357887921,0.38748379485846396,0.3468090280707638,0.36666666666666664,0.7995761152087849,0.40804020100502514,0.41957868649318464
NAS,10,9,34,sep0.25,pct<0.8,2.0,3.0,995,-2.2276274190179706,0.09586411629498492,0.0680876455231952,0.44,0.8625035896150703,0.4,0.41957868649318464
NAS,10,9,34,sep0.25,pct0.2-0.8,1.0,2.0,962,-2.647242677200592,0.14109530492830658,0.16715860568975496,0.41333333333333333,0.757768022885163,0.3232848232848233,0.39144981412639407
NAS,10,9,34,sep0.25,pct0.2-0.8,1.5,2.0,962,-2.9372232059142216,-0.16690378599461209,-0.1590198798860328,0.5466666666666666,0.7794953251599401,0.40644490644490644,0.39144981412639407
NAS,10,9,34,sep0.25,pct0.2-0.8,2.0,3.0,962,-2.51886245443584,-0.2604909874675676,-0.18412480261695557,0.6066666666666667,0.8486114896275972,0.40124740124740127,0.39144981412639407
NAS,10,9,34,sep0.25,exp>1.2,1.0,2.0,1141,-2.825781850247053,-0.11190865226513314,-0.11978483393940995,0.58,0.7712267315720803,0.3479404031551271,0.4838909541511772
NAS,10,9,34,sep0.25,exp>1.2,1.5,2.0,1141,-3.059556590931518,-0.593593495566545,-0.5769102703175439,0.7333333333333333,0.7886111869177034,0.4189307624890447,0.4838909541511772
NAS,10,9,34,sep0.25,exp>1.2,2.0,3.0,1141,-2.98438569506198,-0.7821300534593729,-0.5841020317116721,0.72,0.8235362631070167,0.4119193689745837,0.4838909541511772
NAS,10,9,34,sep0.5,none,1.0,2.0,1126,-1.8568201642017523,0.7625769287314041,0.934524385556744,0.16666666666666666,0.8319534361739738,0.3401420959147424,0.5622057001239157
NAS,10,9,34,sep0.5,none,1.5,2.0,1126,-2.427197127299664,0.22440081935896572,0.22298419781500295,0.4,0.8181248520704428,0.4103019538188277,0.5622057001239157
NAS,10,9,34,sep0.5,none,2.0,3.0,1126,-2.6239313867688714,-0.28395424916877277,-0.23893747676105737,0.62,0.839631493166379,0.3987566607460036,0.5622057001239157
NAS,10,9,34,sep0.5,pct<0.8,1.0,2.0,845,-1.9539978900216652,0.8868124403049882,1.0052438541659654,0.17333333333333334,0.8108549827581996,0.3301775147928994,0.34981412639405207
NAS,10,9,34,sep0.5,pct<0.8,1.5,2.0,845,-2.3598497734617436,0.3145901356456262,0.28356339455700325,0.38666666666666666,0.8137132627745126,0.40828402366863903,0.34981412639405207
NAS,10,9,34,sep0.5,pct<0.8,2.0,3.0,845,-2.311331415239941,-0.0812565044579796,-0.05273203566644475,0.5333333333333333,0.854114987744903,0.39289940828402364,0.34981412639405207
NAS,10,9,34,sep0.5,pct0.2-0.8,1.0,2.0,809,-2.3108150701462495,0.49960300813489944,0.5147988885850234,0.2866666666666667,0.7854575881204525,0.3263288009888752,0.32540272614622057
NAS,10,9,34,sep0.5,pct0.2-0.8,1.5,2.0,809,-2.519940447166783,0.26709251912944865,0.22844271802959917,0.4,0.8076792384816126,0.4103831891223733,0.32540272614622057
NAS,10,9,34,sep0.5,pct0.2-0.8,2.0,3.0,809,-2.764624529886644,-0.38544809180487505,-0.25595763175811864,0.6,0.8320582048070527,0.39555006180469715,0.32540272614622057
NAS,10,9,34,sep0.5,exp>1.2,1.0,2.0,930,-1.4741481457093195,1.245911714692579,1.2157287774809438,0.10666666666666667,0.8727122830539678,0.3634408602150538,0.39504337050805455
NAS,10,9,34,sep0.5,exp>1.2,1.5,2.0,930,-1.3199296512836065,1.1097828419629516,0.9913416124368052,0.17333333333333334,0.9010724665594599,0.43655913978494626,0.39504337050805455
NAS,10,9,34,sep0.5,exp>1.2,2.0,3.0,930,-1.5561610416382499,0.682182814494207,0.4807832818720199,0.32666666666666666,0.9004212690542397,0.421505376344086,0.39504337050805455
NAS,10,13,50,state,none,1.0,2.0,1312,-2.7294785144201836,-0.07320748532193067,-0.0995469828188199,0.5133333333333333,0.7600654511755575,0.3163109756097561,0.6925650557620818
NAS,10,13,50,state,none,1.5,2.0,1312,-3.239672601313448,-0.5574720990901052,-0.5937898688375619,0.7533333333333333,0.7646006035587541,0.3902439024390244,0.6925650557620818
NAS,10,13,50,state,none,2.0,3.0,1312,-3.5942570545220267,-1.3011525421037948,-1.1588876782610071,0.8733333333333333,0.7897987273953733,0.3871951219512195,0.6925650557620818
NAS,10,13,50,state,pct<0.8,1.0,2.0,1006,-3.402111407897571,-0.6271644939906431,-0.7828034064908067,0.7533333333333333,0.690374113952488,0.29721669980119286,0.42156133828996284
NAS,10,13,50,state,pct<0.8,1.5,2.0,1006,-3.803869278969808,-0.92690575417793,-0.8778448638977523,0.76,0.7170023588427777,0.378727634194831,0.42156133828996284
NAS,10,13,50,state,pct<0.8,2.0,3.0,1006,-3.8064169638285765,-1.3826722943742884,-1.1176149508715059,0.8866666666666667,0.7750749540398236,0.37475149105367794,0.42156133828996284
NAS,10,13,50,state,pct0.2-0.8,1.0,2.0,974,-3.4810268163502536,-0.7433457604685811,-0.8775548088061483,0.8133333333333334,0.693053740660514,0.29568788501026694,0.3940520446096654
NAS,10,13,50,state,pct0.2-0.8,1.5,2.0,974,-3.798619920471349,-1.0630484204542192,-1.0862163820039972,0.8533333333333334,0.7251934818390187,0.3809034907597536,0.3940520446096654
NAS,10,13,50,state,pct0.2-0.8,2.0,3.0,974,-3.8653841707867063,-1.9967178348922505,-1.3977644648844303,0.9266666666666666,0.7767227126414411,0.3788501026694045,0.3940520446096654
NAS,10,13,50,state,exp>1.2,1.0,2.0,1149,-2.583069434829001,0.08191784131616897,0.099571438172821,0.4866666666666667,0.7867520347998419,0.33768494342906874,0.4946716232961586
NAS,10,13,50,state,exp>1.2,1.5,2.0,1149,-3.111785273282659,-0.6881736903567024,-0.6473247601819943,0.74,0.7841959009155264,0.40557006092254133,0.4946716232961586
NAS,10,13,50,state,exp>1.2,2.0,3.0,1149,-3.4649517445942135,-1.3168589872401943,-1.0264315195325926,0.8333333333333334,0.7948948385307975,0.402088772845953,0.4946716232961586
NAS,10,13,50,cross4,none,1.0,2.0,541,-4.943587587538291,-2.1433203875136506,-1.8640450184950457,0.9733333333333334,0.6004856365430324,0.2902033271719039,0.17633209417596035
NAS,10,13,50,cross4,none,1.5,2.0,541,-5.609899297096624,-2.9766025370444487,-2.1888454171535687,0.9733333333333334,0.6205672990349496,0.35304990757855825,0.17633209417596035
NAS,10,13,50,cross4,none,2.0,3.0,541,-6.396745354591509,-4.17584717643306,-2.333730521604006,0.9866666666666667,0.637020052045521,0.36414048059149723,0.17633209417596035
NAS,10,13,50,cross4,pct<0.8,1.0,2.0,322,-5.202798309509622,-2.4529899434617426,-1.4900486738484031,0.9533333333333334,0.5677437551444898,0.2732919254658385,0.0872366790582404
NAS,10,13,50,cross4,pct<0.8,1.5,2.0,322,-5.485332476083553,-2.5487421812324014,-1.5064510239633044,0.92,0.622097557967264,0.35093167701863354,0.0872366790582404
NAS,10,13,50,cross4,pct<0.8,2.0,3.0,322,-5.363189510132048,-2.838478211235977,-1.331217992147814,0.92,0.702980556065236,0.36645962732919257,0.0872366790582404
NAS,10,13,50,cross4,pct0.2-0.8,1.0,2.0,314,-4.313106505971776,-1.6297908203607379,-1.1757057187483568,0.88,0.6395695378314645,0.28662420382165604,0.08401486988847584
NAS,10,13,50,cross4,pct0.2-0.8,1.5,2.0,314,-4.4225759108569624,-1.8389950111777673,-0.997826446404828,0.8533333333333334,0.6916325824164995,0.3662420382165605,0.08401486988847584
NAS,10,13,50,cross4,pct0.2-0.8,2.0,3.0,314,-4.480535657142957,-2.320744483052785,-0.9574964247704271,0.82,0.748145337987707,0.37579617834394907,0.08401486988847584
NAS,10,13,50,cross4,exp>1.2,1.0,2.0,455,-3.8763221527056384,-1.1707183897164097,-0.8343542911296316,0.82,0.6869522929483943,0.3142857142857143,0.14101610904584883
NAS,10,13,50,cross4,exp>1.2,1.5,2.0,455,-5.090590573123974,-2.4425476396054147,-1.3353362702636793,0.92,0.6562388415655624,0.3648351648351648,0.14101610904584883
NAS,10,13,50,cross4,exp>1.2,2.0,3.0,455,-6.153651413408559,-4.238019392647279,-2.2454768898154582,0.9933333333333333,0.6386719478168917,0.37142857142857144,0.14101610904584883
NAS,10,13,50,cross8,none,1.0,2.0,596,-4.765859240930544,-2.124758320363276,-1.735569980924215,0.9733333333333334,0.6103237168957227,0.2953020134228188,0.23667905824039653
NAS,10,13,50,cross8,none,1.5,2.0,596,-5.515516130127857,-2.9224392651077093,-2.212287638878911,0.9866666666666667,0.6257214778469321,0.36073825503355705,0.23667905824039653
NAS,10,13,50,cross8,none,2.0,3.0,596,-6.5734609876175645,-4.4127024393878695,-2.7857997025773686,0.9933333333333333,0.6332757307465613,0.3624161073825503,0.23667905824039653
NAS,10,13,50,cross8,pct<0.8,1.0,2.0,377,-5.559967648410369,-2.7311751187984896,-1.7375424443368066,0.96,0.538968151946123,0.27851458885941643,0.12057001239157374
NAS,10,13,50,cross8,pct<0.8,1.5,2.0,377,-6.065790900242384,-3.2697278212358345,-1.986461803313648,0.9866666666666667,0.5877728117103169,0.35809018567639256,0.12057001239157374
NAS,10,13,50,cross8,pct<0.8,2.0,3.0,377,-6.5930294618692615,-4.410453422880027,-2.0635003196843082,1.0,0.644836836647587,0.35809018567639256,0.12057001239157374
NAS,10,13,50,cross8,pct0.2-0.8,1.0,2.0,372,-4.7016626822746925,-1.9516147872571254,-1.4024303864567835,0.9133333333333333,0.6066480764101907,0.2903225806451613,0.11697645600991326
NAS,10,13,50,cross8,pct0.2-0.8,1.5,2.0,372,-5.080753414108864,-2.387304430521994,-1.3471531831647037,0.94,0.6501177264632932,0.3709677419354839,0.11697645600991326
NAS,10,13,50,cross8,pct0.2-0.8,2.0,3.0,372,-5.609269673659673,-3.3860743488009617,-1.649014158679891,0.96,0.6912649841247738,0.3655913978494624,0.11697645600991326
NAS,10,13,50,cross8,exp>1.2,1.0,2.0,518,-3.8153518525127414,-1.2349424725178664,-0.9640161567089647,0.8333333333333334,0.6915259941076249,0.3166023166023166,0.18537794299876084
NAS,10,13,50,cross8,exp>1.2,1.5,2.0,518,-5.3986073116177815,-2.842698318951881,-1.8871568871333304,0.9666666666666667,0.6412091783190571,0.36486486486486486,0.18537794299876084
NAS,10,13,50,cross8,exp>1.2,2.0,3.0,518,-6.264918605159676,-4.15219899046314,-2.3591042890492937,0.9933333333333333,0.6380546751781504,0.3667953667953668,0.18537794299876084
NAS,10,13,50,sep0.25,none,1.0,2.0,1201,-2.6904793676760623,0.0267940603467669,0.032584950885802245,0.49333333333333335,0.7631047791363167,0.32139883430474603,0.5995043370508054
NAS,10,13,50,sep0.25,none,1.5,2.0,1201,-3.683798597076367,-1.0441673557232787,-1.0620532301013712,0.8733333333333333,0.7335765009653394,0.3871773522064946,0.5995043370508054
NAS,10,13,50,sep0.25,none,2.0,3.0,1201,-4.1300710832380405,-1.7389613250282894,-1.4788275414634682,0.9333333333333333,0.7545167546933169,0.37885095753538717,0.5995043370508054
NAS,10,13,50,sep0.25,pct<0.8,1.0,2.0,878,-2.459029799224647,0.28202246548680376,0.330578353528823,0.35333333333333333,0.7641178912086259,0.3132118451025057,0.36951672862453533
NAS,10,13,50,sep0.25,pct<0.8,1.5,2.0,878,-3.506815586149076,-0.7324513765533682,-0.7233411438489633,0.7666666666666667,0.7316665953695755,0.3815489749430524,0.36951672862453533
NAS,10,13,50,sep0.25,pct<0.8,2.0,3.0,878,-3.2251081702266395,-1.1475349430520505,-0.8573528048849978,0.8466666666666667,0.7996625570985649,0.3735763097949886,0.36951672862453533
NAS,10,13,50,sep0.25,pct0.2-0.8,1.0,2.0,845,-2.836988511589828,-0.12348513861303667,-0.12723269367516266,0.58,0.7386021248302406,0.31005917159763313,0.3442379182156134
NAS,10,13,50,sep0.25,pct0.2-0.8,1.5,2.0,845,-3.7378450127976923,-1.0521762220844257,-0.9286695930361515,0.8066666666666666,0.7234020718867071,0.3834319526627219,0.3442379182156134
NAS,10,13,50,sep0.25,pct0.2-0.8,2.0,3.0,845,-3.6974157210545107,-1.4499952996584442,-0.9400607200843522,0.8333333333333334,0.7782120341630049,0.3763313609467456,0.3442379182156134
NAS,10,13,50,sep0.25,exp>1.2,1.0,2.0,1018,-3.062510606880297,-0.5062189599674847,-0.5533787736798628,0.7533333333333333,0.7502197985441609,0.3349705304518664,0.4234200743494424
NAS,10,13,50,sep0.25,exp>1.2,1.5,2.0,1018,-3.54264497262346,-0.9129870898449477,-0.8104598869971703,0.7666666666666667,0.7547633206397993,0.4037328094302554,0.4234200743494424
NAS,10,13,50,sep0.25,exp>1.2,2.0,3.0,1018,-3.9491152153611773,-1.6593937511314434,-1.210009077139491,0.8866666666666667,0.7646316950376856,0.393909626719057,0.4234200743494424
NAS,10,13,50,sep0.5,none,1.0,2.0,998,-1.6872070541112663,1.1156877259613471,1.2114435329579745,0.13333333333333333,0.8459987871742376,0.3366733466933868,0.5001239157372986
NAS,10,13,50,sep0.5,none,1.5,2.0,998,-2.1677251970641045,0.5221367082727739,0.5116108567040367,0.28,0.8339096399787574,0.405811623246493,0.5001239157372986
NAS,10,13,50,sep0.5,none,2.0,3.0,998,-1.977481758555577,0.22483121364814052,0.16968759912024353,0.43333333333333335,0.87648422781927,0.39579158316633267,0.5001239157372986
NAS,10,13,50,sep0.5,pct<0.8,1.0,2.0,738,-1.9831040176581005,0.9242619719525373,1.1353414097310282,0.12666666666666668,0.8091649469208197,0.32926829268292684,0.31586121437422554
NAS,10,13,50,sep0.5,pct<0.8,1.5,2.0,738,-2.728548915012689,0.12471698336777237,0.10526152388136853,0.44,0.788510389065932,0.4024390243902439,0.31586121437422554
NAS,10,13,50,sep0.5,pct<0.8,2.0,3.0,738,-2.124582778848509,-0.17388036151350716,-0.11189238009594726,0.56,0.8671805111539431,0.39295392953929537,0.31586121437422554
NAS,10,13,50,sep0.5,pct0.2-0.8,1.0,2.0,704,-2.3986678173865412,0.39217994604179696,0.35921046587868605,0.36,0.7787769448940668,0.3252840909090909,0.2923172242874845
NAS,10,13,50,sep0.5,pct0.2-0.8,1.5,2.0,704,-2.952978754752435,-0.27552890921784234,-0.20787077573660756,0.5733333333333334,0.7791003945107904,0.40482954545454547,0.2923172242874845
NAS,10,13,50,sep0.5,pct0.2-0.8,2.0,3.0,704,-2.6045792113739825,-0.49906793742298117,-0.32550893284054905,0.6466666666666666,0.8434540589234173,0.3991477272727273,0.2923172242874845
NAS,10,13,50,sep0.5,exp>1.2,1.0,2.0,815,-1.6405762455397643,0.9482574795942886,0.8958421673388792,0.18666666666666668,0.8586572441304287,0.35828220858895704,0.34770755885997523
NAS,10,13,50,sep0.5,exp>1.2,1.5,2.0,815,-0.9047799073842954,1.5161302186040357,1.168107469877188,0.12,0.9305017618576109,0.43803680981595094,0.34770755885997523
NAS,10,13,50,sep0.5,exp>1.2,2.0,3.0,815,-0.8170127578066778,1.6112505106594877,1.1082088548436575,0.14,0.9468834402995876,0.4245398773006135,0.34770755885997523
NAS,10,20,50,state,none,1.0,2.0,1262,-1.9247106042101276,0.7431403572694391,0.9573047661793066,0.18666666666666668,0.8258892644596432,0.32805071315372425,0.6478314745972739
NAS,10,20,50,state,none,1.5,2.0,1262,-2.5590267107428457,0.1639947662102088,0.16441033838922026,0.42,0.8083799143827216,0.3977812995245642,0.6478314745972739
NAS,10,20,50,state,none,2.0,3.0,1262,-3.204299285233971,-1.0434548821030059,-0.928112517020209,0.8066666666666666,0.8071895538546169,0.3906497622820919,0.6478314745972739
NAS,10,20,50,state,pct<0.8,1.0,2.0,938,-2.212619877318236,0.5984226788866556,0.6398086721064649,0.23333333333333334,0.7894513690084941,0.31769722814498935,0.3956629491945477
NAS,10,20,50,state,pct<0.8,1.5,2.0,938,-2.7728146296239764,-0.022079970296812856,-0.021001428085467223,0.4533333333333333,0.7858779343954571,0.39445628997867804,0.3956629491945477
NAS,10,20,50,state,pct<0.8,2.0,3.0,938,-3.0901544591400536,-0.9377008467603645,-0.8093782232803749,0.7866666666666666,0.8120148314273459,0.3859275053304904,0.3956629491945477
NAS,10,20,50,state,pct0.2-0.8,1.0,2.0,906,-2.4885947101609993,0.3304473523525391,0.3684760252828817,0.35333333333333333,0.7721076991569265,0.31567328918322296,0.36951672862453533
NAS,10,20,50,state,pct0.2-0.8,1.5,2.0,906,-2.95271225749044,-0.156646456687358,-0.14242209773914372,0.58,0.7796052137336752,0.3973509933774834,0.36951672862453533
NAS,10,20,50,state,pct0.2-0.8,2.0,3.0,906,-3.323358996519807,-1.0573186034701796,-0.7235212163092153,0.7533333333333333,0.8038892950136203,0.39072847682119205,0.36951672862453533
NAS,10,20,50,state,exp>1.2,1.0,2.0,1088,-2.212804588483088,0.4349717609567332,0.46107402175478335,0.29333333333333333,0.8141320320933245,0.3428308823529412,0.4600991325898389
NAS,10,20,50,state,exp>1.2,1.5,2.0,1088,-2.6026893322940983,-0.12315848957605535,-0.12433691476380118,0.5533333333333333,0.8145383362107682,0.40900735294117646,0.4600991325898389
NAS,10,20,50,state,exp>1.2,2.0,3.0,1088,-3.239643803009407,-0.9590594362189808,-0.7077600610993882,0.7666666666666667,0.8043030896258647,0.4025735294117647,0.4600991325898389
NAS,10,20,50,cross4,none,1.0,2.0,431,-2.788567496905426,-0.02928343578375081,-0.023014300268884028,0.5,0.7533329311039203,0.3248259860788863,0.13630731102850063
NAS,10,20,50,cross4,none,1.5,2.0,431,-3.216236906383309,-0.7173441359659534,-0.4753364512563843,0.68,0.7531717259073138,0.3874709976798144,0.13630731102850063
NAS,10,20,50,cross4,none,2.0,3.0,431,-4.691366749693188,-2.683088174318465,-1.390289733866611,0.9066666666666666,0.7058982198892916,0.3874709976798144,0.13630731102850063
NAS,10,20,50,cross4,pct<0.8,1.0,2.0,229,-0.7366533189211647,2.2248007515079458,1.1422194566458064,0.13333333333333333,0.9251503385422845,0.35807860262008734,0.06456009913258984
NAS,10,20,50,cross4,pct<0.8,1.5,2.0,229,-0.8080364960711672,2.3707239724168727,1.1127632522584552,0.14666666666666667,0.9305028137141138,0.4366812227074236,0.06456009913258984
NAS,10,20,50,cross4,pct<0.8,2.0,3.0,229,-1.402790023598977,0.6986133215663584,0.254938317165168,0.3933333333333333,0.9073820487457682,0.4410480349344978,0.06456009913258984
NAS,10,20,50,cross4,pct0.2-0.8,1.0,2.0,225,-0.27729931814866077,2.5813589384730125,1.3607168890583639,0.08,0.9717705128154583,0.37333333333333335,0.06257744733581165
NAS,10,20,50,cross4,pct0.2-0.8,1.5,2.0,225,-0.2797685384718231,2.607933897393571,1.1901202534458883,0.12,0.9758188872672897,0.4533333333333333,0.06257744733581165
NAS,10,20,50,cross4,pct0.2-0.8,2.0,3.0,225,-0.9373390539866442,1.508532778399816,0.5000386085489924,0.26666666666666666,0.9381668238748357,0.4488888888888889,0.06257744733581165
NAS,10,20,50,cross4,exp>1.2,1.0,2.0,362,-2.9033577542143663,-0.2828893789003155,-0.19544967573395797,0.5533333333333333,0.7489220195621935,0.3314917127071823,0.10855018587360594
NAS,10,20,50,cross4,exp>1.2,1.5,2.0,362,-3.312130282110012,-1.0517121562344633,-0.6084077017513758,0.6666666666666666,0.7458662734810787,0.3839779005524862,0.10855018587360594
NAS,10,20,50,cross4,exp>1.2,2.0,3.0,362,-5.37220744788457,-3.156519578917299,-1.4506217873944083,0.9466666666666667,0.6564800430219867,0.3812154696132597,0.10855018587360594
