trig,fill,ex,side,px_in,px_out,r,reason,amb,pts,risk,year
186396,186397,186400,-1,42106.3,42136.3,-1.4285714285714286,1,0,-30.0,21.0,2025
186704,186705,186706,1,42580.3,42542.8,-1.2295081967213115,1,0,-37.5,30.5,2025
186785,186786,186788,1,42595.3,42625.8,1.605263157894737,2,0,30.5,19.0,2025
186884,186885,186885,1,42554.5,42500.7,-1.200892857142844,1,0,-53.80000000000291,44.80000000000291,2025
187658,187659,187660,-1,38016.4,38314.0,-1.017088174982912,1,0,-297.59999999999854,292.59999999999854,2025
187685,187686,187691,1,37494.1,37208.4,-1.0325262016624506,1,0,-285.6999999999971,276.6999999999971,2025
187843,187844,187848,1,39782.3,39215.0,-1.0088920505068468,1,0,-567.3000000000029,562.3000000000029,2025
187938,187939,187966,1,40302.3,40073.3,-1.0315315315315314,1,0,-229.0,222.00000000000003,2025
187984,187985,188015,1,40574.2,40448.9,-1.0591715976331382,1,0,-125.29999999999563,118.29999999999565,2025
188055,188056,188061,-1,40475.2,40542.2,-1.1551724137931034,1,0,-67.0,58.0,2025
188713,188714,188714,-1,40111.6,40161.0,-1.2227722772277148,1,0,-49.400000000001455,40.400000000001455,2025
188870,188871,188881,1,40229.2,40309.7,1.8295454545454546,2,0,80.5,44.0,2025
188891,188892,188895,1,40336.9,40256.5,-1.1260504201680646,1,0,-80.40000000000146,71.40000000000146,2025
188968,188969,188978,-1,40490.9,40421.80000000001,1.8041775456918836,2,0,69.09999999999127,38.299999999995634,2025
189039,189040,189045,-1,40341.3,40496.9,-1.0332005312084998,1,0,-155.59999999999854,150.59999999999854,2025
189146,189147,189149,1,40727.1,40692.2,-1.347490347490328,1,0,-34.900000000001455,25.900000000001455,2025
189335,189336,189339,-1,41190.1,41240.1,-1.2195121951219512,1,0,-50.0,41.0,2025
189492,189493,189497,1,41144.8,41042.8,-1.0515463917525774,1,0,-102.0,97.0,2025
189607,189608,189612,-1,41319.4,41231.50000000001,1.8427672955974748,2,0,87.89999999999418,47.69999999999709,2025
190026,190027,190028,-1,41875.3,41934.6,-1.133843212237105,1,0,-59.299999999995634,52.299999999995634,2025
190194,190195,190196,1,42328.5,42263.7,-1.12110726643598,1,0,-64.80000000000291,57.80000000000291,2025
190224,190225,190252,1,42674.1,42882.6,1.9485981308411215,2,0,208.5,107.0,2025
190457,190458,190459,-1,41851.1,41884.1,-1.375,1,0,-33.0,24.0,2025
190467,190468,190468,-1,41858.8,41904.6,-1.2445652173913333,1,0,-45.799999999995634,36.799999999995634,2025
190529,190530,190548,1,41904.8,41862.1,-1.2670623145400248,1,0,-42.700000000004366,33.700000000004366,2025
190741,190742,190744,-1,42147.7,42209.2,-1.1495327102803738,1,0,-61.5,53.5,2025
190796,190797,190817,-1,42373.0,42320.5,1.75,2,0,52.5,30.0,2025
190841,190842,190844,-1,42351.2,42414.0,-1.105633802816896,1,0,-62.80000000000291,56.80000000000291,2025
190919,190920,190922,-1,42569.7,42481.2,1.8829787234042554,2,0,88.5,47.0,2025
191024,191025,191030,1,42142.6,42300.1,1.9444444444444444,2,0,157.5,81.0,2025
191070,191071,191072,1,42191.0,42151.0,-1.2903225806451613,1,0,-40.0,31.0,2025
191469,191470,191470,1,42515.6,42489.6,-1.368421052631579,1,0,-26.0,19.0,2025
191754,191755,191757,-1,42782.2,42827.7,-1.1818181818181819,1,0,-45.5,38.5,2025
191917,191918,191938,1,42451.8,42581.70000000001,1.904692082111443,2,0,129.90000000000873,68.20000000000437,2025
192225,192226,192245,1,42373.7,42266.1,-1.0487329434697863,1,0,-107.59999999999854,102.59999999999854,2025
192245,192246,192391,-1,42176.7,42440.1,-1.0233100233100232,1,0,-263.40000000000146,257.40000000000146,2025
192435,192436,192437,-1,42031.1,42073.1,-1.2727272727272727,1,0,-42.0,33.0,2025
192703,192704,192705,-1,42986.0,43031.0,-1.25,1,0,-45.0,36.0,2025
193030,193031,193036,-1,44060.6,44107.9,-1.1452784503631859,1,0,-47.30000000000291,41.30000000000291,2025
193145,193146,193147,-1,44469.6,44509.6,-1.1428571428571428,1,0,-40.0,35.0,2025
193341,193342,193344,1,44739.6,44696.5,-1.2639296187683398,1,0,-43.099999999998545,34.099999999998545,2025
193533,193534,193540,1,44293.4,44342.50000000001,1.7661870503597368,2,0,49.10000000000582,27.80000000000291,2025
193627,193628,193641,1,44394.4,44474.700000000004,1.8717948717948762,2,0,80.30000000000291,42.900000000001455,2025
193648,193649,193649,1,44467.4,44389.4,-1.0684931506849316,1,0,-78.0,73.0,2025
193650,193651,193664,1,44552.6,44766.299999999996,1.9677716390423567,2,0,213.6999999999971,108.59999999999854,2025
193731,193732,193741,1,44394.4,44344.6,-1.136986301369854,1,0,-49.80000000000291,43.8000000000029,2025
