feat,fam,dir,n,thr,mfe,mae,mfe_pts,mae_pts,atr_pts,ratio,tf,win,hz,base_mfe,base_mae,base_n
loc.bb_pos,loc,low,596,0.03470141375501899,1.446277456283444,1.6076666955610905,43.23741610738255,46.76384228187919,28.825815399534804,0.8996127495063146,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.d_hi20,loc,high,596,3.8334083947852386,1.4181439281224675,1.5892397499060913,43.36996644295302,47.19840604026846,29.896713532432223,0.8923410883765436,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.d_hi20,loc,low,596,0.7180589674935907,1.444765721769603,1.4768962599625497,41.13213087248322,41.506711409395976,27.849518630550364,0.978244553077979,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.d_lo20,loc,high,596,4.059105601784808,1.4348479082041026,1.5472124734291264,40.01887583892618,43.55159395973154,27.81453442365992,0.9273761250282663,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
loc.d_lo20,loc,low,596,0.9144049816751096,1.393272149079486,1.5742191139941606,41.039848993288594,46.40981543624161,28.54027618136501,0.8850560488650338,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.close_pos,bar,high,596,0.84,1.3905540039235513,1.4646809806499428,39.94001677852349,42.17953020134228,28.12520407346507,0.949390360286171,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.close_pos,bar,low,596,0.1945945945945946,1.4347764882767582,1.5902947327001011,43.5625,46.674077181208055,28.88733896078935,0.9022079107567096,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.body_frac,bar,high,596,0.7103064066852368,1.4356102935715576,1.4871254310093074,42.57802013422819,43.33137583892618,28.687587742794,0.9653592519073615,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.body_frac,bar,low,596,0.1857707509881423,1.4706329935863454,1.6148289953920107,41.38758389261745,43.735318791946305,27.037924869651004,0.9107050949561004,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.upper_wick,bar,high,596,0.4416243654822335,1.4903095230045573,1.5966130780150483,42.62374161073826,43.235318791946305,27.0847011517628,0.933419338426909,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.upper_wick,bar,low,596,0.08042895442359249,1.4313749096286457,1.504112245449492,41.79362416107382,44.91988255033557,29.26196374842234,0.9516410187863943,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.lower_wick,bar,high,596,0.46124031007751937,1.3927544879379383,1.6585712908794046,39.424077181208055,45.40604026845637,27.597759183677947,0.8397314577894778,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.lower_wick,bar,low,598,0.08641975308641975,1.4529678079687596,1.4917566864129403,42.35911371237458,42.194397993311036,27.806295395126217,0.9739978517961585,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.gap_atr,bar,high,596,0.011153223341546633,1.4164009782824505,1.6248625850676928,37.14010067114094,41.52558724832215,25.795598809099964,0.8717050852786067,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.gap_atr,bar,low,596,-0.012103977170123629,1.5150019054918518,1.6120413688643243,40.5876677852349,41.22776845637584,25.970286341962343,0.9398033665594846,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.ret1_atr,bar,high,596,0.9822726545248752,1.5481850219568625,1.6240767965555523,42.586828859060404,44.083473154362416,26.47193727555279,0.9532708214539818,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.ret1_atr,bar,low,596,-0.938931276367093,1.480005143010776,1.7148586712008422,43.442953020134226,50.40310402684564,28.57466366629869,0.8630478813594543,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.ret3_atr,bar,high,596,1.6990890821204108,1.4907653626773198,1.5821803534685759,41.71098993288591,44.01593959731544,27.073288770706775,0.9422221426332029,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
bar.ret3_atr,bar,low,596,-1.678640125326218,1.3803731524700797,1.656451577892509,41.51761744966443,49.96602348993289,29.50447621370748,0.8333314241677491,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vlm.rel20,vlm,high,596,5.409622648428618,1.9428639440954845,2.1869518290525725,47.874161073825505,52.34228187919463,23.106621191667397,0.8883889980042078,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vlm.rel20,vlm,low,596,2.0539971515264104,1.1127491794119997,1.0203313681087345,35.449244966442954,31.97734899328859,30.867412791743597,1.0905762717797935,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vlm.rel100,vlm,high,596,5.3994229402980025,1.8037901449442046,2.037465056193121,46.07382550335571,51.48489932885906,23.86876174337231,0.8853109600389792,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vlm.rel100,vlm,low,596,2.6686918700575557,1.1414179739872186,1.1511117247089329,33.76090604026846,31.938338926174495,28.70478028991431,0.9915787924719771,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vlm.trend,vlm,high,596,6.285018560611475,1.362009183487681,1.503241428249611,37.95008389261745,42.61451342281879,27.370940309095147,0.9060481955141549,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vlm.trend,vlm,low,596,4.853937180423666,1.4866492119962968,1.5260261044284313,43.44714765100671,40.549077181208055,26.821939643498155,0.9741964489874287,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vlm.effort,vlm,high,596,0.42504571410753667,1.164948012385429,1.3056887211269386,37.85906040268456,42.23615771812081,31.213320979145728,0.892209600600642,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vlm.effort,vlm,low,596,0.09042193142726306,1.5479745229531787,1.7803723371658484,41.88129194630873,46.235318791946305,25.881539067109046,0.8694667349288179,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vlm.obv_slope,vlm,high,596,0.2712568303824614,1.355576156818997,1.4130664124615837,38.37332214765101,40.43330536912752,28.12693747311991,0.9593152486425335,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vlm.obv_slope,vlm,low,596,-0.2330761052884157,1.4223253990452653,1.4889620158951855,42.73573825503356,43.3880033557047,29.59720296610385,0.9552462613964956,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vlm.mfi14,vlm,high,596,74.41075066542037,1.4640480769024078,1.6481733863972894,38.855704697986575,42.40771812080537,26.332318969383277,0.8882852307806295,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
vlm.mfi14,vlm,low,596,28.27526044443536,1.4337110936571242,1.7213335235665872,41.711409395973156,47.932046979865774,27.936226066285407,0.832907204808565,15,09:30-11:00,30,1.433234828307649,1.5629477104720395,2976
mom.rsi14,mom,high,596,65.65787996944655,1.9810254866604144,2.1027301696574776,54.05453020134228,57.08724832214765,27.18114991273905,0.9421206368970831,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.rsi14,mom,low,596,36.11291408681602,1.9885949175457778,2.1081514504134202,60.33557046979866,62.25167785234899,29.43072898211296,0.9432884516697333,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.rsi7,mom,high,596,71.31967333815346,1.950234785028404,2.174868356675511,52.847734899328856,58.63884228187919,26.991856868757537,0.8967139454865763,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.rsi7,mom,low,596,30.141132607526316,1.999613886555095,2.194090497349243,59.54865771812081,63.90604026845637,28.75297322695589,0.9113634505827803,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.roc10,mom,high,596,0.35256096366663403,1.8829552916735848,1.9971337858539542,58.64639261744966,60.266359060402685,29.133729166453357,0.9428288204880837,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.roc10,mom,low,596,-0.34091233275325933,1.864281572818716,2.0329928246647007,64.30075503355705,66.40687919463087,32.10587763458874,0.9170133559749234,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.roc30,mom,high,596,0.44615876853069786,1.9778589044146289,2.023666970143163,60.49748322147651,60.01510067114094,28.897708867297133,0.9773638318931036,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.roc30,mom,low,596,-0.40836351567798446,1.9307711568107573,1.9097434634273514,66.14471476510067,61.68288590604027,31.77243212623511,1.0110107424301211,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.macd_hist,mom,high,596,0.2345762880031774,1.873876633671142,1.9250414645806242,54.19882550335571,54.85025167785235,27.909554582178977,0.9734214395633143,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.macd_hist,mom,low,596,-0.22892755167602719,1.939603591893885,2.1229483598158505,58.258808724832214,62.380872483221474,29.246021937780597,0.913636727396483,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.di_spread,mom,high,596,15.550896285549634,1.9851574822581646,2.0768686347200394,52.638422818791945,54.26048657718121,26.386147326902858,0.9558416209245524,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.di_spread,mom,low,596,-16.431142896892048,1.9958593899550563,2.0729678903808386,59.63548657718121,60.578859060402685,29.18926857964086,0.9628028486193213,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.adx14,mom,high,596,36.12079481603395,1.897859823768945,1.8696726656948854,54.43791946308725,51.82927852348993,28.16786373947695,1.0150759855408078,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.adx14,mom,low,596,20.137613067690324,1.9852889262473583,2.359007142153998,52.344379194630875,61.90142617449664,26.0529099330222,0.8415781753142979,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.slope20,mom,high,596,0.12979762752638532,1.9161598234259316,2.1429542353020907,52.87835570469799,58.199244966442954,27.3828338692208,0.894167403045736,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
mom.slope20,mom,low,596,-0.10989145411865436,1.9149010211474937,1.9749234717280784,55.83011744966443,55.88003355704698,28.71066431936675,0.9696077081265005,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vol.atr_ratio,vol,high,596,1.4230910147261342,1.7638705337829939,1.6118413918187846,65.3506711409396,55.76258389261745,33.28817980361829,1.094320162477439,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vol.atr_ratio,vol,low,596,1.1544444292663771,2.312228634888383,2.7214339103478293,54.39471476510067,63.17785234899329,21.910479674105225,0.8496361517714955,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vol.range_atr,vol,high,596,2.534013820312087,2.3128253602282642,2.776393097034341,59.6128355704698,71.08640939597315,25.379714420991085,0.8330323838864007,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vol.range_atr,vol,low,596,1.2968886025530053,1.6186156413216317,1.466718745019551,51.20889261744966,44.471057046979865,29.329528815239122,1.1035623883705503,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vol.rstd20_atr,vol,high,596,1.4187537535765307,1.8570608027706337,1.893751656623758,55.73909395973154,54.293204697986575,29.068262366137535,0.9806253086434058,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vol.rstd20_atr,vol,low,596,0.6853470664690746,2.096834080126748,2.2196867753753216,57.044463087248324,58.6128355704698,26.196979157698074,0.9446531390773365,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vol.bb_width,vol,high,596,0.0003163416341921182,1.870760232108542,1.8372034751626076,54.37248322147651,51.29236577181208,28.6298937392207,1.018265128168759,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vol.bb_width,vol,low,596,0.00014510299604483906,2.167315406138093,2.0754058053513864,61.666526845637584,57.87206375838926,27.354339861299017,1.044285122721407,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vol.atr_pct250,vol,high,596,0.912,1.6512408715613278,1.72687076851994,67.52684563758389,65.63380872483222,35.140579508929775,0.9562040783031883,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vol.atr_pct250,vol,low,607,0.676,2.274245494573822,2.587581971086805,52.80724876441516,58.615733113673805,21.369166479669243,0.8789076133571223,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vol.range_exp,vol,high,596,2.5363067748350656,1.7059566186819717,1.820629564942847,57.70721476510067,59.98867449664429,32.251598781544004,0.9370146742264536,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vol.range_exp,vol,low,596,1.7198922944547743,2.3312301194333034,2.651240775661548,55.34815436241611,60.78775167785235,22.10144837138664,0.8792977766614222,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
chp.chop14,chp,high,596,54.512567295954575,1.9940118488588339,1.9724525438419467,54.60906040268456,53.374161073825505,26.870616825891304,1.0109302021405766,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
chp.chop14,chp,low,596,37.05071981654825,1.9343567046632213,2.1336676123617093,55.66694630872483,59.75167785234899,28.655604940728445,0.9065876491053472,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
chp.er20,chp,high,596,0.4291417165668663,1.8600797182643747,2.2038803154936915,52.561661073825505,60.5130033557047,27.949692021555755,0.844002147116459,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
chp.er20,chp,low,596,0.08333333333333333,1.8976480906521802,2.1108866464933356,56.32005033557047,60.73238255033557,27.444773067599485,0.8989815221980805,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
chp.er10,chp,high,596,0.5956873315363881,1.8789607701869484,2.1624966474982186,53.34186241610738,59.73406040268456,27.885332361641147,0.8688849401735298,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
chp.er10,chp,low,596,0.11678832116788321,1.994844477281163,2.0650583700799907,58.526006711409394,59.90981543624161,28.088124521063882,0.9659990759505225,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
chp.dir_persist,chp,high,1154,2.0,1.8932282569379695,2.1080756302832664,54.62998266897747,60.59250433275563,28.170208245364314,0.8980836501978691,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
chp.dir_persist,chp,low,1010,-2.0,2.002977188854952,2.125986144355128,58.26509900990099,58.866336633663366,27.97698168464619,0.942140283544751,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.d_ema20,loc,high,596,1.7842731566189989,1.9897038590390268,2.0888759872274365,53.59018456375839,56.569211409395976,27.028798222740892,0.9525236879571579,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.d_ema20,loc,low,596,-1.572633019504608,1.9424879268923085,2.115588482854552,59.62835570469799,63.50167785234899,29.448974245440617,0.9181785317111011,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.d_ema50,loc,high,596,2.349197184523689,2.010812997564286,2.043764687901808,54.01090604026846,54.71518456375839,27.028798222740892,0.9838769646365937,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.d_ema50,loc,low,596,-1.9404600540913028,1.9438397536890688,2.0123334126511856,59.43120805369127,60.036493288590606,29.56660639941778,0.9659630662933343,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.d_ema200,loc,high,596,4.612371938960443,1.9999618857881503,2.0675134465466614,48.16191275167785,48.79697986577181,24.342770548375462,0.9673271480428137,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.d_ema200,loc,low,596,-2.8326228517530163,1.9407280148731165,2.024825764500713,64.41526845637584,63.4244966442953,30.30645239448812,0.9584666734777877,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.don_pos20,loc,high,596,0.8532110091743119,1.981231572656129,1.9694066250836015,55.238255033557046,54.51719798657718,27.629820101167994,1.0060043199925894,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.don_pos20,loc,low,596,0.1941031941031941,1.8918702038673434,2.167540036734792,57.45763422818792,65.24664429530202,29.037772386112636,0.8728190353140047,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.don_pos50,loc,high,596,0.8591836734693877,1.9614056613529196,2.0428163483503736,54.336828859060404,55.761744966442954,27.45420176279773,0.9601478189347783,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.don_pos50,loc,low,596,0.20594965675057209,1.9090432592716415,2.1130423327506866,57.49958053691275,62.43330536912752,28.849666704099825,0.9034571762632478,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.bb_pos,loc,high,596,0.9974965912899254,2.1232090847591842,2.0471885738238855,56.851090604026844,54.67743288590604,26.641192214354874,1.0371341027921537,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.bb_pos,loc,low,596,0.03470141375501899,1.9428839374310414,2.211198908467965,58.58892617449664,64.94379194630872,28.825815399534804,0.8786563388714649,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.d_hi20,loc,high,596,3.8334083947852386,1.898399899680938,2.136263392330492,58.03271812080537,64.25587248322148,29.896713532432223,0.8886544170987903,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.d_hi20,loc,low,596,0.7180589674935907,1.989254381182377,1.9866217041755996,56.586828859060404,56.02642617449664,27.849518630550364,1.00132520298215,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.d_lo20,loc,high,596,4.059105601784808,1.9206230481078694,2.1037614043336674,53.866610738255034,58.88548657718121,27.81453442365992,0.9129471831508363,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
loc.d_lo20,loc,low,596,0.9144049816751096,1.8852819769062898,2.160386094750848,56.252097315436245,64.64345637583892,28.54027618136501,0.8726597442406306,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.close_pos,bar,high,596,0.84,1.9617394291088135,1.959252596627781,56.699244966442954,56.356963087248324,28.12520407346507,1.0012692760929922,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.close_pos,bar,low,596,0.1945945945945946,1.8824039660849121,2.1355560031286376,57.49244966442953,63.28565436241611,28.88733896078935,0.8814584882471581,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.body_frac,bar,high,596,0.7103064066852368,1.96535135198301,2.0244912443230683,58.522651006711406,59.53439597315436,28.687587742794,0.9707877756913526,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.body_frac,bar,low,596,0.1857707509881423,2.0262516032332107,2.1560094444850466,57.061661073825505,58.18582214765101,27.037924869651004,0.9398157361584156,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.upper_wick,bar,high,596,0.4416243654822335,2.001156988093965,2.1361401702871343,57.21098993288591,58.05956375838926,27.0847011517628,0.9368097730332812,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.upper_wick,bar,low,596,0.08042895442359249,1.976472024542833,2.0438075857816265,58.320889261744966,61.13213087248322,29.26196374842234,0.967053864704665,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.lower_wick,bar,high,596,0.46124031007751937,1.9356478379130144,2.253982219416827,54.533557046979865,61.679110738255034,27.597759183677947,0.8587680156651034,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.lower_wick,bar,low,598,0.08641975308641975,1.9743561653564086,2.0135954164596703,57.71864548494983,57.45652173913044,27.806295395126217,0.9805128424595578,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.gap_atr,bar,high,596,0.011153223341546633,1.9213043293426821,2.2119032068721354,50.664848993288594,56.48741610738255,25.795598809099964,0.8686204366327627,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.gap_atr,bar,low,596,-0.012103977170123629,2.105374099920838,2.1422986232613344,55.96979865771812,55.39052013422819,25.970286341962343,0.9827640633571971,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.ret1_atr,bar,high,596,0.9822726545248752,2.1413211060130486,2.1706809073886024,58.96895973154363,58.99874161073826,26.47193727555279,0.9864743817133055,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.ret1_atr,bar,low,596,-0.938931276367093,1.982443097053247,2.303176748270236,58.633389261744966,68.13129194630872,28.57466366629869,0.860742927585618,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.ret3_atr,bar,high,596,1.6990890821204108,2.0297573812556657,2.0923780456568544,56.95511744966443,58.10780201342282,27.073288770706775,0.9700720123062033,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
bar.ret3_atr,bar,low,596,-1.678640125326218,1.8965899343185537,2.2612271859308923,57.30746644295302,68.79739932885906,29.50447621370748,0.838743645980788,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vlm.rel20,vlm,high,596,5.409622648428618,2.5993686195773984,2.994354879194126,63.49496644295302,71.4756711409396,23.106621191667397,0.8680896969289656,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vlm.rel20,vlm,low,596,2.0539971515264104,1.55178329227581,1.395720252279299,49.74706375838926,43.85780201342282,30.867412791743597,1.111815415547385,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vlm.rel100,vlm,high,596,5.3994229402980025,2.4322321498767985,2.7094844172168484,61.5130033557047,68.75838926174497,23.86876174337231,0.8976734224495595,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vlm.rel100,vlm,low,596,2.6686918700575557,1.584352372847699,1.5427891780971892,46.77810402684564,43.39513422818792,28.70478028991431,1.0269402944618604,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vlm.trend,vlm,high,596,6.285018560611475,1.862772093852457,1.9863834989334483,51.46770134228188,56.70637583892618,27.370940309095147,0.9377706242790669,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vlm.trend,vlm,low,596,4.853937180423666,2.0487782738906954,2.1222378554476777,60.310402684563755,55.82508389261745,26.821939643498155,0.9653857924697671,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vlm.effort,vlm,high,596,0.42504571410753667,1.6120602583174424,1.7693171962311502,52.755872483221474,57.34521812080537,31.213320979145728,0.9111199855804921,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vlm.effort,vlm,low,596,0.09042193142726306,2.1142383358414194,2.401837415107301,57.05243288590604,61.92030201342282,25.881539067109046,0.8802587229856134,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vlm.obv_slope,vlm,high,596,0.2712568303824614,1.8651569298225037,1.9551105395009725,53.06543624161074,55.721057046979865,28.12693747311991,0.9539905249032984,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vlm.obv_slope,vlm,low,596,-0.2330761052884157,2.031082186362686,1.9924449911058337,60.9626677852349,58.554110738255034,29.59720296610385,1.0193918504296613,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vlm.mfi14,vlm,high,596,74.41075066542037,2.0094822163918717,2.173138670361489,53.05830536912752,56.20302013422819,26.332318969383277,0.9246912053051847,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
vlm.mfi14,vlm,low,596,28.27526044443536,1.9817378084749149,2.2844734558179294,57.92365771812081,64.37122483221476,27.936226066285407,0.867481214731548,15,09:30-11:00,90,1.9599538158911907,2.09705525071396,2976
