defn,tf,entry,stop,atr_p,stop_k,tp_r,fill,n,R,usd,net,pf,win,avg_w,avg_l,dd,retdd,sharpe,sortino,p90,p10
wick,15,edge,sweep,14,1.0,1.25,0.6334376396960214,665,-0.030942050215279703,2.7907117399081782,1855.8233070389385,1.0717183459414097,0.4842105263157895,86.1253804455324,-75.44183439190232,1512.7366836426704,1.2267986405737947,0.6108902903997347,0.9662828698267566,140.09618595412297,-114.60358486116776
wick,15,edge,sweep,14,1.0,1.5,0.6204738489047832,650,-0.009755507539924787,3.5559592351500537,2311.373502847535,1.0834526030525626,0.44461538461538463,103.83465329824486,-76.72255207851865,1736.750219295594,1.3308612126071886,0.6946478498357717,1.1772695792499825,158.04860505908408,-126.67130872245644
wick,15,edge,sweep,14,1.0,2.0,0.5936522127849799,622,-0.02930895625182021,2.0584696349513045,1280.3681129397114,1.0420963509495602,0.36816720257234725,138.4085092701192,-77.39231681912871,2109.4782605959886,0.6069596150177772,0.3423731517828558,0.6441888484800817,179.58457664093916,-130.8070109304058
wick,15,edge,sweep,14,1.25,0.75,0.6633884666964684,714,-0.05931703253830332,-1.0244944995954577,-731.4890727111567,0.966194196716141,0.592436974789916,49.42431286469309,-74.35729695696335,1452.9874177400384,-0.5034379952504388,-0.284035903250995,-0.36259511960297863,88.11375010278252,-100.61755402624686
wick,15,edge,sweep,14,1.25,1.0,0.6499776486365668,690,-0.04563835406943495,0.5766621321314501,397.8968711707006,1.016300335582016,0.5318840579710145,67.59739865546291,-75.57383416527614,1452.433846190947,0.2739518031848387,0.14147093187926757,0.2072162883966596,115.18366817902834,-109.33602253922683
wick,15,edge,sweep,14,1.25,1.25,0.6334376396960214,665,-0.030942050215279703,2.7907117399081782,1855.8233070389385,1.0717183459414097,0.4842105263157895,86.1253804455324,-75.44183439190232,1512.7366836426704,1.2267986405737947,0.6108902903997347,0.9662828698267566,140.09618595412297,-114.60358486116776
wick,15,edge,sweep,14,1.25,1.5,0.6204738489047832,650,-0.009755507539924787,3.5559592351500537,2311.373502847535,1.0834526030525626,0.44461538461538463,103.83465329824486,-76.72255207851865,1736.750219295594,1.3308612126071886,0.6946478498357717,1.1772695792499825,158.04860505908408,-126.67130872245644
wick,15,edge,sweep,14,1.25,2.0,0.5936522127849799,622,-0.02930895625182021,2.0584696349513045,1280.3681129397114,1.0420963509495602,0.36816720257234725,138.4085092701192,-77.39231681912871,2109.4782605959886,0.6069596150177772,0.3423731517828558,0.6441888484800817,179.58457664093916,-130.8070109304058
wick,15,edge,sweep,14,1.5,0.75,0.6633884666964684,714,-0.05931703253830332,-1.0244944995954577,-731.4890727111567,0.966194196716141,0.592436974789916,49.42431286469309,-74.35729695696335,1452.9874177400384,-0.5034379952504388,-0.284035903250995,-0.36259511960297863,88.11375010278252,-100.61755402624686
wick,15,edge,sweep,14,1.5,1.0,0.6499776486365668,690,-0.04563835406943495,0.5766621321314501,397.8968711707006,1.016300335582016,0.5318840579710145,67.59739865546291,-75.57383416527614,1452.433846190947,0.2739518031848387,0.14147093187926757,0.2072162883966596,115.18366817902834,-109.33602253922683
wick,15,edge,sweep,14,1.5,1.25,0.6334376396960214,665,-0.030942050215279703,2.7907117399081782,1855.8233070389385,1.0717183459414097,0.4842105263157895,86.1253804455324,-75.44183439190232,1512.7366836426704,1.2267986405737947,0.6108902903997347,0.9662828698267566,140.09618595412297,-114.60358486116776
wick,15,edge,sweep,14,1.5,1.5,0.6204738489047832,650,-0.009755507539924787,3.5559592351500537,2311.373502847535,1.0834526030525626,0.44461538461538463,103.83465329824486,-76.72255207851865,1736.750219295594,1.3308612126071886,0.6946478498357717,1.1772695792499825,158.04860505908408,-126.67130872245644
wick,15,edge,sweep,14,1.5,2.0,0.5936522127849799,622,-0.02930895625182021,2.0584696349513045,1280.3681129397114,1.0420963509495602,0.36816720257234725,138.4085092701192,-77.39231681912871,2109.4782605959886,0.6069596150177772,0.3423731517828558,0.6441888484800817,179.58457664093916,-130.8070109304058
wick,15,edge,sweep,20,0.5,0.75,0.6633884666964684,714,-0.07073349944785098,-1.1525896599699144,-822.9490172185189,0.9619928704024765,0.5896358543417367,49.4763458570255,-73.89928540281998,1466.091985239717,-0.5613215442849315,-0.32015403665721026,-0.4084817745247709,88.16170899282196,-100.19587159637987
wick,15,edge,sweep,20,0.5,1.0,0.6499776486365668,690,-0.054692968517192526,0.5377044585406615,371.01607639305644,1.015216132844517,0.5304347826086957,67.63412288436388,-75.25639783729669,1466.0034251875668,0.2530799519418497,0.13202921263615114,0.19343131749116751,114.88678318886207,-108.98130645520787
wick,15,edge,sweep,20,0.5,1.25,0.6334376396960214,665,-0.04345978530364344,2.6422154068691177,1757.0732455679633,1.0678769024373735,0.47969924812030074,86.6559446376619,-74.81552917296585,1506.945230419511,1.1659834810843261,0.578826304988926,0.9175917574019946,140.17156163036975,-114.10869995715649
wick,15,edge,sweep,20,0.5,1.5,0.6204738489047832,650,-0.018941626657523455,3.521333112465285,2288.866523102435,1.0827314219082753,0.4430769230769231,104.01075082420586,-76.42604893444432,1730.5795126648368,1.3226011901515689,0.6887599522487081,1.1663933121350147,157.48491434686778,-126.91902100066537
wick,15,edge,sweep,20,0.5,2.0,0.5932051855163165,621,-0.03580156742457981,2.223397061186368,1380.7295749967345,1.0456108222440703,0.3671497584541063,138.82764244165108,-77.02792086946491,2107.378727175274,0.6551881525574008,0.3699980653845649,0.6958941181560131,179.46522484795395,-130.25074651541246
wick,15,edge,sweep,20,0.75,0.75,0.6633884666964684,714,-0.07073349944785098,-1.1525896599699144,-822.9490172185189,0.9619928704024765,0.5896358543417367,49.4763458570255,-73.89928540281998,1466.091985239717,-0.5613215442849315,-0.32015403665721026,-0.4084817745247709,88.16170899282196,-100.19587159637987
wick,15,edge,sweep,20,0.75,1.0,0.6499776486365668,690,-0.054692968517192526,0.5377044585406615,371.01607639305644,1.015216132844517,0.5304347826086957,67.63412288436388,-75.25639783729669,1466.0034251875668,0.2530799519418497,0.13202921263615114,0.19343131749116751,114.88678318886207,-108.98130645520787
wick,15,edge,sweep,20,0.75,1.25,0.6334376396960214,665,-0.04345978530364344,2.6422154068691177,1757.0732455679633,1.0678769024373735,0.47969924812030074,86.6559446376619,-74.81552917296585,1506.945230419511,1.1659834810843261,0.578826304988926,0.9175917574019946,140.17156163036975,-114.10869995715649
wick,15,edge,sweep,20,0.75,1.5,0.6204738489047832,650,-0.018941626657523455,3.521333112465285,2288.866523102435,1.0827314219082753,0.4430769230769231,104.01075082420586,-76.42604893444432,1730.5795126648368,1.3226011901515689,0.6887599522487081,1.1663933121350147,157.48491434686778,-126.91902100066537
wick,15,edge,sweep,20,0.75,2.0,0.5932051855163165,621,-0.03580156742457981,2.223397061186368,1380.7295749967345,1.0456108222440703,0.3671497584541063,138.82764244165108,-77.02792086946491,2107.378727175274,0.6551881525574008,0.3699980653845649,0.6958941181560131,179.46522484795395,-130.25074651541246
wick,15,edge,sweep,20,1.0,0.75,0.6633884666964684,714,-0.07073349944785098,-1.1525896599699144,-822.9490172185189,0.9619928704024765,0.5896358543417367,49.4763458570255,-73.89928540281998,1466.091985239717,-0.5613215442849315,-0.32015403665721026,-0.4084817745247709,88.16170899282196,-100.19587159637987
wick,15,edge,sweep,20,1.0,1.0,0.6499776486365668,690,-0.054692968517192526,0.5377044585406615,371.01607639305644,1.015216132844517,0.5304347826086957,67.63412288436388,-75.25639783729669,1466.0034251875668,0.2530799519418497,0.13202921263615114,0.19343131749116751,114.88678318886207,-108.98130645520787
wick,15,edge,sweep,20,1.0,1.25,0.6334376396960214,665,-0.04345978530364344,2.6422154068691177,1757.0732455679633,1.0678769024373735,0.47969924812030074,86.6559446376619,-74.81552917296585,1506.945230419511,1.1659834810843261,0.578826304988926,0.9175917574019946,140.17156163036975,-114.10869995715649
wick,15,edge,sweep,20,1.0,1.5,0.6204738489047832,650,-0.018941626657523455,3.521333112465285,2288.866523102435,1.0827314219082753,0.4430769230769231,104.01075082420586,-76.42604893444432,1730.5795126648368,1.3226011901515689,0.6887599522487081,1.1663933121350147,157.48491434686778,-126.91902100066537
wick,15,edge,sweep,20,1.0,2.0,0.5932051855163165,621,-0.03580156742457981,2.223397061186368,1380.7295749967345,1.0456108222440703,0.3671497584541063,138.82764244165108,-77.02792086946491,2107.378727175274,0.6551881525574008,0.3699980653845649,0.6958941181560131,179.46522484795395,-130.25074651541246
wick,15,edge,sweep,20,1.25,0.75,0.6633884666964684,714,-0.07073349944785098,-1.1525896599699144,-822.9490172185189,0.9619928704024765,0.5896358543417367,49.4763458570255,-73.89928540281998,1466.091985239717,-0.5613215442849315,-0.32015403665721026,-0.4084817745247709,88.16170899282196,-100.19587159637987
wick,15,edge,sweep,20,1.25,1.0,0.6499776486365668,690,-0.054692968517192526,0.5377044585406615,371.01607639305644,1.015216132844517,0.5304347826086957,67.63412288436388,-75.25639783729669,1466.0034251875668,0.2530799519418497,0.13202921263615114,0.19343131749116751,114.88678318886207,-108.98130645520787
wick,15,edge,sweep,20,1.25,1.25,0.6334376396960214,665,-0.04345978530364344,2.6422154068691177,1757.0732455679633,1.0678769024373735,0.47969924812030074,86.6559446376619,-74.81552917296585,1506.945230419511,1.1659834810843261,0.578826304988926,0.9175917574019946,140.17156163036975,-114.10869995715649
wick,15,edge,sweep,20,1.25,1.5,0.6204738489047832,650,-0.018941626657523455,3.521333112465285,2288.866523102435,1.0827314219082753,0.4430769230769231,104.01075082420586,-76.42604893444432,1730.5795126648368,1.3226011901515689,0.6887599522487081,1.1663933121350147,157.48491434686778,-126.91902100066537
wick,15,edge,sweep,20,1.25,2.0,0.5932051855163165,621,-0.03580156742457981,2.223397061186368,1380.7295749967345,1.0456108222440703,0.3671497584541063,138.82764244165108,-77.02792086946491,2107.378727175274,0.6551881525574008,0.3699980653845649,0.6958941181560131,179.46522484795395,-130.25074651541246
wick,15,edge,sweep,20,1.5,0.75,0.6633884666964684,714,-0.07073349944785098,-1.1525896599699144,-822.9490172185189,0.9619928704024765,0.5896358543417367,49.4763458570255,-73.89928540281998,1466.091985239717,-0.5613215442849315,-0.32015403665721026,-0.4084817745247709,88.16170899282196,-100.19587159637987
wick,15,edge,sweep,20,1.5,1.0,0.6499776486365668,690,-0.054692968517192526,0.5377044585406615,371.01607639305644,1.015216132844517,0.5304347826086957,67.63412288436388,-75.25639783729669,1466.0034251875668,0.2530799519418497,0.13202921263615114,0.19343131749116751,114.88678318886207,-108.98130645520787
wick,15,edge,sweep,20,1.5,1.25,0.6334376396960214,665,-0.04345978530364344,2.6422154068691177,1757.0732455679633,1.0678769024373735,0.47969924812030074,86.6559446376619,-74.81552917296585,1506.945230419511,1.1659834810843261,0.578826304988926,0.9175917574019946,140.17156163036975,-114.10869995715649
wick,15,edge,sweep,20,1.5,1.5,0.6204738489047832,650,-0.018941626657523455,3.521333112465285,2288.866523102435,1.0827314219082753,0.4430769230769231,104.01075082420586,-76.42604893444432,1730.5795126648368,1.3226011901515689,0.6887599522487081,1.1663933121350147,157.48491434686778,-126.91902100066537
wick,15,edge,sweep,20,1.5,2.0,0.5932051855163165,621,-0.03580156742457981,2.223397061186368,1380.7295749967345,1.0456108222440703,0.3671497584541063,138.82764244165108,-77.02792086946491,2107.378727175274,0.6551881525574008,0.3699980653845649,0.6958941181560131,179.46522484795395,-130.25074651541246
wick,15,edge,sweep,30,0.5,0.75,0.6629414394278051,714,-0.06133601411174645,-1.0234468283158697,-730.741035417531,0.9660958362352579,0.5910364145658263,49.34216696243676,-73.81210785467755,1464.6779420887947,-0.49890901912226004,-0.2844813694286434,-0.3626463532635438,88.22650600219539,-100.07495576992434
wick,15,edge,sweep,30,0.5,1.0,0.6495306213679034,690,-0.0537149074684877,0.2395197078338588,165.26859840536258,1.0067608129997656,0.527536231884058,67.61084119912753,-74.98490060759835,1464.2778033576224,0.1128669696599907,0.05915270669828492,0.08624989055857597,114.07054173931367,-108.97630924315409
wick,15,edge,sweep,30,0.5,1.25,0.6329906124273581,665,-0.043338608892402694,2.2793571430643675,1515.7725001378044,1.0584164997537473,0.4766917293233083,86.63548916726255,-74.56229185598973,1503.0352619656924,1.0084743442116282,0.5030805625790459,0.7920580785838078,139.9809197110005,-113.61706645914265
wick,15,edge,sweep,30,0.5,1.5,0.6200268216361198,650,-0.01942236633071615,3.103576742092947,2017.3248823604156,1.0727578471480772,0.44,103.99960075566872,-76.17187069714515,1723.1770216056589,1.1707008955357758,0.6118514295239386,1.0300011785532963,156.70795897627806,-127.09741230041064
wick,15,edge,sweep,30,0.5,2.0,0.5927581582476531,621,-0.03796510824591479,1.7090016367528529,1061.2900164235216,1.0349960646796237,0.3639291465378422,138.88173317977154,-76.77463717013885,2397.237494537396,0.4427137564975901,0.28634207200641804,0.5349553859685282,179.35544009270205,-130.00848292071197
wick,15,edge,sweep,30,0.75,0.75,0.6629414394278051,714,-0.06133601411174645,-1.0234468283158697,-730.741035417531,0.9660958362352579,0.5910364145658263,49.34216696243676,-73.81210785467755,1464.6779420887947,-0.49890901912226004,-0.2844813694286434,-0.3626463532635438,88.22650600219539,-100.07495576992434
wick,15,edge,sweep,30,0.75,1.0,0.6495306213679034,690,-0.0537149074684877,0.2395197078338588,165.26859840536258,1.0067608129997656,0.527536231884058,67.61084119912753,-74.98490060759835,1464.2778033576224,0.1128669696599907,0.05915270669828492,0.08624989055857597,114.07054173931367,-108.97630924315409
wick,15,edge,sweep,30,0.75,1.25,0.6329906124273581,665,-0.043338608892402694,2.2793571430643675,1515.7725001378044,1.0584164997537473,0.4766917293233083,86.63548916726255,-74.56229185598973,1503.0352619656924,1.0084743442116282,0.5030805625790459,0.7920580785838078,139.9809197110005,-113.61706645914265
wick,15,edge,sweep,30,0.75,1.5,0.6200268216361198,650,-0.01942236633071615,3.103576742092947,2017.3248823604156,1.0727578471480772,0.44,103.99960075566872,-76.17187069714515,1723.1770216056589,1.1707008955357758,0.6118514295239386,1.0300011785532963,156.70795897627806,-127.09741230041064
wick,15,edge,sweep,30,0.75,2.0,0.5927581582476531,621,-0.03796510824591479,1.7090016367528529,1061.2900164235216,1.0349960646796237,0.3639291465378422,138.88173317977154,-76.77463717013885,2397.237494537396,0.4427137564975901,0.28634207200641804,0.5349553859685282,179.35544009270205,-130.00848292071197
wick,15,edge,sweep,30,1.0,0.75,0.6629414394278051,714,-0.06133601411174645,-1.0234468283158697,-730.741035417531,0.9660958362352579,0.5910364145658263,49.34216696243676,-73.81210785467755,1464.6779420887947,-0.49890901912226004,-0.2844813694286434,-0.3626463532635438,88.22650600219539,-100.07495576992434
wick,15,edge,sweep,30,1.0,1.0,0.6495306213679034,690,-0.0537149074684877,0.2395197078338588,165.26859840536258,1.0067608129997656,0.527536231884058,67.61084119912753,-74.98490060759835,1464.2778033576224,0.1128669696599907,0.05915270669828492,0.08624989055857597,114.07054173931367,-108.97630924315409
wick,15,edge,sweep,30,1.0,1.25,0.6329906124273581,665,-0.043338608892402694,2.2793571430643675,1515.7725001378044,1.0584164997537473,0.4766917293233083,86.63548916726255,-74.56229185598973,1503.0352619656924,1.0084743442116282,0.5030805625790459,0.7920580785838078,139.9809197110005,-113.61706645914265
wick,15,edge,sweep,30,1.0,1.5,0.6200268216361198,650,-0.01942236633071615,3.103576742092947,2017.3248823604156,1.0727578471480772,0.44,103.99960075566872,-76.17187069714515,1723.1770216056589,1.1707008955357758,0.6118514295239386,1.0300011785532963,156.70795897627806,-127.09741230041064
wick,15,edge,sweep,30,1.0,2.0,0.5927581582476531,621,-0.03796510824591479,1.7090016367528529,1061.2900164235216,1.0349960646796237,0.3639291465378422,138.88173317977154,-76.77463717013885,2397.237494537396,0.4427137564975901,0.28634207200641804,0.5349553859685282,179.35544009270205,-130.00848292071197
wick,15,edge,sweep,30,1.25,0.75,0.6629414394278051,714,-0.06133601411174645,-1.0234468283158697,-730.741035417531,0.9660958362352579,0.5910364145658263,49.34216696243676,-73.81210785467755,1464.6779420887947,-0.49890901912226004,-0.2844813694286434,-0.3626463532635438,88.22650600219539,-100.07495576992434
wick,15,edge,sweep,30,1.25,1.0,0.6495306213679034,690,-0.0537149074684877,0.2395197078338588,165.26859840536258,1.0067608129997656,0.527536231884058,67.61084119912753,-74.98490060759835,1464.2778033576224,0.1128669696599907,0.05915270669828492,0.08624989055857597,114.07054173931367,-108.97630924315409
wick,15,edge,sweep,30,1.25,1.25,0.6329906124273581,665,-0.043338608892402694,2.2793571430643675,1515.7725001378044,1.0584164997537473,0.4766917293233083,86.63548916726255,-74.56229185598973,1503.0352619656924,1.0084743442116282,0.5030805625790459,0.7920580785838078,139.9809197110005,-113.61706645914265
wick,15,edge,sweep,30,1.25,1.5,0.6200268216361198,650,-0.01942236633071615,3.103576742092947,2017.3248823604156,1.0727578471480772,0.44,103.99960075566872,-76.17187069714515,1723.1770216056589,1.1707008955357758,0.6118514295239386,1.0300011785532963,156.70795897627806,-127.09741230041064
wick,15,edge,sweep,30,1.25,2.0,0.5927581582476531,621,-0.03796510824591479,1.7090016367528529,1061.2900164235216,1.0349960646796237,0.3639291465378422,138.88173317977154,-76.77463717013885,2397.237494537396,0.4427137564975901,0.28634207200641804,0.5349553859685282,179.35544009270205,-130.00848292071197
wick,15,edge,sweep,30,1.5,0.75,0.6629414394278051,714,-0.06133601411174645,-1.0234468283158697,-730.741035417531,0.9660958362352579,0.5910364145658263,49.34216696243676,-73.81210785467755,1464.6779420887947,-0.49890901912226004,-0.2844813694286434,-0.3626463532635438,88.22650600219539,-100.07495576992434
wick,15,edge,sweep,30,1.5,1.0,0.6495306213679034,690,-0.0537149074684877,0.2395197078338588,165.26859840536258,1.0067608129997656,0.527536231884058,67.61084119912753,-74.98490060759835,1464.2778033576224,0.1128669696599907,0.05915270669828492,0.08624989055857597,114.07054173931367,-108.97630924315409
wick,15,edge,sweep,30,1.5,1.25,0.6329906124273581,665,-0.043338608892402694,2.2793571430643675,1515.7725001378044,1.0584164997537473,0.4766917293233083,86.63548916726255,-74.56229185598973,1503.0352619656924,1.0084743442116282,0.5030805625790459,0.7920580785838078,139.9809197110005,-113.61706645914265
wick,15,edge,sweep,30,1.5,1.5,0.6200268216361198,650,-0.01942236633071615,3.103576742092947,2017.3248823604156,1.0727578471480772,0.44,103.99960075566872,-76.17187069714515,1723.1770216056589,1.1707008955357758,0.6118514295239386,1.0300011785532963,156.70795897627806,-127.09741230041064
wick,15,edge,sweep,30,1.5,2.0,0.5927581582476531,621,-0.03796510824591479,1.7090016367528529,1061.2900164235216,1.0349960646796237,0.3639291465378422,138.88173317977154,-76.77463717013885,2397.237494537396,0.4427137564975901,0.28634207200641804,0.5349553859685282,179.35544009270205,-130.00848292071197
wick,15,edge,max,14,0.5,0.75,0.6633884666964684,920,-0.1405724197269254,-0.6504658326142644,-598.4285660051232,0.9732363356224638,0.5815217391304348,40.67534771184195,-58.077245693092394,1497.1565019378465,-0.3997100939217419,-0.2183056381923543,-0.265068150915425,77.13050322991484,-88.97168571514804
wick,15,edge,max,14,0.5,1.0,0.6499776486365668,894,-0.13632237834236696,0.5995020204597252,535.9548062909944,1.0212570948134188,0.5369127516778524,53.64362397083366,-60.90092922635063,1396.469299247981,0.38379275976895,0.1786644288977215,0.24831286697150834,98.47793209706852,-95.25139668006405
wick,15,edge,max,14,0.5,1.25,0.6334376396960214,866,-0.13982023285363618,2.1821298379250798,1889.7244396431192,1.0704185554881116,0.49884526558891457,66.49381485660062,-61.833187968682836,1561.2496456672884,1.2103922296395069,0.5824128542635255,0.8713093114376889,116.75755562169769,-97.89846047070051
wick,15,edge,max,14,0.5,1.5,0.6204738489047832,850,-0.149651439762595,2.689996762093403,2286.4972477793926,1.0793611216251702,0.45529411764705885,80.35607058931329,-62.227434277073115,1793.6292282235845,1.274788128895483,0.6452985378296175,1.0345200815806164,126.57707734091791,-106.61486587686915
wick,15,edge,max,14,0.5,2.0,0.5936522127849799,813,-0.19741141410256935,1.266235631611243,1029.4495684999406,1.032396758111229,0.37761377613776137,106.8591657413337,-62.799040146421945,2393.4016482511806,0.43011985441396455,0.2589136547120075,0.4604611914178596,143.9214651926578,-117.79245549982035
wick,15,edge,max,14,0.75,0.75,0.6633884666964684,920,-0.07469158040009563,-0.3379539917129307,-310.91767237589625,0.9861097603812435,0.6043478260869565,39.69960044561169,-61.49421846191209,1454.7222374199428,-0.21372992340265018,-0.11327522600754333,-0.13834677944967275,77.13050322991484,-88.97168571514804
wick,15,edge,max,14,0.75,1.0,0.6499776486365668,894,-0.08864594198903028,0.7813353377543142,698.5137919523569,1.0274400688388332,0.5503355704697986,53.15953640490535,-63.3233286548783,1414.6616989559147,0.4937673738307131,0.233044672556974,0.3241029503660158,98.47793209706852,-95.25139668006405
wick,15,edge,max,14,0.75,1.25,0.6334376396960214,866,-0.11384873187396043,2.0938989581187406,1813.3164977308295,1.066344515468869,0.49653579676674364,67.77939221481354,-62.68766549229128,1665.8968574165306,1.0884926576684448,0.560944253768197,0.8366189199043685,116.75755562169769,-97.89846047070051
wick,15,edge,max,14,0.75,1.5,0.6204738489047832,850,-0.10651452323663077,2.4921158887074553,2118.298505401337,1.0720739802357127,0.45529411764705885,81.41837759354867,-63.47864713456155,1876.0167574823129,1.129146899649327,0.5983959841318361,0.9621826100931018,126.57707734091791,-106.61486587686915
wick,15,edge,max,14,0.75,2.0,0.5936522127849799,813,-0.1550792802292251,1.0690267310509607,869.1187323444311,1.026807928340984,0.3714637146371464,110.22957347436538,-63.44464277282566,2355.530804891635,0.36896937647326356,0.21914937788276107,0.39190147128450625,143.9214651926578,-117.79245549982035
wick,15,edge,max,14,1.0,0.75,0.6633884666964684,920,-0.07554910752866587,-0.4620482463618737,-425.0843866529238,0.9813405088724293,0.6097826086956522,39.8503576228996,-63.45720059359219,1484.60082711316,-0.28632907842272326,-0.1550747807244229,-0.1901576208690152,77.13050322991484,-88.97168571514804
wick,15,edge,max,14,1.0,1.0,0.6499776486365668,894,-0.09994092640679447,0.31119605926072996,278.2092769790926,1.0106375293315832,0.5425055928411633,54.49849633059316,-63.945138003321745,1401.2363769901528,0.19854557128803949,0.09327581937362134,0.13026418723599553,98.47793209706852,-95.25139668006405
wick,15,edge,max,14,1.0,1.25,0.6334376396960214,866,-0.10815532193221876,1.455115504823235,1260.1300271769214,1.044813061269238,0.49191685912240185,68.96674701160063,-63.90841863582945,1721.2959413648684,0.7320821463029336,0.39158862712298204,0.5920371931192453,116.75755562169769,-97.89846047070051
wick,15,edge,max,14,1.0,1.5,0.6204738489047832,850,-0.10021548813899404,2.127125791921344,1808.0569231331424,1.0600388030548278,0.44823529411764707,83.78704252152286,-64.21067436581465,1916.927011892748,0.9432059290290303,0.512988695725754,0.8322944710997947,127.3944963783519,-106.61486587686915
wick,15,edge,max,14,1.0,2.0,0.5936522127849799,813,-0.12938378455446142,0.6574054126126332,534.4706004540708,1.01611102495308,0.36654366543665434,113.11639354727187,-64.4159508284135,2493.1671439184447,0.21437415528188677,0.13445106724852457,0.24079312024854074,143.9214651926578,-117.79245549982035
wick,15,edge,max,14,1.25,0.75,0.6633884666964684,920,-0.08096563050463822,-0.787564718246021,-724.5595407863393,0.9690281367527435,0.6086956521739131,40.481361154512655,-64.98367163142618,1612.3191960795136,-0.44938963857043024,-0.2639879022437942,-0.326272767043907,77.40602407319102,-88.97168571514804
wick,15,edge,max,14,1.25,1.0,0.6499776486365668,894,-0.10299738940647007,-0.47663961563372753,-426.1158163765524,0.9842536442743758,0.5380313199105146,55.37446600404468,-65.52356892087663,1679.5485190458319,-0.253708548186886,-0.14295063215464815,-0.2017703113593151,100.40655081411585,-95.25139668006405
wick,15,edge,max,14,1.25,1.25,0.6334376396960214,866,-0.1111633628588635,0.9315240153013556,806.699797250974,1.0278632270453076,0.4792147806004619,71.70802582310499,-64.19541223799911,1846.3940028857687,0.4369055553636795,0.2499956954138243,0.3816785506291684,117.99394706358697,-97.89846047070051
wick,15,edge,max,14,1.25,1.5,0.6204738489047832,850,-0.09772124843748692,1.2140633245523607,1031.9538258695065,1.033185408782925,0.4388235294117647,86.13556884299368,-65.19206153578016,2055.642118075083,0.5020104505524702,0.29206036609796937,0.477923602187574,126.57707734091791,-107.1639945115573
wick,15,edge,max,14,1.25,2.0,0.5932051855163165,812,-0.10061035281596525,0.6482637581839389,526.3901716453584,1.0155595435383493,0.3657635467980296,115.68042142310736,-65.69066988547094,2688.979353245141,0.19575835381930135,0.13111810440061097,0.2366026094516766,144.0752452989135,-117.92020333501014
wick,15,edge,max,14,1.5,0.75,0.6633884666964684,920,-0.09089860325341192,-1.252520470699033,-1152.3188330431103,0.9522609538951148,0.6010869565217392,41.56518987147799,-65.77075976013744,1813.9570770655007,-0.6352514332407773,-0.4169006240256182,-0.518301290608585,77.40602407319102,-90.04021197424328
wick,15,edge,max,14,1.5,1.0,0.6499776486365668,894,-0.09703522628843655,-0.4597529192053921,-411.0191097696205,0.9851213472585144,0.5335570469798657,57.051853415753115,-66.24641052538097,1784.0737110610685,-0.23038235876765936,-0.13680497824629684,-0.19372865281528603,100.40655081411585,-96.00756739380623
wick,15,edge,max,14,1.5,1.25,0.6334376396960214,866,-0.10081835988189954,0.767870687937195,664.9760157536109,1.0224244960207975,0.476905311778291,73.41156536384658,-65.46136971195371,1826.8778324701523,0.3639958862790982,0.20424010702774584,0.31578030065510354,119.4678937562673,-100.01426503585054
wick,15,edge,max,14,1.5,1.5,0.6204738489047832,850,-0.06319390218111155,1.682078771669056,1429.7669559186975,1.0452647841887774,0.4447058823529412,87.34525571348912,-66.92105869444956,2024.8967361250611,0.7060937629119635,0.39964736586747174,0.6519736925017843,127.3944963783519,-107.1639945115573
wick,15,edge,max,14,1.5,2.0,0.5932051855163165,812,-0.10292207870607367,0.33821653601704055,274.6318272458369,1.0079210777421086,0.3583743842364532,120.08814298561431,-66.54705908170429,2590.036604500365,0.10603395595592952,0.06827161646181767,0.12274372059824666,144.0752452989135,-117.92020333501014
wick,15,edge,max,20,0.5,0.75,0.6633884666964684,920,-0.1386047302452991,-0.6546919084797779,-602.3165558013957,0.9730262971152307,0.5836956521739131,40.46080538688887,-58.3022690562943,1497.721972942745,-0.40215511735997017,-0.22002314345136126,-0.2669804605157138,77.16438966726355,-88.8885526175599
wick,15,edge,max,20,0.5,1.0,0.6499776486365668,894,-0.13216967833813031,0.6643434793698013,593.9230705566024,1.0236230897744383,0.5380313199105146,53.50427608178772,-60.87562645225979,1394.1364803871145,0.42601501281401505,0.198263959573255,0.27473760567132005,98.02934397132319,-95.25471411945719
wick,15,edge,max,20,0.5,1.25,0.6334376396960214,866,-0.1409457509354528,2.2387267440601515,1938.7373603560914,1.0724120353689035,0.4953810623556582,66.9287342404371,-61.267024322177164,1560.072284096809,1.242722776450392,0.5986134853199341,0.8935733631636174,116.810204147521,-97.70391307914934
wick,15,edge,max,20,0.5,1.5,0.6204738489047832,850,-0.1482972930781858,2.6663061998174262,2266.360269844812,1.078773571011104,0.45529411764705885,80.1987774004567,-62.13945266551173,1790.6760058313885,1.2656450761971143,0.6404398526418661,1.0261572065388613,126.53071375001646,-106.40686716438677
wick,15,edge,max,20,0.5,2.0,0.5932051855163165,812,-0.1978289380535068,1.3354146811104493,1084.3567210616848,1.0342715116765422,0.3768472906403941,106.94292309418844,-62.529995544980196,2392.4487681224027,0.45324135484526573,0.2733315598856123,0.4861297668672761,144.06840677221888,-116.9022237147
wick,15,edge,max,20,0.75,0.75,0.6633884666964684,920,-0.07814752075157945,-0.3978648788030299,-366.0356884987875,0.9836460056567115,0.6032608695652174,39.66846884943139,-61.320646301186876,1457.833966700806,-0.25108187685265376,-0.13355303444737054,-0.16291895324162256,77.16438966726355,-88.8885526175599
