draw,cost_rt,slip,R_res,R_lck
355,0.5128937838196339,0.02291817449003396,-0.08322507024894375,0.13178016638222356
356,0.39983058587787806,0.08532222395627122,-0.08680294792045319,0.1097532222636207
357,0.34323277998308277,0.0025305351989492798,-0.02576206852995538,0.1667357531092482
358,0.2713406387284416,0.0988787461752598,-0.05534323027562099,0.12880133564945215
359,0.2750252338965548,0.02626571493163543,-0.015149976675790417,0.17289810560284005
360,0.39931852859230427,0.0673471233004731,-0.07996176342313176,0.1141742552468418
361,0.48273027181475175,0.02421360649269241,-0.07490754168453591,0.1367880508084169
362,0.3800334973903486,0.0037260623229377512,-0.03704660282616053,0.15992224385874798
363,0.1675055179390536,0.025148735994957996,0.016632916343541203,0.1921279090675751
364,0.36830826028384034,0.05808658042787135,-0.06755070138547639,0.12836323851580733
365,0.5281936350719885,0.043071423433026924,-0.10810626926551316,0.10394247805377015
366,0.21662471536532513,0.004131321647859599,0.010807778774881524,0.18875812652833077
367,0.511883566169907,0.04932730653193568,-0.10568661188362496,0.10531523407519665
368,0.37212865327676675,0.05687057359201175,-0.0681885638048941,0.12798948960188733
369,0.5656928963579037,0.065130940802641,-0.12691646340287316,0.08563435793381768
370,0.4541240060397661,0.09158786106963179,-0.10456204358144248,0.09881552246335884
371,0.5156128853195541,0.05162238502009318,-0.10760556302650638,0.1041154689785368
372,0.5746170072345631,0.030773528904568772,-0.1040732878767703,0.11903541865046625
373,0.2871324393205387,0.0840887728986476,-0.05420013412931981,0.1296654139966616
374,0.21325445959976916,0.047015470325908276,-0.01849093805402565,0.15825860978401773
375,0.3955472838262172,0.07092960541346509,-0.08022176164166124,0.11396666386283458
376,0.2554297452205699,0.04437002020208315,-0.02963861075141794,0.1515155402424984
377,0.48285592828948465,0.006586521786811628,-0.06834123969335894,0.14102002940660044
378,0.5126778947420094,0.07692375523657567,-0.1159578770646567,0.09210125434127607
379,0.42962763749427146,0.03237937222753867,-0.07079514005394658,0.14417338837400892
380,0.3386320991766156,0.05265615799200064,-0.05691841335555649,0.13488240860217052
381,0.4901285907933945,0.001436909196009406,-0.0685358694894189,0.14098006054935067
382,0.16266976100156008,0.05505012593354798,-0.007112111791671848,0.16511622753421093
383,0.2573853308288568,0.045414368668307115,-0.030617901518511854,0.15091313675845375
384,0.176614716811157,0.025356946296883922,0.013893156354497633,0.19046974992807464
385,0.5662147748757524,0.017972185938439467,-0.0969801378167698,0.12355218536002019
386,0.3702494785757671,0.004711187165353826,-0.03455570066840506,0.16141179708741582
387,0.25172018820790726,0.032805639665433727,-0.01924392692925697,0.17537828005767425
388,0.4966052515262082,0.07469712620004555,-0.11055430054131386,0.09543175087096609
389,0.5804709314060372,0.019124608323904446,-0.10156542028640957,0.12076187816358123
390,0.47685796876939357,0.09847425693798734,-0.1135072590357775,0.0932372259328643
391,0.519994239619638,0.03581150277463169,-0.09832792103530204,0.1274521320336794
392,0.3442173785327182,0.025863241752388612,-0.03515544138273881,0.16080338568334704
393,0.5295316153172466,0.019407864760070104,-0.0867873444995897,0.12968492860498723
394,0.4751182821801584,0.06758101712964365,-0.10180098820943567,0.1008776095436233
395,0.3807429252168179,0.0637675908925883,-0.07328080205145013,0.12481273408126692
396,0.411528104460505,0.09138039192758683,-0.09236869986603992,0.10626744313759887
397,0.30086330331869493,0.05734233297726926,-0.047840601935783024,0.14035043545749998
398,0.48098890219741425,0.0851349215247127,-0.10987444611489522,0.09567513515947343
399,0.24695993490151982,0.05011518472280734,-0.02946357455295942,0.1515760407940476
