struct,flag,stop,targ,arm,off,n,gross,exp,ctrl,excess,z,p,wr,net_usd,exp_ex_2020_2022,n_ex,top5pct_share
ema34 13/50,align + close back,1.5,2.5,1.0,0.5,164,5.86929709960243,5.459831772564003,-0.9955146678619762,6.45534644042598,2.579672174780759,0.008333333333333333,0.5670731707317073,17908.24821400993,-0.3271399765239806,107,0.7601294181821511
ema34 13/50,align + close back,1.0,2.0,1.0,0.5,164,3.4264055115968515,2.5619819020377435,-0.9058256179316432,3.4678075199693867,1.7079094426645696,0.041666666666666664,0.4451219512195122,8403.300638683799,-2.7376530611774252,107,1.5919931958671047
ema34 13/50,align + close back,2.0,3.0,1.0,0.5,164,5.157996614763056,4.321283401502899,-1.3235820391659703,5.644865440668869,1.7738774166267677,0.016666666666666666,0.6097560975609756,14173.809556929506,-0.07252849165274855,107,0.9860397882564782
ema34 13/50,align + close back,1.5,2.5,1.5,0.75,164,9.235070156786684,8.398585887926773,-0.5745116611079136,8.973097549034687,2.927151014960886,0.008333333333333333,0.5426829268292683,27547.36171239982,0.09510923768938799,107,0.7435341874943183
ema34 13/50,align + close back,1.5,2.5,0.75,0.4,164,5.566628047555956,4.90343672841976,-0.9182217392251427,5.821658467644903,2.507220934871221,0.008333333333333333,0.5975609756097561,16083.272469216812,0.03489576359040863,107,0.8042714135183433
ema34 13/50,align + close back,1.5,4.0,1.5,0.75,164,9.772355405484305,8.87350195165589,-0.3873291755635602,9.260831127219449,2.9268321211652775,0.008333333333333333,0.5426829268292683,29105.086401431312,0.2266804650130634,107,0.7107934232283513
ema34 13/50,cap retrace at 3 ATR,1.5,2.5,1.0,0.5,163,7.03275568462779,6.580308173401618,-0.8284229929613419,7.40873116636296,2.894078224861122,0.008333333333333333,0.6319018404907976,21451.804645289278,2.2544340899523396,108,0.7220321018786418
ema34 13/50,cap retrace at 3 ATR,1.0,2.0,1.0,0.5,165,2.260350781491362,1.2565482271701545,-0.7825598778817375,2.039108105051892,0.9639521136467147,0.15,0.47878787878787876,4146.60914966151,-0.6470378825311985,110,2.8229618661141234
ema34 13/50,cap retrace at 3 ATR,2.0,3.0,1.0,0.5,163,6.615739624315607,5.644018412886102,-1.28681623982478,6.930834652710882,2.2134194066235544,0.016666666666666666,0.6748466257668712,18399.500026008693,2.5964696969113312,108,0.8153542450494454
ema34 13/50,cap retrace at 3 ATR,1.5,2.5,1.5,0.75,163,7.313610187828809,6.488122878167922,-0.48024970143096823,6.96837257959889,2.3959945072708724,0.0,0.5705521472392638,21151.280582827432,0.8464626830129857,108,0.9317250972682282
ema34 13/50,cap retrace at 3 ATR,1.5,2.5,0.75,0.4,163,6.731561487988839,6.065062246649353,-0.6449120961863019,6.709974342835655,2.7766507514910956,0.008333333333333333,0.6503067484662577,19772.102924076888,1.8428117247313738,108,0.8059038197253584
ema34 13/50,cap retrace at 3 ATR,1.5,4.0,1.5,0.75,163,8.162994012283198,7.2578531139527644,-0.3182510652495461,7.576104179202311,2.5133636893068525,0.0,0.5705521472392638,23660.60115148602,1.1940092863490497,108,0.872011630561839
ema34 13/50,ATR pct < 0.8,1.5,2.5,1.0,0.5,133,2.1958601941633904,1.7977880014013665,-0.9695806781346231,2.7673686795359895,0.9567194590630171,0.2,0.5939849624060151,4782.1160837276375,-0.9442339124659422,89,1.4593955968449457
ema34 13/50,ATR pct < 0.8,1.0,2.0,1.0,0.5,135,1.1461683092283137,0.32081751298697264,-1.0533390526300406,1.3741565656170132,0.5530102629240311,0.3,0.48148148148148145,866.2072850648233,-1.755576248352348,91,7.927376216183418
ema34 13/50,ATR pct < 0.8,2.0,3.0,1.0,0.5,133,4.368665181456979,3.4256273862667,-1.4616780774622518,4.887305463728952,1.5161032679949775,0.058333333333333334,0.6691729323308271,9112.168847469426,2.4340738987135175,89,0.8134085585466968
ema34 13/50,ATR pct < 0.8,1.5,2.5,1.5,0.75,133,5.018264158169368,4.08895848997261,-1.1706065213633636,5.259565011335973,1.530414747109662,0.09166666666666666,0.5488721804511278,10876.629583327143,-1.4012251828102853,89,1.1652824485624034
ema34 13/50,ATR pct < 0.8,1.5,2.5,0.75,0.4,133,0.6239946912434918,-0.05242173570627165,-0.9144131856524184,0.8619914499461467,0.32151003245970833,0.3333333333333333,0.5864661654135338,-139.44181697868544,-2.100115095379437,89,-44.419384396773445
ema34 13/50,ATR pct < 0.8,1.5,4.0,1.5,0.75,133,5.009645770448809,4.012832235072839,-0.8994071506554274,4.912239385728267,1.3719179825782457,0.08333333333333333,0.5488721804511278,10674.133745293753,-0.611962249288971,89,1.057296088284607
ema34 13/50,ATR pct 0.2-0.8,1.5,2.5,1.0,0.5,129,2.5767871563271316,2.1799065234794646,-0.7532784890767026,2.933185012556167,0.9691762437861563,0.10833333333333334,0.6046511627906976,5624.158830577017,-0.7637060019840475,88,1.2408965262948461
ema34 13/50,ATR pct 0.2-0.8,1.0,2.0,1.0,0.5,131,1.3623675316091781,0.525143428612376,-0.1886686662106865,0.7138120948230624,0.2813675572014064,0.4083333333333333,0.48854961832061067,1375.8757829644242,-1.6490256878905323,90,4.990821929515174
ema34 13/50,ATR pct 0.2-0.8,2.0,3.0,1.0,0.5,129,4.520555701350059,3.561811307859307,-1.0386298790882684,4.600441186947576,1.3045361926948915,0.11666666666666667,0.6744186046511628,9189.473174277011,2.0919681467699514,88,0.8065659463701905
ema34 13/50,ATR pct 0.2-0.8,1.5,2.5,1.5,0.75,129,5.386012120213478,4.43948767160752,-0.1811076851541452,4.620595356761664,1.3197610076848079,0.09166666666666666,0.5581395348837209,11453.878192747401,-1.2258903549459397,88,1.10655494494355
ema34 13/50,ATR pct 0.2-0.8,1.5,2.5,0.75,0.4,129,0.9259231600248976,0.27232594181034875,-0.889864162489951,1.1621901043002998,0.4255824940034573,0.3416666666666667,0.5968992248062015,702.6009298706963,-1.9327221983397413,88,8.81570092783752
ema34 13/50,ATR pct 0.2-0.8,1.5,4.0,1.5,0.75,129,5.27252320789016,4.256397624905634,0.07103460072271733,4.185363024182917,1.228741799170711,0.11666666666666667,0.5581395348837209,10981.505872256534,-0.4276585244527922,88,1.0277023921862876
ema34 13/21,none,1.5,2.5,1.0,0.5,264,5.9303227495314355,5.5135917989943755,-1.06859256164712,6.582184360641495,3.1026224388837327,0.0,0.6022727272727273,29111.76469869029,0.15909060139101627,178,0.8082677648263542
ema34 13/21,none,1.0,2.0,1.0,0.5,266,3.4460397375735914,2.626386164065782,-0.8067203569456438,3.4331065210114255,1.8486681936785718,0.03333333333333333,0.48120300751879697,13972.374392829955,-1.8077013736821261,180,1.442065339553467
ema34 13/21,none,2.0,3.0,1.0,0.5,264,5.685218789075782,4.951329348574518,-1.5084234336568785,6.459752782231396,2.541587353563985,0.008333333333333333,0.6477272727272727,26143.018960473448,0.39016459316499613,178,0.893330620521928
ema34 13/21,none,1.5,2.5,1.5,0.75,263,6.780344370071759,6.0265757261642365,-0.9367330704628418,6.963308796627079,2.713384605130674,0.0,0.5361216730038023,31699.788319623876,-0.7102436682631175,178,1.0205902936522087
ema34 13/21,none,1.5,2.5,0.75,0.4,264,5.339738048810848,4.716682355396022,-1.0104849686983377,5.72716732409436,2.886018274874218,0.0,0.6174242424242424,24904.08283649099,0.1506615258282714,178,0.885645509932751
ema34 13/21,none,1.5,4.0,1.5,0.75,263,7.208600778234011,6.405484049403161,-0.7720176992430675,7.177501748646229,2.701321211428399,0.0,0.5361216730038023,33692.84609986062,-0.17243674842915982,178,0.9343321531712332
ema34 13/21,EMA align,1.5,2.5,1.0,0.5,176,4.88617266286882,4.438584017202064,-0.911937417218451,5.350521434420515,2.0166798086062285,0.025,0.5738636363636364,15623.815740551263,-1.1318264831960885,114,0.9018903171664694
ema34 13/21,EMA align,1.0,2.0,1.0,0.5,177,3.8891572130529406,3.1506876473395775,-0.5676467743965469,3.7183344217361243,1.7390218893496432,0.041666666666666664,0.4689265536723164,11153.434271582106,-2.297535057520467,115,1.1857648981094413
ema34 13/21,EMA align,2.0,3.0,1.0,0.5,176,4.973876138729824,4.046789691170207,-1.5110071434993486,5.557796834669555,1.9101671489449432,0.041666666666666664,0.6193181818181818,14244.69971291913,-0.2958988493185269,114,1.0147158103454097
ema34 13/21,EMA align,1.5,2.5,1.5,0.75,176,4.029593623304043,3.149152405935816,-0.7570993542579975,3.9062517601938134,1.2706863331889486,0.1,0.5113636363636364,11085.016468894075,-3.404330015126231,114,1.6689689077923893
ema34 13/21,EMA align,1.5,2.5,0.75,0.4,176,3.9326329663885584,3.2997236416744857,-0.7896662151943268,4.089389856868813,1.6888414614203187,0.041666666666666664,0.6022727272727273,11615.027218694187,-0.7475051199822071,114,1.071930349686514
ema34 13/21,EMA align,1.5,4.0,1.5,0.75,176,4.97559210878275,4.039875059966596,-0.6465075622750244,4.68638262224162,1.4865873775481704,0.08333333333333333,0.5113636363636364,14220.360211082418,-3.2152280765714485,114,1.400475789620087
ema34 13/21,close back through fast MA,1.5,2.5,1.0,0.5,229,6.137853709254588,5.717057579847158,-0.9741914570420153,6.6912490368891735,2.855910921934114,0.0,0.5938864628820961,26184.12371569998,0.6863214240209419,156,0.7779443937082783
ema34 13/21,close back through fast MA,1.0,2.0,1.0,0.5,231,3.1787968511662927,2.445145457366754,-1.0002667468887243,3.4454122042554784,1.9957726496089392,0.03333333333333333,0.47186147186147187,11296.57201303441,-1.2792725005208456,158,1.5236551784655152
ema34 13/21,close back through fast MA,2.0,3.0,1.0,0.5,229,5.686671798403652,4.953348798514282,-1.5999590419956295,6.553307840509912,2.631120998587018,0.0,0.6375545851528385,22686.337497195414,1.040275414442786,156,0.8918455833529696
ema34 13/21,close back through fast MA,1.5,2.5,1.5,0.75,229,7.612995964441055,6.8695945706249155,-0.8294512800164568,7.699045850641372,2.845519525119027,0.0,0.5458515283842795,31462.743133462118,0.16973103596587194,156,0.8897043221718686
ema34 13/21,close back through fast MA,1.5,2.5,0.75,0.4,229,5.3922740739401505,4.757546149854859,-0.9757922728729495,5.733338422727808,2.7274395777996046,0.0,0.611353711790393,21789.561366335252,0.21309715576809454,156,0.9116515657202136
ema34 13/21,close back through fast MA,1.5,4.0,1.5,0.75,229,8.112591488895157,7.316882032481485,-0.6934791183721186,8.010361150853603,2.8593062243823324,0.0,0.5458515283842795,33511.31970876521,0.646012986893492,156,0.8237354932308842
ema34 13/21,trend MA rising 4 bars,1.5,2.5,1.0,0.5,125,3.6119784460064257,3.0959784460064266,-1.0914273556308354,4.1874058016372615,1.3544512848866759,0.075,0.568,7739.946115016062,-0.6502956525217057,82,1.1725509415018882
ema34 13/21,trend MA rising 4 bars,1.0,2.0,1.0,0.5,125,2.440653685067613,1.5550820384773543,-0.8630087469279016,2.418090785405256,0.9697470100234308,0.16666666666666666,0.456,3887.705096193387,-1.9395064784244067,82,2.254031529493038
ema34 13/21,trend MA rising 4 bars,2.0,3.0,1.0,0.5,125,3.5614556142234286,2.2360271545193537,-1.4310838059334698,3.6671109604528236,1.0097219860272197,0.18333333333333332,0.608,5590.06788629838,-0.057840198475336474,82,1.7397011408905305
ema34 13/21,trend MA rising 4 bars,1.5,2.5,1.5,0.75,125,3.6017606239993327,3.011496711959815,-0.864600334380395,3.8760970463402096,1.081066463598444,0.10833333333333334,0.504,7528.741779899539,-2.422293521227562,82,1.7758901556698767
ema34 13/21,trend MA rising 4 bars,1.5,2.5,0.75,0.4,125,3.694829132766914,3.150829132766913,-0.9730603451923661,4.123889477959279,1.43943953310274,0.09166666666666666,0.608,7877.072831917287,0.7884486710950187,82,1.0194449188852333
ema34 13/21,trend MA rising 4 bars,1.5,4.0,1.5,0.75,125,3.6600447972607655,3.067820794167651,-0.7053853058961669,3.7732061000638177,1.0084233976671895,0.14166666666666666,0.504,7669.55198541913,-2.834275306827609,82,1.681611887368469
ema34 13/21,align + close back,1.5,2.5,1.0,0.5,142,5.127673818365597,4.664681252662313,-0.4561544477495936,5.120835700411907,1.8949500029330455,0.05,0.5563380281690141,13247.694757560974,-0.5465239563553043,92,0.9219882886666816
ema34 13/21,align + close back,1.0,2.0,1.0,0.5,143,3.735918385560905,3.157046116009289,-0.6646986034449739,3.821744719454263,1.5766950168805913,0.06666666666666667,0.45454545454545453,9029.15189178657,-1.5156488111222002,93,1.2568846192123753
ema34 13/21,align + close back,2.0,3.0,1.0,0.5,142,4.96445268968225,3.992795158324332,-0.9522371260187015,4.945032284343034,1.6225079787167969,0.05,0.5985915492957746,11339.538249641104,0.6424043287760132,92,1.109178612050256
ema34 13/21,align + close back,1.5,2.5,1.5,0.75,142,4.793337917110152,3.8992856629339188,-0.3594157477236742,4.258701410657593,1.3579094084414693,0.075,0.5211267605633803,11073.971282732333,-2.556437034379123,92,1.4380492489628787
ema34 13/21,align + close back,1.5,2.5,0.75,0.4,142,3.841431831905756,3.1873330100487527,-0.7227790034624751,3.910112013511228,1.564279034636465,0.058333333333333334,0.5915492957746479,9052.025748538457,-0.8564149888650122,92,1.2609684393397642
ema34 13/21,align + close back,1.5,4.0,1.5,0.75,142,5.978349700191629,5.022828809854584,-0.2527996477416381,5.275628457596222,1.6887001176187835,0.03333333333333333,0.5211267605633803,14264.833819987023,-2.555046016884456,92,1.24948880724598
ema34 13/21,cap retrace at 3 ATR,1.5,2.5,1.0,0.5,160,6.827926401552867,6.377132999491204,-0.6325039666436314,7.009636966134836,2.630359548271969,0.0,0.625,20406.825598371855,1.82123742256173,105,0.7590054377866589
ema34 13/21,cap retrace at 3 ATR,1.0,2.0,1.0,0.5,162,1.9497075787243554,0.9357852240144839,-0.8000966417457467,1.7358818657602306,0.7948644603119106,0.2,0.4691358024691358,3031.9441258069255,-1.1860506380482334,107,3.860796577199116
ema34 13/21,cap retrace at 3 ATR,2.0,3.0,1.0,0.5,160,6.405123432703869,5.42688244856006,-1.0119591502331504,6.438841598793211,2.138298207530956,0.0,0.66875,17366.023835392192,2.178523026053323,105,0.8638771082658003
ema34 13/21,cap retrace at 3 ATR,1.5,2.5,1.5,0.75,160,7.114046926688905,6.283219229971878,-0.49580307169692106,6.779022301668799,2.183009006751369,0.016666666666666666,0.5625,20106.301535910014,0.3730382611383948,105,0.9801493787002695
ema34 13/21,cap retrace at 3 ATR,1.5,2.5,0.75,0.4,160,6.5761742182345015,5.908878116119901,-0.6070789651998844,6.515957081319785,2.6487822203150717,0.0,0.64375,18908.409971583686,1.4841811299650285,105,0.8427156643241482
ema34 13/21,cap retrace at 3 ATR,1.5,4.0,1.5,0.75,160,7.931465626554797,7.019490836380669,-0.26187347930499827,7.281364315685667,2.3543827685206034,0.016666666666666666,0.5625,22462.370676418148,0.6575378968790836,105,0.9185281325555384
ema34 13/21,ATR pct < 0.8,1.5,2.5,1.0,0.5,131,2.0983088051744945,1.7017774949657232,-0.8678574653043104,2.5696349602700335,0.9488942601664611,0.19166666666666668,0.5877862595419847,4458.657036810194,-1.151836443164839,87,1.5652693397531223
ema34 13/21,ATR pct < 0.8,1.0,2.0,1.0,0.5,133,1.0099809816021963,0.17784295534218852,-0.17662561818932332,0.35446857353151184,0.14156363766680405,0.475,0.47368421052631576,473.06226121021837,-2.0158953909302686,89,14.515533351446596
ema34 13/21,ATR pct < 0.8,2.0,3.0,1.0,0.5,131,4.306768393915665,3.358859792691948,-1.1607680639871845,4.519627856679133,1.4299121882446324,0.06666666666666667,0.6641221374045801,8800.212656852904,2.3107444535020347,87,0.842242843038845
ema34 13/21,ATR pct < 0.8,1.5,2.5,1.5,0.75,131,4.963802906035524,4.027927685652557,-0.7699998745005332,4.79792756015309,1.362859734916627,0.10833333333333334,0.5419847328244275,10553.170536409702,-1.6193332599538794,87,1.200998838144207
ema34 13/21,ATR pct < 0.8,1.5,2.5,0.75,0.4,131,0.5697301245093354,-0.10748655323355442,-0.8034518524151439,0.6959652991815896,0.28045897439404666,0.36666666666666664,0.5801526717557252,-281.6147694719152,-2.2301021967061083,87,-21.994299805282033
ema34 13/21,ATR pct < 0.8,1.5,4.0,1.5,0.75,131,4.896560028368678,3.892146286345747,-0.5734969529076568,4.465643239253404,1.2570401013350436,0.11666666666666667,0.5419847328244275,10197.423270225858,-0.900001884369116,87,1.1067227039283076
ema34 13/21,ATR pct 0.2-0.8,1.5,2.5,1.0,0.5,127,2.4821621324435266,2.0868896786061324,-1.0706689179443805,3.157558596550513,1.0163574240643152,0.175,0.5984251968503937,5300.699783659578,-0.9695241920984684,86,1.3166184543609902
ema34 13/21,ATR pct 0.2-0.8,1.0,2.0,1.0,0.5,129,1.2253092670393186,0.38090339500380616,-0.5525224913790655,0.9334258863828717,0.42839873958548313,0.35,0.4806201550387597,982.7307591098183,-1.9098813988963428,88,6.987418442186314
ema34 13/21,ATR pct 0.2-0.8,2.0,3.0,1.0,0.5,127,4.459101385380563,3.495085426637988,-1.5652916409922801,5.060377067630268,1.4231533898093838,0.075,0.6692913385826772,8877.516983660493,1.9592486905224384,86,0.834908695877036
ema34 13/21,ATR pct 0.2-0.8,1.5,2.5,1.5,0.75,127,5.335626859540681,4.382054781822816,-1.0562849419200007,5.438339723742817,1.518010400744948,0.06666666666666667,0.5511811023622047,11130.41914582996,-1.4424570183850554,86,1.1387123330134616
ema34 13/21,ATR pct 0.2-0.8,1.5,2.5,0.75,0.4,127,0.8747042521145693,0.22064093597538148,-1.0975631320789163,1.318204068054298,0.47873595202500835,0.2833333333333333,0.5905511811023622,560.4279773774672,-2.0603279195181243,86,11.052124303902835
ema34 13/21,ATR pct 0.2-0.8,1.5,4.0,1.5,0.75,127,5.160015512318393,4.135746219365605,-0.7624732915888842,4.8982195109544895,1.304875513915618,0.08333333333333333,0.5511811023622047,10504.795397188638,-0.7147613244795399,86,1.0743398065369427
ema89 8/21,none,1.5,2.5,1.0,0.5,329,3.797963251309285,3.183588510322982,-1.0382011966362412,4.221789706959223,2.552705495431823,0.008333333333333333,0.5896656534954408,20948.01239792522,-0.22338987449924655,225,1.2037255227496044
ema89 8/21,none,1.0,2.0,1.0,0.5,330,2.615940682227527,1.9453551636261819,-0.7376040453434268,2.6829592089696086,1.7203247921875349,0.058333333333333334,0.4818181818181818,12839.344079932798,-1.0611798157711902,226,1.953164169884951
ema89 8/21,none,2.0,3.0,1.0,0.5,329,4.427905632426949,3.7159038437860823,-1.2510584207828974,4.96696226456898,2.628411427699689,0.008333333333333333,0.6382978723404256,24450.647292112415,0.00021299482290424343,225,1.1392725127783847
ema89 8/21,none,1.5,2.5,1.5,0.75,329,4.7603083640762085,3.8930532264748146,-1.0752031375229518,4.968256363997766,2.2840268428549444,0.016666666666666666,0.5075987841945289,25616.290230204275,-2.311068421774589,225,1.4399024607313977
ema89 8/21,none,1.5,2.5,0.75,0.4,329,3.6594491451603632,3.014927228040468,-0.9353886602288308,3.950315888269299,2.550069522089185,0.0,0.601823708206687,19838.221160506277,-0.04013898604416593,225,1.1939107400140772
ema89 8/21,none,1.5,4.0,1.5,0.75,329,4.833215467067905,3.946192071181309,-1.0187884304797958,4.964980501661105,2.2372304176013373,0.016666666666666666,0.5075987841945289,25965.943828373005,-2.2237019329138485,225,1.4083713965136984
ema89 8/21,EMA align,1.5,2.5,1.0,0.5,169,3.6576783586792208,3.235243204562249,-0.5410745086051959,3.776317713167445,1.5826328278078077,0.058333333333333334,0.5680473372781065,10935.122031420398,-1.2478033321684083,112,1.1189440596590237
ema89 8/21,EMA align,1.0,2.0,1.0,0.5,169,3.737639709713749,3.0508520580494563,-0.42578947869111317,3.476641536740569,1.613556802775357,0.06666666666666667,0.47337278106508873,10311.879956207162,-0.8427027659370283,112,1.1525211082373452
ema89 8/21,EMA align,2.0,3.0,1.0,0.5,169,2.9731145524701463,2.4644315134748056,-1.0241184177992309,3.4885499312740365,1.2660132281821435,0.11666666666666667,0.6094674556213018,8329.778515544842,-0.5795635312750603,112,1.5422615266927318
ema89 8/21,EMA align,1.5,2.5,1.5,0.75,169,2.511906148207221,1.4938213071708137,-0.6255559894404178,2.1193772966112316,0.7096518437065132,0.225,0.48520710059171596,5049.116018237348,-4.46141656867204,112,3.3958687871075055
ema89 8/21,EMA align,1.5,2.5,0.75,0.4,169,3.0156971744433076,2.3461233249871207,-0.4932763449391063,2.839399669926227,1.29499539433031,0.06666666666666667,0.591715976331361,7929.896838456462,-0.7036891054480393,112,1.2992430709667608
ema89 8/21,EMA align,1.5,4.0,1.5,0.75,169,2.6376453136917273,1.6151003722066128,-0.4526934584445315,2.0677938306511443,0.6906423113598997,0.24166666666666667,0.48520710059171596,5459.039258058351,-4.642906342816088,112,3.0786357507944837
ema89 8/21,close back through fast MA,1.5,2.5,1.0,0.5,231,5.07511147985407,4.395365025190429,-0.6030506255123976,4.998415650702827,2.290010379639781,0.008333333333333333,0.5930735930735931,20306.586416379785,0.23956581070415411,156,0.8687855858882987
ema89 8/21,close back through fast MA,1.0,2.0,1.0,0.5,232,3.8892846429937826,3.197759134701505,-0.725179957506718,3.9229390922082232,1.989246426533837,0.03333333333333333,0.4827586206896552,14837.602385014978,-1.2606524676872197,157,1.1758122596767107
ema89 8/21,close back through fast MA,2.0,3.0,1.0,0.5,231,4.457848179561505,3.6270602618773,-1.0173262380334414,4.644386499910741,1.7646101556188567,0.058333333333333334,0.6320346320346321,16757.018409873137,1.0781049852210423,156,1.1044041197583891
ema89 8/21,close back through fast MA,1.5,2.5,1.5,0.75,231,6.983030299714202,6.011001268947641,-0.6107213019171888,6.62172257086483,2.6571970113336234,0.008333333333333333,0.5367965367965368,27770.8258625381,-0.7066682208522901,156,0.9620108725589804
ema89 8/21,close back through fast MA,1.5,2.5,0.75,0.4,231,4.567899430449653,3.9458329759869257,-0.6405241805377361,4.586357156524662,2.1762466799514293,0.016666666666666666,0.6017316017316018,18229.748349059595,0.24574380852486252,156,0.9150604569220577
ema89 8/21,close back through fast MA,1.5,4.0,1.5,0.75,231,7.161552151062321,6.173273090097355,-0.39664880011839343,6.569921890215749,2.596179565604643,0.008333333333333333,0.5367965367965368,28520.521676249777,-0.6000885493165589,156,0.9357615521539581
ema89 8/21,trend MA rising 4 bars,1.5,2.5,1.0,0.5,244,4.223464061027739,3.792610895488829,-0.6789438910597132,4.471554786548542,2.2177848856768048,0.008333333333333333,0.5901639344262295,18507.941169985486,0.15952193617853236,165,1.077031946441554
ema89 8/21,trend MA rising 4 bars,1.0,2.0,1.0,0.5,244,3.0185994144373662,2.482649375326254,-0.6721181513461988,3.154767526672453,1.833689691771508,0.016666666666666666,0.47950819672131145,12115.328951592115,-1.0240062275257347,165,1.6489681708563662
ema89 8/21,trend MA rising 4 bars,2.0,3.0,1.0,0.5,244,3.6644305997256383,3.2812044778929534,-1.2191222164397297,4.500326694332683,1.901631666229318,0.008333333333333333,0.6352459016393442,16012.277852117617,-0.5200615306739503,165,1.2659129651319851
ema89 8/21,trend MA rising 4 bars,1.5,2.5,1.5,0.75,244,5.519205690493354,4.680794220301819,-0.3874707777476086,5.068264998049428,2.042789881590509,0.03333333333333333,0.5122950819672131,22842.275795072885,-1.492266400980847,165,1.1953963315091338
ema89 8/21,trend MA rising 4 bars,1.5,2.5,0.75,0.4,244,4.40892320041305,3.7405691329735027,-0.5800875200886606,4.320656653062163,2.27095941669612,0.0,0.6147540983606558,18253.977368910702,0.820570740491812,165,0.9880772922200473
ema89 8/21,trend MA rising 4 bars,1.5,4.0,1.5,0.75,244,5.603458766404345,4.7465892758200585,-0.19690971390340353,4.943498989723462,1.9393346762110337,0.025,0.5122950819672131,23163.355666001895,-1.8744586398862966,165,1.219304242264151
ema89 8/21,align + close back,1.5,2.5,1.0,0.5,139,4.03616779880246,3.5965499301817,-1.024513658957556,4.621063589139256,1.5171969661498663,0.075,0.5611510791366906,9998.408805905125,0.34311757813358396,91,0.9076925419348658
ema89 8/21,align + close back,1.0,2.0,1.0,0.5,139,4.171579805682459,3.661632075136549,-0.741217402140433,4.402849477276982,1.69739133961698,0.041666666666666664,0.4748201438848921,10179.337168879609,0.2714297196791188,91,0.8683382168702378
ema89 8/21,align + close back,2.0,3.0,1.0,0.5,139,3.4092902420868656,2.9505018372484173,-1.3010143066475657,4.251516143895983,1.2573728678886587,0.1,0.60431654676259,8202.395107550597,1.4177447864507007,91,1.185635092181375
ema89 8/21,align + close back,1.5,2.5,1.5,0.75,139,4.551405527636529,3.500685355180629,-0.5383975669030813,4.03908292208371,1.12608416343253,0.13333333333333333,0.5107913669064749,9731.905287402147,-2.009436210004317,91,1.3936231312817025
ema89 8/21,align + close back,1.5,2.5,0.75,0.4,139,3.0333565855773172,2.332680527216789,-0.8908920599538123,3.2235725871706014,1.2149434692978127,0.125,0.5827338129496403,6484.851865662674,0.09674340893505003,91,1.2387311984374354
ema89 8/21,align + close back,1.5,4.0,1.5,0.75,139,4.681308641598079,3.6287628793879962,-0.3845836893269279,4.013346568714924,1.1119678611687898,0.15833333333333333,0.5107913669064749,10087.960804698629,-2.262405889458816,91,1.2784754063937445
ema89 8/21,cap retrace at 3 ATR,1.5,2.5,1.0,0.5,177,5.482230974301973,5.265187555035747,-0.7939066570916192,6.059094212127366,2.483103561027151,0.0,0.6214689265536724,18638.763944826536,3.8935098232005725,121,0.717487504790399
ema89 8/21,cap retrace at 3 ATR,1.0,2.0,1.0,0.5,178,3.670436654248906,3.1431116625186424,-0.731336160224154,3.8744478227427965,1.6214611139423776,0.06666666666666667,0.4943820224719101,11189.477518566366,2.532272020764055,122,1.1351167181910504
ema89 8/21,cap retrace at 3 ATR,2.0,3.0,1.0,0.5,177,6.646551575650354,6.2716452021663,-1.3519415320068973,7.623586734173197,2.6617097886155308,0.0,0.672316384180791,22201.624015668698,4.324499064978459,121,0.6671449424217031
ema89 8/21,cap retrace at 3 ATR,1.5,2.5,1.5,0.75,177,5.009308164264234,4.138555757797282,-0.60105109952878,4.739606857326062,1.621100320736596,0.06666666666666667,0.5480225988700564,14650.48738260237,1.3237246367409232,121,1.2006543266232554
ema89 8/21,cap retrace at 3 ATR,1.5,2.5,0.75,0.4,177,5.136158351464566,4.507785285342,-0.8717014016635302,5.37948668700553,2.300220439392766,0.008333333333333333,0.6271186440677966,15957.559910110667,3.0873702450522265,121,0.8650782151668777
ema89 8/21,cap retrace at 3 ATR,1.5,4.0,1.5,0.75,177,5.78543655216528,4.882148859855775,-0.48714677368015813,5.369295633535933,1.789209519407412,0.041666666666666664,0.5480225988700564,17282.806963889438,1.335683990725233,121,1.1240630220029093
ema89 8/21,ATR pct < 0.8,1.5,2.5,1.0,0.5,174,1.1140238489020735,0.7340307277120796,-0.7240962610925619,1.4581269888046413,0.5399482815959112,0.275,0.5919540229885057,2554.4269324380343,-0.14618943311999819,117,3.4026975468192235
ema89 8/21,ATR pct < 0.8,1.0,2.0,1.0,0.5,175,0.5674889735942842,0.19603573655077078,-0.6251490953609448,0.8211848319117155,0.3839401541613897,0.39166666666666666,0.49142857142857144,686.125077927695,-0.6561693495010223,118,12.786747130677929
ema89 8/21,ATR pct < 0.8,2.0,3.0,1.0,0.5,174,3.1328535961811106,2.8771157329906027,-0.9957576463495085,3.872873379340111,1.2343617267125633,0.09166666666666666,0.6666666666666666,10012.362750807297,3.276104578515109,117,1.0052944302871263
ema89 8/21,ATR pct < 0.8,1.5,2.5,1.5,0.75,174,3.388257502213612,2.2770267520686915,-0.8789961081499447,3.156022860218636,0.9866412540500002,0.125,0.5114942528735632,7924.05309719905,-2.540134690701015,117,1.9479099364737877
ema89 8/21,ATR pct < 0.8,1.5,2.5,0.75,0.4,174,0.2887369678126707,-0.3379529238521418,-0.6988338183653388,0.36088089451319694,0.142392111365229,0.4083333333333333,0.5977011494252874,-1176.0761750054562,-1.0710014070518974,117,-6.741571453448599
