ema,atr,osc,dist,vwap,ent1,tf,market,research_n,research_mean,research_net,research_pf,research_sh,research_dd,locked_n,locked_mean,locked_net,locked_pf,locked_sh,locked_dd
21,10,2,4.0,2.0,720,5,NQ,2,45.779999999998836,91.55999999999767,2.0497592295344695,0.32749310932299863,87.22000000000116,5,121.12999999999883,605.6499999999942,605649999999.9941,1.722078890086982,0.0
21,10,2,4.0,2.0,840,5,NQ,2,45.779999999998836,91.55999999999767,2.0497592295344695,0.32749310932299863,87.22000000000116,5,121.12999999999883,605.6499999999942,605649999999.9941,1.722078890086982,0.0
21,10,2,4.0,2.5,630,5,NQ,7,-20.18428571428688,-141.29000000000815,0.7245003412303664,-0.27155344646302826,212.19000000000233,7,107.02999999999884,749.2099999999919,749209999999.9918,2.02178479527173,0.0
21,10,2,4.0,2.5,660,5,NQ,7,-20.18428571428688,-141.29000000000815,0.7245003412303664,-0.27155344646302826,212.19000000000233,7,107.02999999999884,749.2099999999919,749209999999.9918,2.02178479527173,0.0
21,10,2,4.0,2.5,720,5,NQ,7,-20.18428571428688,-141.29000000000815,0.7245003412303664,-0.27155344646302826,212.19000000000233,7,107.02999999999884,749.2099999999919,749209999999.9918,2.02178479527173,0.0
21,10,2,4.0,2.5,840,5,NQ,7,-20.18428571428688,-141.29000000000815,0.7245003412303664,-0.27155344646302826,212.19000000000233,7,107.02999999999884,749.2099999999919,749209999999.9918,2.02178479527173,0.0
21,10,2,4.0,3.0,630,5,NQ,11,9.257272727271562,101.8299999999872,1.19103631997596,0.1743119658779223,300.6600000000035,8,87.71749999999884,701.7399999999907,15.78281019591265,1.8755329177585265,47.470000000001164
21,10,2,4.0,3.0,660,5,NQ,11,9.257272727271562,101.8299999999872,1.19103631997596,0.1743119658779223,300.6600000000035,8,87.71749999999884,701.7399999999907,15.78281019591265,1.8755329177585265,47.470000000001164
21,10,2,4.0,3.0,720,5,NQ,11,9.257272727271562,101.8299999999872,1.19103631997596,0.1743119658779223,300.6600000000035,8,87.71749999999884,701.7399999999907,15.78281019591265,1.8755329177585265,47.470000000001164
21,10,2,4.0,3.0,840,5,NQ,11,9.257272727271562,101.8299999999872,1.19103631997596,0.1743119658779223,300.6600000000035,8,87.71749999999884,701.7399999999907,15.78281019591265,1.8755329177585265,47.470000000001164
21,10,2,4.0,99.0,630,5,NQ,15,34.7966666666655,521.9499999999825,1.9791948071438814,0.7457641565783468,228.6600000000035,13,63.068461538460376,819.8899999999849,3.8015102849722378,1.6847706295518128,151.19000000000233
21,10,2,4.0,99.0,660,5,NQ,17,42.41235294117531,721.0099999999802,2.3526377007353467,0.9878569239564668,212.19000000000233,13,63.068461538460376,819.8899999999849,3.8015102849722378,1.6847706295518128,151.19000000000233
21,10,2,4.0,99.0,720,5,NQ,19,43.332631578946206,823.3199999999779,2.485440046187645,1.0971436453346928,212.19000000000233,15,66.36333333333216,995.4499999999825,2.85155218272785,1.425779694004642,244.97000000000116
21,10,2,4.0,99.0,840,5,NQ,24,38.779999999998836,930.7199999999721,2.6117759113342336,1.2233101163190656,212.19000000000233,16,65.13937499999884,1042.2299999999814,2.9385636962222574,1.4898091796200452,244.97000000000116
21,10,3,1.5,1.5,630,5,NQ,133,5.582631578946204,742.4899999998452,1.12024811122895,0.3880308853684273,963.4100000000617,91,32.95857142857027,2999.229999999894,1.5039460706478327,1.0287946630931164,1813.3500000000058
21,10,3,1.5,1.5,660,5,NQ,137,8.174160583940441,1119.8599999998405,1.1779145490334737,0.5692731464938015,786.8400000000256,93,29.890215053762276,2779.7899999998917,1.4504653269442156,0.9511360042215437,1813.3500000000058
21,10,3,1.5,1.5,720,5,NQ,138,7.577101449274198,1045.6399999998393,1.164187049252633,0.5307541461701331,786.8400000000256,93,29.890215053762276,2779.7899999998917,1.4504653269442156,0.9511360042215437,1813.3500000000058
21,10,3,1.5,1.5,840,5,NQ,184,2.602010869564053,478.7699999997858,1.0594712835571445,0.22132448389210907,1133.4100000000908,106,26.190377358489403,2776.1799999998766,1.4014141122035646,0.9374716470413563,1924.6700000000128
21,10,3,1.5,2.0,630,5,NQ,215,5.634651162789534,1211.4499999997497,1.119971320570829,0.47914315147959285,1139.3700000001118,121,32.97628099173437,3990.129999999859,1.5771137730439986,1.323759106475064,1813.3500000000058
21,10,3,1.5,2.0,660,5,NQ,226,8.999026548671402,2033.779999999737,1.1971722021107376,0.7839569539352788,932.7500000001164,130,33.12038461538345,4305.649999999849,1.5915922765238326,1.4114447699877257,1586.4400000000023
21,10,3,1.5,2.0,720,5,NQ,239,9.714100418408878,2321.6699999997218,1.213241203468527,0.8547515003949823,1249.0400000001246,136,28.974852941175307,3940.5799999998417,1.5061304699641402,1.2821378545477284,1586.4400000000023
21,10,3,1.5,2.0,840,5,NQ,301,6.768372093022092,2037.2799999996496,1.1589671442828164,0.7064924172095317,1756.5200000001641,162,23.29543209876427,3773.8599999998114,1.410622168979334,1.1943536737813178,1586.4400000000023
21,10,3,1.5,2.5,630,5,NQ,274,-0.04299270073109116,-11.780000000318978,0.9991056848229614,-0.0042137603013455,1569.0700000002107,146,25.490616438355,3721.62999999983,1.4210364953428867,1.1740851206677794,1625.1300000000047
21,10,3,1.5,2.5,660,5,NQ,316,6.584588607593773,2080.729999999632,1.148173547198053,0.6959185199122851,1112.7900000000373,166,21.52246987951691,3572.7299999998068,1.3577871401203303,1.0997959356287355,1586.4400000000023
21,10,3,1.5,2.5,720,5,NQ,352,7.13298295454429,2510.80999999959,1.1623965621842571,0.7956833062239844,1552.8700000000827,188,27.660319148935006,5200.139999999781,1.4877201012179293,1.515853676723757,1586.4400000000023
21,10,3,1.5,2.5,840,5,NQ,434,5.949354838708513,2582.0199999994948,1.1435295203249154,0.7653856621658137,1885.710000000312,235,25.5257446808499,5998.549999999726,1.480898503482921,1.6961945444017716,1624.8400000000256
21,10,3,1.5,3.0,630,5,NQ,284,-0.8678873239448262,-246.48000000033062,0.982067178236131,-0.08740258579161875,1624.6100000002189,153,21.70973856209034,3321.589999999822,1.3556568954237296,1.0443416014296865,1625.1300000000047
21,10,3,1.5,3.0,660,5,NQ,346,5.457023121386119,1888.1299999995972,1.1232045060511284,0.6067741671429635,1433.3300000000454,186,14.15365591397733,2632.5799999997835,1.234117822828196,0.7975540321766147,1685.530000000028
21,10,3,1.5,3.0,720,5,NQ,415,5.2830120481916065,2192.449999999517,1.1202044591525508,0.6439858221372226,1817.280000000057,224,12.97084821428455,2905.4699999997392,1.2143578052721062,0.8126372228361501,1986.2200000000303
21,10,3,1.5,3.0,840,5,NQ,532,3.8467293233071067,2046.4599999993807,1.093552029476407,0.5535205959630024,1965.2800000003772,288,11.253090277776614,3240.8899999996647,1.2010732127390582,0.8809176747175383,1958.500000000029
21,10,3,1.5,99.0,630,5,NQ,288,-2.009062500001164,-578.6100000003353,0.9588960812004802,-0.2044209852961834,1624.6100000002189,157,18.54273885350202,2911.2099999998172,1.2911865169662966,0.84541936188314,2158.350000000006
21,10,3,1.5,99.0,660,5,NQ,356,4.728735955055016,1683.4299999995856,1.1064355230604859,0.5374422392420872,1539.5500000000466,191,11.761675392668993,2246.4799999997776,1.1887303496898087,0.632273108434692,2218.750000000029
21,10,3,1.5,99.0,720,5,NQ,437,2.9081464530880807,1270.8599999994913,1.0648254747802894,0.36849408481240814,2193.9600000001083,233,15.273562231758493,3558.7399999997288,1.248277661540501,0.9316115688743904,2295.4100000000326
21,10,3,1.5,99.0,840,5,NQ,592,1.7141216216204576,1014.7599999993108,1.0413346384318651,0.26982596436418405,2561.1400000004214,317,12.568643533121865,3984.259999999631,1.2284711267237916,1.017260920727949,2173.4100000000326
21,10,3,2.0,1.5,630,5,NQ,84,20.902023809522646,1755.7699999999022,1.4755104417463707,1.0134528445309487,501.79000000000815,56,30.467499999998836,1706.1799999999348,1.4002007829597012,0.6492154198782449,1745.1600000000035
21,10,3,2.0,1.5,660,5,NQ,84,20.902023809522646,1755.7699999999022,1.4755104417463707,1.0134528445309487,501.79000000000815,56,30.467499999998836,1706.1799999999348,1.4002007829597012,0.6492154198782449,1745.1600000000035
21,10,3,2.0,1.5,720,5,NQ,84,20.902023809522646,1755.7699999999022,1.4755104417463707,1.0134528445309487,501.79000000000815,56,30.467499999998836,1706.1799999999348,1.4002007829597012,0.6492154198782449,1745.1600000000035
21,10,3,2.0,1.5,840,5,NQ,90,20.943888888887724,1884.9499999998952,1.5026426102909465,1.0828169883796157,501.14000000001397,57,26.907192982454976,1533.7099999999336,1.3457588067938275,0.5821638714629036,1745.1600000000035
21,10,3,2.0,2.0,630,5,NQ,137,1.7982481751813175,246.3599999998405,1.0351798619708545,0.11502634677834858,1322.2500000000582,81,8.36333333333217,677.4299999999057,1.0981643186909542,0.23696280649245505,2223.850000000006
21,10,3,2.0,2.0,660,5,NQ,137,1.7982481751813175,246.3599999998405,1.0351798619708545,0.11502634677834858,1322.2500000000582,82,10.560487804876885,865.9599999999045,1.1254836269631123,0.302233225943408,2223.850000000006
21,10,3,2.0,2.0,720,5,NQ,137,1.7982481751813175,246.3599999998405,1.0351798619708545,0.11502634677834858,1322.2500000000582,82,10.560487804876885,865.9599999999045,1.1254836269631123,0.302233225943408,2223.850000000006
21,10,3,2.0,2.0,840,5,NQ,148,2.369527027025863,350.6899999998277,1.0489773401766451,0.1627347904781781,1270.5700000000652,85,9.571176470587071,813.549999999901,1.115014596837455,0.28320812767254644,2223.850000000006
21,10,3,2.0,2.5,630,5,NQ,181,1.7896685082861286,323.9299999997893,1.0361439868068016,0.13632973880058916,1442.170000000071,106,18.395566037734685,1949.9299999998766,1.2399075277072216,0.6444672593708234,2194.3800000000047
21,10,3,2.0,2.5,660,5,NQ,189,2.33423280423164,441.16999999978,1.0482304812880747,0.18434071063227653,1606.3600000000733,113,19.010088495574056,2148.1399999998685,1.2579418828049775,0.7070152890080154,2194.3800000000047
21,10,3,2.0,2.5,720,5,NQ,190,3.295789473683046,626.1999999997788,1.0684587061282427,0.2632310637092089,1606.3600000000733,114,19.350175438595326,2205.9199999998673,1.2648799231507988,0.7259321703107707,2194.3800000000047
21,10,3,2.0,2.5,840,5,NQ,207,4.391111111109947,908.959999999759,1.0976903648771827,0.38194611438666193,1550.9000000000815,121,22.073388429750903,2670.879999999859,1.3142038028485297,0.8736847154442464,2194.3800000000047
21,10,3,2.0,3.0,630,5,NQ,196,1.209846938774346,237.12999999977183,1.0244042503923398,0.095742098595064,1380.3000000000757,116,9.982586206895387,1157.979999999865,1.1255925892584873,0.3769984201737383,2194.3800000000047
21,10,3,2.0,3.0,660,5,NQ,224,4.35366071428455,975.2199999997392,1.0924315189564824,0.3746566000013119,1475.1200000000827,130,9.570384615383452,1244.1499999998487,1.125994466633704,0.40018995743115227,1975.6000000000058
21,10,3,2.0,3.0,720,5,NQ,245,6.35959183673353,1558.0999999997148,1.1408676092196088,0.5882182151747671,1279.9100000000908,139,12.400503597121139,1723.6699999998382,1.1653679661985932,0.5273554123013992,2104.320000000007
21,10,3,2.0,3.0,840,5,NQ,273,7.912783882782719,2160.189999999682,1.1874473393062155,0.806617149550772,1359.6400000001013,150,11.91833333333217,1787.7499999998254,1.160817332559702,0.5403162684720356,2104.320000000007
21,10,3,2.0,99.0,630,5,NQ,202,-0.3833663366348275,-77.44000000023516,0.9923855447275272,-0.030677988704592003,1477.490000000078,121,4.428760330577348,535.8799999998591,1.053260077701577,0.1585738997338679,2727.600000000006
21,10,3,2.0,99.0,660,5,NQ,246,3.755609756096397,923.8799999997136,1.079968216295355,0.34181927416799995,1162.5400000000664,141,5.652340425530751,796.9799999998359,1.0738505161326035,0.23387574111898277,2508.820000000007
21,10,3,2.0,99.0,720,5,NQ,301,5.378006644517108,1618.7799999996496,1.1205787074797733,0.552335212213826,1247.670000000042,172,2.1113953488360453,363.15999999979977,1.0272382325300067,0.09946247246452594,2994.820000000065
21,10,3,2.0,99.0,840,5,NQ,404,5.570841584157252,2250.6199999995297,1.1360179711829819,0.707766015583386,1385.270000000106,220,0.12090909090792676,26.599999999743886,1.001678140267275,0.007131674095395335,2637.540000000008
21,10,3,2.5,1.5,630,5,NQ,42,22.089523809522646,927.7599999999511,1.4773901409899866,0.7267096226012472,710.0400000000081,21,129.32761904761787,2715.8799999999756,4.621897712875848,2.256538776416479,369.22000000000116
21,10,3,2.5,1.5,660,5,NQ,42,22.089523809522646,927.7599999999511,1.4773901409899866,0.7267096226012472,710.0400000000081,21,129.32761904761787,2715.8799999999756,4.621897712875848,2.256538776416479,369.22000000000116
21,10,3,2.5,1.5,720,5,NQ,42,22.089523809522646,927.7599999999511,1.4773901409899866,0.7267096226012472,710.0400000000081,21,129.32761904761787,2715.8799999999756,4.621897712875848,2.256538776416479,369.22000000000116
21,10,3,2.5,1.5,840,5,NQ,42,22.089523809522646,927.7599999999511,1.4773901409899866,0.7267096226012472,710.0400000000081,21,129.32761904761787,2715.8799999999756,4.621897712875848,2.256538776416479,369.22000000000116
21,10,3,2.5,2.0,630,5,NQ,72,26.609861111109947,1915.9099999999162,1.6649556096984968,1.2019671673105128,665.5500000000175,42,74.2264285714274,3117.509999999951,2.4647268592691804,2.015621305104884,841.6000000000058
21,10,3,2.5,2.0,660,5,NQ,72,26.609861111109947,1915.9099999999162,1.6649556096984968,1.2019671673105128,665.5500000000175,42,74.2264285714274,3117.509999999951,2.4647268592691804,2.015621305104884,841.6000000000058
21,10,3,2.5,2.0,720,5,NQ,72,26.609861111109947,1915.9099999999162,1.6649556096984968,1.2019671673105128,665.5500000000175,42,74.2264285714274,3117.509999999951,2.4647268592691804,2.015621305104884,841.6000000000058
21,10,3,2.5,2.0,840,5,NQ,73,27.55397260273856,2011.439999999915,1.6981112429978162,1.2578108021184033,665.5500000000175,42,74.2264285714274,3117.509999999951,2.4647268592691804,2.015621305104884,841.6000000000058
21,10,3,2.5,2.5,630,5,NQ,102,17.696666666665504,1805.0599999998813,1.444726409957563,1.030226003695948,499.13000000000466,62,62.0461290322569,3846.859999999928,2.269134205846707,2.225652363372698,695.6900000000023
21,10,3,2.5,2.5,660,5,NQ,102,17.696666666665504,1805.0599999998813,1.444726409957563,1.030226003695948,499.13000000000466,62,62.0461290322569,3846.859999999928,2.269134205846707,2.225652363372698,695.6900000000023
21,10,3,2.5,2.5,720,5,NQ,102,17.696666666665504,1805.0599999998813,1.444726409957563,1.030226003695948,499.13000000000466,62,62.0461290322569,3846.859999999928,2.269134205846707,2.225652363372698,695.6900000000023
21,10,3,2.5,2.5,840,5,NQ,105,19.146666666665503,2010.3999999998778,1.4953175930875922,1.1439159151372909,499.13000000000466,64,63.627656249998836,4072.1699999999255,2.3434672015677167,2.3473621837783396,695.6900000000023
21,10,3,2.5,3.0,630,5,NQ,122,10.189836065572607,1243.159999999858,1.2391506339657616,0.6600097895075249,832.1000000000349,70,48.57642857142741,3400.3499999999185,1.872121653577611,1.8595791875541225,832.6300000000047
21,10,3,2.5,3.0,660,5,NQ,127,7.008346456691749,890.0599999998522,1.155839471652232,0.44638904860545436,937.1000000000058,72,49.30430555555439,3549.909999999916,1.9104807973448905,1.9386830743741559,832.6300000000047
21,10,3,2.5,3.0,720,5,NQ,128,8.529999999998836,1091.839999999851,1.1911688748272902,0.5422350282575111,937.1000000000058,74,49.070540540539376,3631.219999999914,1.9291974482523608,1.9811900603954828,832.6300000000047
21,10,3,2.5,3.0,840,5,NQ,132,9.783787878786715,1291.4599999998463,1.225893851963637,0.6397844815121505,937.1000000000058,78,50.440256410255245,3934.339999999909,1.9921722508309105,2.132965457647335,832.6300000000047
21,10,3,2.5,99.0,630,5,NQ,129,7.719922480618991,995.8699999998498,1.1740228286245225,0.5050631819593581,995.5500000000466,73,37.115616438355,2709.439999999915,1.590311230214472,1.4107273122461577,1050.2300000000105
21,10,3,2.5,99.0,660,5,NQ,156,4.4290384615372975,690.9299999998184,1.0963215653909588,0.31587329079601006,1369.0500000000466,81,34.801604938270444,2818.9299999999057,1.5888436528012821,1.4603290194817746,1125.9500000000116
21,10,3,2.5,99.0,720,5,NQ,189,5.852751322750159,1106.16999999978,1.134558446076602,0.4785037916732564,1338.1500000000524,100,34.67499999999884,3467.4999999998836,1.5873206491269127,1.5430669588096,1545.570000000036
21,10,3,2.5,99.0,840,5,NQ,247,9.936882591091953,2454.4099999997125,1.2655330925109973,1.0421772166398242,873.0800000000745,130,32.88769230769115,4275.399999999849,1.5896306430302949,1.67104941150184,1285.3800000000338
21,10,3,3.0,1.5,630,5,NQ,17,63.30941176470472,1076.2599999999802,4.243212294711349,1.4965654986367591,135.47000000000116,8,153.24874999999884,1225.9899999999907,1225989999999.9907,2.2003917985750583,0.0
21,10,3,3.0,1.5,660,5,NQ,17,63.30941176470472,1076.2599999999802,4.243212294711349,1.4965654986367591,135.47000000000116,8,153.24874999999884,1225.9899999999907,1225989999999.9907,2.2003917985750583,0.0
21,10,3,3.0,1.5,720,5,NQ,17,63.30941176470472,1076.2599999999802,4.243212294711349,1.4965654986367591,135.47000000000116,8,153.24874999999884,1225.9899999999907,1225989999999.9907,2.2003917985750583,0.0
21,10,3,3.0,1.5,840,5,NQ,17,63.30941176470472,1076.2599999999802,4.243212294711349,1.4965654986367591,135.47000000000116,8,153.24874999999884,1225.9899999999907,1225989999999.9907,2.2003917985750583,0.0
21,10,3,3.0,2.0,630,5,NQ,38,56.11552631578831,2132.3899999999558,2.824770233959101,1.724734748070553,299.4400000000023,14,123.52999999999884,1729.4199999999837,40.10945273631701,2.7629933137200724,44.220000000001164
21,10,3,3.0,2.0,660,5,NQ,38,56.11552631578831,2132.3899999999558,2.824770233959101,1.724734748070553,299.4400000000023,14,123.52999999999884,1729.4199999999837,40.10945273631701,2.7629933137200724,44.220000000001164
21,10,3,3.0,2.0,720,5,NQ,38,56.11552631578831,2132.3899999999558,2.824770233959101,1.724734748070553,299.4400000000023,14,123.52999999999884,1729.4199999999837,40.10945273631701,2.7629933137200724,44.220000000001164
21,10,3,3.0,2.0,840,5,NQ,38,56.11552631578831,2132.3899999999558,2.824770233959101,1.724734748070553,299.4400000000023,14,123.52999999999884,1729.4199999999837,40.10945273631701,2.7629933137200724,44.220000000001164
21,10,3,3.0,2.5,630,5,NQ,48,34.7747916666655,1669.1899999999441,1.9776381217896064,1.2905726558718194,541.3600000000151,25,100.19999999999884,2504.999999999971,10.120366999198788,3.198708606216709,203.22000000000116
21,10,3,3.0,2.5,660,5,NQ,48,34.7747916666655,1669.1899999999441,1.9776381217896064,1.2905726558718194,541.3600000000151,25,100.19999999999884,2504.999999999971,10.120366999198788,3.198708606216709,203.22000000000116
21,10,3,3.0,2.5,720,5,NQ,48,34.7747916666655,1669.1899999999441,1.9776381217896064,1.2905726558718194,541.3600000000151,25,100.19999999999884,2504.999999999971,10.120366999198788,3.198708606216709,203.22000000000116
21,10,3,3.0,2.5,840,5,NQ,48,34.7747916666655,1669.1899999999441,1.9776381217896064,1.2905726558718194,541.3600000000151,25,100.19999999999884,2504.999999999971,10.120366999198788,3.198708606216709,203.22000000000116
21,10,3,3.0,3.0,630,5,NQ,59,39.21644067796494,2313.7699999999313,2.2636439599569074,1.6945937951788,389.54000000000815,34,63.99323529411648,2175.7699999999604,2.7413403976053576,2.0233099118793256,718.9400000000023
21,10,3,3.0,3.0,660,5,NQ,60,37.07999999999883,2224.79999999993,2.158749999999946,1.6219466341932371,389.54000000000815,36,69.93972222222106,2517.829999999958,3.01510228254949,2.258266837431129,718.9400000000023
21,10,3,3.0,3.0,720,5,NQ,60,37.07999999999883,2224.79999999993,2.158749999999946,1.6219466341932371,389.54000000000815,36,69.93972222222106,2517.829999999958,3.01510228254949,2.258266837431129,718.9400000000023
21,10,3,3.0,3.0,840,5,NQ,61,37.1775409836054,2267.829999999929,2.1811614583332783,1.65204834858004,389.54000000000815,38,71.47078947368304,2715.8899999999558,3.1736162243492756,2.41700047681185,718.9400000000023
21,10,3,3.0,99.0,630,5,NQ,66,29.185303030301867,1926.2299999999232,1.7457596277066947,1.2446403346317907,386.6000000000058,42,43.55976190476074,1829.509999999951,1.9829205394079052,1.6078234836068561,927.6600000000035
21,10,3,3.0,99.0,660,5,NQ,90,10.696666666665502,962.6999999998952,1.2295049920375054,0.5191688526125942,762.2200000000303,49,47.25959183673353,2315.719999999943,2.199395050602318,1.9466452542379207,927.6600000000035
21,10,3,3.0,99.0,720,5,NQ,101,13.235445544553292,1336.7799999998824,1.292014906788851,0.6862720614398028,692.4100000000326,53,66.02999999999884,3499.5899999999383,2.625101000250715,2.218958580972893,718.9400000000023
21,10,3,3.0,99.0,840,5,NQ,131,16.00709923664006,2096.9299999998475,1.434048146384844,1.068728530944483,672.6600000000035,67,54.22029850746152,3632.759999999922,2.107717639884095,1.9375230620233101,718.9400000000023
21,10,3,3.5,1.5,630,5,NQ,4,135.52999999999884,542.1199999999953,542119999999.9953,1.2369636318036439,0.0,4,127.90499999999884,511.61999999999534,511619999999.9953,1.2723711623163036,0.0
21,10,3,3.5,1.5,660,5,NQ,4,135.52999999999884,542.1199999999953,542119999999.9953,1.2369636318036439,0.0,4,127.90499999999884,511.61999999999534,511619999999.9953,1.2723711623163036,0.0
21,10,3,3.5,1.5,720,5,NQ,4,135.52999999999884,542.1199999999953,542119999999.9953,1.2369636318036439,0.0,4,127.90499999999884,511.61999999999534,511619999999.9953,1.2723711623163036,0.0
21,10,3,3.5,1.5,840,5,NQ,4,135.52999999999884,542.1199999999953,542119999999.9953,1.2369636318036439,0.0,4,127.90499999999884,511.61999999999534,511619999999.9953,1.2723711623163036,0.0
21,10,3,3.5,2.0,630,5,NQ,10,91.80499999999884,918.0499999999884,3.6218014621886545,1.1401737865664119,165.47000000000116,8,117.90499999999884,943.2399999999907,943239999999.9906,1.8697313786641634,0.0
21,10,3,3.5,2.0,660,5,NQ,10,91.80499999999884,918.0499999999884,3.6218014621886545,1.1401737865664119,165.47000000000116,8,117.90499999999884,943.2399999999907,943239999999.9906,1.8697313786641634,0.0
21,10,3,3.5,2.0,720,5,NQ,10,91.80499999999884,918.0499999999884,3.6218014621886545,1.1401737865664119,165.47000000000116,8,117.90499999999884,943.2399999999907,943239999999.9906,1.8697313786641634,0.0
21,10,3,3.5,2.0,840,5,NQ,10,91.80499999999884,918.0499999999884,3.6218014621886545,1.1401737865664119,165.47000000000116,8,117.90499999999884,943.2399999999907,943239999999.9906,1.8697313786641634,0.0
21,10,3,3.5,2.5,630,5,NQ,16,54.248749999998836,867.9799999999814,2.451374490000618,1.0101839965972497,223.44000000000233,12,89.52999999999884,1074.359999999986,9.330309374272904,1.9615646120899681,128.97000000000116
21,10,3,3.5,2.5,660,5,NQ,16,54.248749999998836,867.9799999999814,2.451374490000618,1.0101839965972497,223.44000000000233,12,89.52999999999884,1074.359999999986,9.330309374272904,1.9615646120899681,128.97000000000116
21,10,3,3.5,2.5,720,5,NQ,16,54.248749999998836,867.9799999999814,2.451374490000618,1.0101839965972497,223.44000000000233,12,89.52999999999884,1074.359999999986,9.330309374272904,1.9615646120899681,128.97000000000116
21,10,3,3.5,2.5,840,5,NQ,16,54.248749999998836,867.9799999999814,2.451374490000618,1.0101839965972497,223.44000000000233,12,89.52999999999884,1074.359999999986,9.330309374272904,1.9615646120899681,128.97000000000116
21,10,3,3.5,3.0,630,5,NQ,23,53.37782608695536,1227.6899999999732,2.6086084905659783,1.274026485570784,258.9100000000035,19,80.37210526315673,1527.0699999999779,4.067144693500369,1.9245341897541732,296.22000000000116
21,10,3,3.5,3.0,660,5,NQ,23,53.37782608695536,1227.6899999999732,2.6086084905659783,1.274026485570784,258.9100000000035,19,80.37210526315673,1527.0699999999779,4.067144693500369,1.9245341897541732,296.22000000000116
21,10,3,3.5,3.0,720,5,NQ,23,53.37782608695536,1227.6899999999732,2.6086084905659783,1.274026485570784,258.9100000000035,19,80.37210526315673,1527.0699999999779,4.067144693500369,1.9245341897541732,296.22000000000116
21,10,3,3.5,3.0,840,5,NQ,23,53.37782608695536,1227.6899999999732,2.6086084905659783,1.274026485570784,258.9100000000035,19,80.37210526315673,1527.0699999999779,4.067144693500369,1.9245341897541732,296.22000000000116
21,10,3,3.5,99.0,630,5,NQ,26,65.45307692307576,1701.7799999999697,3.229795597484203,1.629460802266743,239.9100000000035,24,48.717499999998836,1169.219999999972,2.228443249035987,1.3785560363645912,504.9400000000023
21,10,3,3.5,99.0,660,5,NQ,36,47.745277777776614,1718.829999999958,2.4362241700576814,1.5174786206741253,223.44000000000233,24,48.717499999998836,1169.219999999972,2.228443249035987,1.3785560363645912,504.9400000000023
21,10,3,3.5,99.0,720,5,NQ,41,44.16414634146225,1810.7299999999523,2.3807294327565494,1.565147677410523,223.44000000000233,26,58.25115384615268,1514.5299999999697,2.425091271782864,1.5537329420250285,504.9400000000023
21,10,3,3.5,99.0,840,5,NQ,52,34.19826923076807,1778.3099999999395,2.0914497548041258,1.4655989434284302,223.44000000000233,30,84.91333333333218,2547.399999999965,3.203194866073309,2.0225081556542843,296.22000000000116
21,10,3,4.0,1.5,630,5,NQ,0,,0.0,,,,0,,0.0,,,
21,10,3,4.0,1.5,660,5,NQ,0,,0.0,,,,0,,0.0,,,
21,10,3,4.0,1.5,720,5,NQ,0,,0.0,,,,0,,0.0,,,
21,10,3,4.0,1.5,840,5,NQ,0,,0.0,,,,0,,0.0,,,
21,10,3,4.0,2.0,630,5,NQ,1,158.77999999999884,158.77999999999884,158779999999.99884,0.7120689949163121,0.0,1,-3.470000000001164,-3.470000000001164,0.0,-0.9715041043243727,0.0
21,10,3,4.0,2.0,660,5,NQ,1,158.77999999999884,158.77999999999884,158779999999.99884,0.7120689949163121,0.0,1,-3.470000000001164,-3.470000000001164,0.0,-0.9715041043243727,0.0
21,10,3,4.0,2.0,720,5,NQ,1,158.77999999999884,158.77999999999884,158779999999.99884,0.7120689949163121,0.0,1,-3.470000000001164,-3.470000000001164,0.0,-0.9715041043243727,0.0
21,10,3,4.0,2.0,840,5,NQ,1,158.77999999999884,158.77999999999884,158779999999.99884,0.7120689949163121,0.0,1,-3.470000000001164,-3.470000000001164,0.0,-0.9715041043243727,0.0
21,10,3,4.0,2.5,630,5,NQ,4,51.717499999998836,206.86999999999534,2.429746354274601,0.5259129485378465,144.69000000000233,3,37.11333333333217,111.33999999999651,33.08645533140033,1.2150563609682494,3.470000000001164
21,10,3,4.0,2.5,660,5,NQ,4,51.717499999998836,206.86999999999534,2.429746354274601,0.5259129485378465,144.69000000000233,3,37.11333333333217,111.33999999999651,33.08645533140033,1.2150563609682494,3.470000000001164
21,10,3,4.0,2.5,720,5,NQ,4,51.717499999998836,206.86999999999534,2.429746354274601,0.5259129485378465,144.69000000000233,3,37.11333333333217,111.33999999999651,33.08645533140033,1.2150563609682494,3.470000000001164
21,10,3,4.0,2.5,840,5,NQ,4,51.717499999998836,206.86999999999534,2.429746354274601,0.5259129485378465,144.69000000000233,3,37.11333333333217,111.33999999999651,33.08645533140033,1.2150563609682494,3.470000000001164
21,10,3,4.0,3.0,630,5,NQ,9,19.002222222221057,171.01999999998952,1.3853103525965693,0.30459425970711923,325.1600000000035,6,-29.011666666667832,-174.07000000000698,0.3974314594295064,-0.792489073090348,205.60000000000582
21,10,3,4.0,3.0,660,5,NQ,9,19.002222222221057,171.01999999998952,1.3853103525965693,0.30459425970711923,325.1600000000035,6,-29.011666666667832,-174.07000000000698,0.3974314594295064,-0.792489073090348,205.60000000000582
21,10,3,4.0,3.0,720,5,NQ,9,19.002222222221057,171.01999999998952,1.3853103525965693,0.30459425970711923,325.1600000000035,6,-29.011666666667832,-174.07000000000698,0.3974314594295064,-0.792489073090348,205.60000000000582
